MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgInterval	LifeTime	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IgnoreDmgRange
1890	噴射陷阱5-龍柱	0	0	1	6		40			1890				100										1																	
1891	噴射陷阱5-龍柱_子	1	40	1	6		13				3026			50										1																	
1892	NPC近身單體_木	0	0	0	1		3				1892																														
1893	NPC近身單體_水	0	0	0	1		3				1893																														
1894	NPC近身單體_火	0	0	0	1		3				1894																														
1895	NPC近身單體_土	0	0	0	1		3				1895																														
1896	NPC近身單體2_爪子金	0	0	0	1		3				1896																														
1897	NPC近身單體2_爪子木	0	0	0	1		3				1897																														
1898	NPC近身單體2_爪子水	0	0	0	1		3				1898																														
1899	NPC近身單體2_爪子土	0	0	0	1		3				1899																														
1986	初級反擊_子	0	0	1	16		3				3027													1																	
1987	初級反擊_效果	0	0	1	10		25			2841														1																	
1989	中級反擊_子	0	0	1	16		3				3027													1																	
1990	中級反擊_效果	0	0	1	10		25			2841														1																	
1992	高級反擊_子	0	0	1	16		3				3027													1																	
1993	高級反擊_效果	0	0	1	10		25			2841														1																	
2035	致命光環-火	0	0	0	36		16																																		
2036	致命光環-火_子	3	0	0	15	15	31		1		3026																														
2037	抗性光環-火	0	0	0	36		16																																		
2038	抗性光環-火_子	0	0	0	36		22																																		
2039	藏劍	1	30	1	14		30			62				100																											
2040	藏劍_子	1	30	1	14		30				3025																														
2041	含鋒	1	50	0	8		5				3025	1																													
2042	含鋒_效果	1	0	0	8		30			1548														1																	
2044	碎金_子	0	0	0	11		3				3024											1000	3	1																	
2046	焚心	0		0	6		30			1323				-700										1																	
2047	焚心_子1	1	25	0	6		30			1323				-700										1																	
2048	暴風劍	1	80	1	9		10			163														1																	
2050	喚風	3		1	6	15	63		1	62				500										1																	
2052	風護	3		1	5	15	63		1	62														1																	
2053	烈風	0	0	1	18		5				3027											1000	3																		
2054	風卷	0	0	1	50		5				3027											1000	3																		
2055	風卷_子	0	0	1	18		5				3027											1000	3																		
2057	風襲_子	0	0	0	4		3				3027											1000	3	1																	
2058	嘯風三擊	1	180	0	6		3																	1																	
2059	嘯風三擊_效果	0	0	0	6		30			1307				250										1																	
2060	寒冰掌	1	80	0	8		6				3025	3		50																											
2061	寒冰掌_效果	1	90	0	6		9			1350														1																	
2062	冰蹤無影	2	40	1	3		30	1		1350	3025			50																											
2063	冰聚	1	40	1	3		30			1350	3027			-200										1																	
2064	冰聚_子	0	0	1	3		23			1350				-200										1																	
2065	烈火	1	80	0	8		6				3026	3		50																											
2066	烈火_效果	1	90	0	6		9			1323														1																	
2067	焚城	0	0	1	15		30			427					1															1											
2068	焚城_子1	0	0	1	15		3				3026						5411					1000	3																		
2069	虛空	0	0	1	20	15	61		1	2069			1										3																		
2070	不滅	0	0	1	11	15	301		1	2070	3312																														
2071	嚴寒	0	0	1	18	10	39		1	2071	3025												3																		
2073	雪舞_子1	0	0	1	18		3				3024																														
2076	禦冰_傷害1	1	140	0	12		6				3025			110										0																	
2077	禦冰_傷害2	0	0	0	10	15	76		1	2077				0										1																	
2078	寒冰掌	1	50	0	6		5				3025	1																													
2079	寒冰掌_效果	1	0	0	6		30			1548														1																	
2080	焚城_子2	0	0	1	15		30			429					1															1											
2081	焚城_子3	0	0	1	15		30			3428																				1											
2083	落葉步	6	100	1	2		12			1323	3026													1																	
2092	雨打梨花	0	0	1	18	15	70		1	808	342													1																	
2094	回復法陣	0	0	1	11	15	75		1	2070	3312																														
2095	回復光環	0	0	1	13	15	75		1																																
2096	回復光環_子	0	0	1	13	15	31		1		3312																														
2152	卓非凡衝刺_子	1	140	0	12		6							110																											
2251	狼王爪擊	0	0	0	1		3				3022																														
2253	狂奔突襲_子1	0	0	0	5		2	1			3022																														
2254	狂奔突襲_子2	0	0	0	0		25			6508																															
2309	煙花	0	0	0	7		30			2309														1																	
2315	小煙花	0	0	0	11		45			2315														1																	
2341	矩形8*2米	0	0	0	11		30			2341														1																	
2342	矩形8*3米	0	0	0	11		30			2342														1																	
2349	矩形30*2米	0	0	0	11		30			2349														1																	
2352	冰霜衝鋒_傷害	1	140	0	8		6				3025			110										0																	
2353	冰霜衝鋒_效果	0	0	0	8		20			25				0										1																	
2355	雷電衝鋒_傷害	1	140	0	8		6				5385			110										0																	
2356	雷電衝鋒_效果	0	0	0	8		20			1318				0										1																	
2358	破土衝鋒_傷害	1	140	0	8		6				3027			110										0																	
2359	破土衝鋒_效果	0	0	0	8		20			18				0										1																	
2361	火焰衝鋒_傷害	1	140	0	8		6				3026			110										0																	
2362	火焰衝鋒_效果	0	0	0	8		20			52				0										1																	
2363	橫掃_金	0	0	0	7		3				166			90										1																	
2364	橫掃_藍	0	0	0	7		3				167			90										1																	
2365	橫掃_紅	0	0	0	7		3				168			90										1																	
2366	橫掃_綠	0	0	0	7		3				169			90										1																	
2367	光圈_金	3	0	1	15	15	75		1	2367														1																	
2368	光圈_水	3	0	1	15	15	75		1	2368														1																	
2369	光圈_火	3	0	1	15	15	75		1	2369														1																	
2370	光圈_木	3	0	1	15	15	75		1	2370														1																	
2371	大地重碾	0	0	1	28		5				3024													1																	
2372	大地重碾_特效	0	0	1	28		25			18					1									1																	
2373	霜雪蓋天	0	0	1	28	8	17		1		3025													1																	
2374	霜雪蓋天_特效	0	0	1	28		25		1	1377					1									1																	
2375	天璣落隕	0	0	1	28		5				3026													1																	
2376	天璣落隕_特效	0	0	1	28		25			1327					1									1																	
2377	龍卷之怒	0	0	1	28	8	17		1		3027													1																	
2378	龍卷之怒_特效	0	0	1	28		25		1	62					1									1																	
2380	五星地刺	1	40	1	2		20																	1																	
2381	五星地刺_子	0	0	0	2	1	8			1827														1																	
2382	五星水珠	1	40	1	2		20			1350				100										1																	
2383	五星火球	1	40	1	2		20			1323				100										1																	
2384	五星落雷	1	40	1	2		25																	1																	
2385	五星落雷_子	0	0	0	2	1	30			2385														1																	
2386	五星落雷_地裂	0	0	0	10		15			2386																															
2387	噴射火焰（扇形）	0	0	0	6		40			1383				100										1																	
2388	噴射火焰（扇形）_子	1	20	0	6		12				3026	1												1																	
2389	龍捲風(扇形)	1	25	0	6		23				3027	1																													
2390	龍捲風(扇形)_效果	1	30	0	6		27			62				100										1																	
2391	冰錐(扇形)	1	70	0	10		10				3025	1																													
2392	冰錐(扇形)_效果	1	75	0	10		12			2560				100										1																	
2393	開天闢地(扇形)	1	45	0	6		16				3024	1																													
2394	開天闢地(扇形)_子1	1	50	0	6		16																	1																	
2395	開天闢地(扇形)_效果	0	0	0	6		40			24														1																	
2396	機關-龍捲風吹起	0	0	1	18		30			62				120																											
2397	機關-龍捲風吹起_子	0	0	1	18		30																																		
2398	光環_反彈	0	0	1	36		16																																		
2399	光環_反彈_子	0	0	1	36		16																																		
2400	光環_反射	0	0	1	18		16																																		
2401	光環_反射_子	0	0	1	18		16																																		
2404	中毒光環	0	0	1	36		16				3027													1																	
2406	週期陷阱-火焰	3	0	1	12	15	150		1	2404														1																	
2407	秒殺陷阱-毒霧	3	0	1	12	15	150		1	2404														1																	
2408	噴射毒霧	0	0	1	6		40			2408				100										1																	
2409	噴射毒霧_子	1	25	1	6		15			401	3027			140										1																	
2410	噴射冰霧	0	0	1	6		40			2410				100										1																	
2411	噴射冰霧_子	1	25	1	6		15				3025			140										1																	
2412	噴射火焰	0	0	1	6		40			2412				100										1																	
2413	噴射火焰_子	1	25	1	6		15				3026			140										1																	
2414	噴射雷電	0	0	1	6		10			2414														1																	
2415	噴射雷電_子	1	25	1	6		10				5385			140										1																	
2419	屍爆_特效	0	0	1	25		10			1396														1																	
2420	屍爆_傷害	0	0	1	25		5																	1																	
2421	五星地刺_傷害	1	25	0	6		20				3024	1																													
2422	五星水珠_傷害	1	35	0	8		15				3025	1																													
2423	五星火球_傷害	1	35	0	8		15				3026	1																													
2424	五星落雷_傷害	1	25	0	5		20				5385	1																													
2425	噴射雷電（扇形）	0	0	1	2		15			2425														1																	
2426	噴射雷電（扇形）_子	0	0	0	10		3				5385			112										1																	
2427	大地重碾	0	0	1	28		61				3024													1																	
2428	大地重碾_特效	0	0	1	28		25			18					1									1																	
2429	大地重碾_傷害	0	0	1	28		5				3024													1																	
2430	霜雪蓋天	0	0	1	28		61																	1																	
2431	霜雪蓋天_特效	0	0	1	28		25			1377					1									1																	
2432	霜雪蓋天_傷害	0	0	1	28		5				3025													1																	
2433	天璣落隕	0	0	1	28		61																	1																	
2434	天璣落隕_特效1	0	0	1	28		25			1327					1									1																	
2436	天璣落隕_傷害	0	0	1	28		5				3026													1																	
2437	龍卷之怒	0	0	1	28		89			62														1																	
2438	龍卷之怒_傷害	0	0	1	28	15	76		1		3027													1																	
2440	衝撞1_子	0	0	1	14		3				3024													1																	
2442	衝撞2_子	0	0	1	14		3				3025													1																	
2444	衝撞3_子	0	0	1	14		3				3026													1																	
2446	衝撞4_子	0	0	1	14		3				3027													1																	
2447	旱地雷	1	60	0	6		15				5385													1																	
2448	旱地雷_效果	1	60	0	6		15			2425				-400										1																	
2449	鐳射旋轉	3		1	28		5																	1							1										
2450	鐳射旋轉_特效	0	0	1	28		6			9151					0									1																	
2451	鐳射旋轉_傷害	1	425	1	2		2				3024													1																	
2453	持續陷阱池-毒	0	0	1	10	15	150		1	1396					1									1																	
2454	持續陷阱池-火	0	0	1	10	15	150		1	52					1									1																	
2457	噴射毒霧	0	0	1	2		40			2457				100										1																	
2458	噴射毒霧_子	0	0	0	10	6	20		1		3027			140										1																	
2459	噴射冰霧	0	0	1	2		40			2459				100										1																	
2460	噴射冰霧_子	0	0	0	10	6	20		1		3025			140										1																	
2461	噴射火焰	0	0	1	2		40			2461				100										1																	
2462	噴射火焰_子	0	0	0	10	6	20		1		3026			140										1																	
2463	噴射雷電	0	0	1	2		10			2463														1																	
2464	噴射雷電_子	0	0	0	10		3				5385			140										1																	
2465	中毒光環_子	0	0	0	42		3				3027													1																	
2468	秒殺陷阱-毒水	0	0	1	15		16																	1																	
2469	秒殺陷阱-毒水_子	0	0	1	15		45				3027													1																	
2471	衝撞控制土5_子	0	0	1	14		3				3024													1																	
2473	木系衝鋒_傷害	1	140	0	8		6				3027			110										0																	
2474	木系衝鋒_效果	0	0	0	8		20			27				0										1																	
2475	橫掃_土	0	0	0	7		3				170			90										1																	
2476	光圈_土	3	0	1	15	15	75		1	2476														1																	
2477	落雷	0	0	1	28		25			1314																															
2478	落雷_傷害	0	0	1	28		3																																		
2479	落雷_地裂效果	0	0	1	28		25			1318																															
2480	五雷轟頂	0	0	1	28		61																	1																	
2481	五雷轟頂_特效1	0	0	1	28		25			1314					1									1																	
2482	五雷轟頂_特效2	0	0	1	28		25			1318																															
2483	五雷轟頂_傷害	0	0	1	28		5																	1																	
2484	五星毒鏢	1	40	1	2		20			1394				100										1																	
2485	五星毒鏢_傷害	1	35	0	8		15				3027	1																													
2486	金半月	1	60	0	6		15			2486	3024													1																	
2487	颶風	1	60	0	6		15			62	3027													1																	
2488	波浪	1	60	0	6		15			310	3025													1																	
2489	滾火球	1	60	0	6		15			56	3026													1																	
2490	電渦	1	45	0	6		12				5385	1																													
2491	電渦_子1	1	50	0	6		12																	1																	
2492	電渦_效果	0	0	0	6		40			4375														1																	
2493	持續陷阱池-毒（6米）	0	0	1	22	15	150		1						1									1																	
2494	持續陷阱池-毒（6米）_特效	0	0	1	22		150			1396					1									1																	
2495	地底噴火	0	0	1	15		5				3026				1									1																	
2496	地底噴火_特效	0	0	1	15		30			2496					1									1																	
2497	火焰陷阱	0	0	1	36		16																	1																	
2498	火焰陷阱_子	0	0	1	17	8	33		1		3027													1																	
2499	百分比掉血爆炸	0	0	1	10		3				3026													1																	
2501	黃龍吐翠	1	60	0	5		30	1		1570	3027			50																											
2502	滿城花雨	0	0	1	12		50		1	1578																															
2503	滿城花雨_子	0	0	1	12		15																																		
2506	燕舞_子1	0	0	1	17		3				3024																														
2508	星月槍法	0	0	1	10		8				166			125										1																	
2509	橫掃千軍	0	0	1	15		5			2509	166			70							5			1																	
2513	追風箭	1	100	1	5		7			129	3403										30			1																	
2514	鐵騎突襲	1	50	1	4		30			401	3401			100										1																	
2516	萬箭齊發	1	100	1	5		7				3403										30			1																	
2517	萬箭齊發_效果	1	100	1	5		7			132											30			1																	
2518	華山劍法	1	120	0	8		6			126														1																	
2519	金蛇劍訣	0		0	6		6			119														1																	
2520	金蛇劍訣_子	1	80	1	4		10			119											10			1																	
2522	哲別共用光環	0	0	0	30		16																																		
2523	太乙生風	1	60	0	8		15			62														1																	
2524	穿心刺	1	90	0	3		8			41	3027																														
2525	懾魂迴旋	6	50	0	5		20			1392				100						1	1			1																	
2526	懾魂迴旋_子	6	55	0	10		20				3027									1	1			1																	
2528	無影刺	1	90	0	3		4			41	3027																														
2529	寒霜掌	0	0	0	14		20			122				250										1																	
2530	毒霧	0	0	1	25		90		1	1396					1									1																	
2531	毒霧_子	0	0	1	20	15	90		1						1									1																	
2532	撕咬	0	0	0	5		3				146																														
2533	潛土突刺	0	0	1	10		10				3401																														
2534	潛土突刺_效果	0	0	0	3		30			1827														1																	
2537	瞬身撕咬_子1	0	0	0	5		2	1			3022																														
2538	瞬身撕咬_子2	0	0	0	0		25			6508																															
2539	爪擊	0	0	0	8		10				165																														
2540	猛力撕咬	0	0	0	9		6				146			120										1																	
2541	雷擊	0	0	1	6		25				1314																														
2542	雷擊_傷害	0	0	1	6		3																																		
2543	雷擊_地裂效果	0	0	1	6		25			1318																															
2544	風舞刃	1	60	0	3		10			160	3027										10			1																	
2546	黃沙步法_子	0	0	0	20		3				3024										10			1																	
2547	黃沙步法_特效	0	0	0	20		25			2670											10			1																	
2549	影風斬	1	60	1	5		20			163														1																	
2550	影風斬_子1	1	60	0	8		20																	1																	
2551	影風斬_子2	0	0	1	5		20			173														1																	
2552	角擊	0	0	0	5		10				342																														
2553	漩渦	0	0	1	20	15	50		1	154	3025		1																												
2556	寒冰沖頂_子	0	0	0	12		3				342			50										1																	
2557	弓箭	1	120	0	5		10			182	3401										10			1																	
2560	冰心穿雲	1	70	0	5		30	1		2560	3025			50																											
2561	慈航普度	0	0	0	8		40			306																															
2564	楊家劍法	1	60	0	5		3																																		
2565	畫地為牢	0	0	1	15		5				3027			150										1																	
2566	畫地為牢_子	0	0	1	12		30			2565				100										1																	
2568	毒爪	0	0	1	8		3				4317			100																											
2569	扇形_風浪	1	50	0	6		8				3027	1																													
2570	扇形_風浪_效果	3	0	0	6		30			1548														1																	
2572	扇形_龍捲風	1	25	0	6		28					1																													
2573	扇形_龍捲風_效果	1	30	0	6		40			62				100										1																	
2574	刺殺	1	120	0	8		3			2574	167													1																	
2575	劍刺	1	60	1	4		30			163														1																	
2576	劍刺_子	0	0	1	4		7			1870														1																	
2578	重劍破塵	0	0	1	10		3																																		
2579	重劍破塵_落劍效果	0	0	1	10		25			1864																															
2580	重劍破塵_地裂效果	0	0	1	10		25			1865																															
2581	長煙落日	0	0	0	3		3				169																														
2582	孤山印月	1	30	1	12		9				3027										20																				
2583	孤山印月_子	1	30	1	12		9			1485											20																				
2587	劍雨	0	0	1	10		3																	1																	
2588	劍雨_傷害	0	0	1	10		3																	1																	
2589	劍雨_落劍效果	0	0	1	10		25			1481														1																	
2590	劍雨_地裂效果	0	0	1	10		25			1865														1																	
2591	斬殺	0	0	1	10		20			178				0																											
2592	斬殺_子	0	0	1	10		3							0																											
2604	威嚴	0	0	0	64		16																																		
2625	銀針	1	90	0	3		8			41	3027																														
2627	暗刺_子1	0	0	0	5		2	1			180																														
2628	暗刺_子2	0	0	0	0		25																																		
2629	彈指烈焰	1	60	0	5		12			1323	3412																														
2630	天外流星	0	0	1	15		26																	1																	
2631	天外流星_隕石特效	0	0	1	10		26			1327					1									1																	
2632	天外流星_地裂特效	0	0	1	15		30			26														1																	
2633	天外流星_傷害	0	0	1	34		3				3412													1																	
2634	揮砍	0	0	0	1		3				167																														
2635	困龍功	0	0	1	15		5				3026				1									1																	
2636	困龍功_子	0	0	1	15		20			2636					1									1																	
2637	揮砍	0	0	0	8		3				3024			100						1		1000	3	1																	
2638	霸刀	0	0	0	2		5				3026											1000	3																		
2639	穿心刺	1	90	0	3		8			41	3027																														
2640	重擊	0	0	1	10		3				180																														
2641	風花雪月	1	80	0	5		9			2641	3025			50																											
2642	冰心仙子	1	50	0	8		15			2642	3025																														
2643	冰心仙子_子	0	0	0	8		6			2643																															
2645	破天斬	0	0	0	1		3				167																														
2648	揮砍	0	0	0	1		3				167																														
2649	天王槍法	0	0	0	1		3				168																														
2650	弩箭	1	90	0	3		8			40	3026																														
2651	扇裡藏鏢	1	80	0	3		8	1		41	3027																														
2652	火球術	1	60	0	6		15	1		1835	3026			50										1																	
2653	弓箭	1	120	0	5		10			182	3024										10			1																	
2655	弩箭連環	1	60	0	9		10				3026										10																				
2656	弩箭連環_子	1	60	0	9		10			40											10																				
2657	潛土冰刺	1	60	0	8		10				3025																														
2658	潛土冰刺_子1	1	60	0	8		10																																		
2659	潛土冰刺_子2	1	0	0	8		15			346																															
2660	散鏢	1	80	0	7		8				3027	1												1																	
2661	散鏢_效果	1	60	0	6		13			41				80										1																	
2662	半月斬	1	100	0	5		10			160	3027													1																	
2663	三連火球	1	60	0	6		15			1835	3026													1																	
2664	重箭	1	130	0	7		10			129	3403										10			1																	
2665	寒掌	0	0	0	3		3				342																														
2666	寒冰刺	0	0	0	4		3				342																														
2667	寒冰刺_效果	0	0	0	4		15			346																															
2668	開天劈地	1	120	0	7		6																																		
2669	開天劈地_效果	0	0	0	7		15			1488				250																											
2670	狂風逐日	0	0	0	20		5				3024																														
2671	衡山有雪	0	0	0	10		3				3027			120										1																	
2673	滿江紅_子	1	140	0	12		6				3027			110																											
2674	共用屬性	0	0	0	45		16																																		
2676	雲龍擊	0	0	0	1		3				167																														
2677	風霜碎影	0	0	0	64		2																																		
2678	風霜碎影_遲緩	3	60	0	21		30			401	3025																														
2685	穿影斬_子1	1	80	0	5		5			1869	167										10																				
2686	穿影斬_子2	0	0	0	0		25																																		
2687	凌絕劍氣	1	60	0	5		11			1340	3026										5																				
2688	玄冥吸星	0	0	1	20		3				3026																														
2689	玄冥吸星_子	1	60	1	10		6			40				-300																											
2690	風掌	0	0	0	1		3				3027																														
2691	怒風破襲	1	60	1	4		25			62														1																	
2692	重拳	0	0	0	8		3				180			100										1																	
2693	飛劍	1	80	1	5		10	1		1485	3027																														
2694	毒刺骨	1	100	0	15		4				3027			50																											
2695	毒刺骨_子	1	100	0	15		4			41				50																											
2696	雨後彩虹	1	60	0	6		10	1		2696	3025			50																											
2697	橫掃一擊	0	0	0	15		3				168			120										1																	
2698	江南如煙	1	80	0	6		10			3304	342			50																											
2700	持續陷阱池5	0	0	1	36		16																	1																	
2701	持續陷阱池5_子	3	0	1	8	10	33		1		3027													1																	
2702	玄天武機-普攻	0	0	1	9		25			24				120																											
2703	玄天武機-普攻_子	0	0	1	9		3				180			120																											
2704	玄天武機-技能1	0	0	0	15		3				168			120										1																	
2706	玄天武機-技能2	3	0	1	28		30			1383														1							1										
2707	玄天武機-技能2_子2	0	0	1	28		3				3026													1																	
2710	NPC近身群體_小半月木	0	0	1	3		5				1892																														
2711	NPC近身群體_小半月水	0	0	1	3		5				1893																														
2712	NPC近身群體_小半月火	0	0	1	3		5				1894																														
2713	NPC近身群體_小半月土	0	0	1	3		5				1895																														
2714	NPC遠端直線單體_金	1	90	0	5		6			2714	166										30																				
2715	NPC遠端直線單體_木	1	90	0	5		6			2715	169										30																				
2716	NPC遠端直線單體_火	1	90	0	5		6			2716	168										30																				
2717	NPC遠端直線單體_土	1	90	0	5		6			2717	170										30																				
2718	交叉刀光_木	1	70	0	5		14			2718	169													1																	
2719	交叉刀光_水	1	70	0	5		14			2719	167													1																	
2720	交叉刀光_火	1	70	0	5		14			2720	168													1																	
2721	交叉刀光_土	1	70	0	5		14			2721	170													1																	
2722	弓箭_金	1	120	0	3		9			2722	3401										10			1																	
2723	弓箭_木	1	120	0	3		9			2723	1892										10			1																	
2724	弓箭_水	1	120	0	3		9			2724	1893										10			1																	
2725	弓箭_火	1	120	0	3		9			2725	1894										10			1																	
2726	弓箭_土	1	120	0	3		9			2726	1895										10			1																	
2728	金衝鋒路徑持續_傷害	1	140	0	8		6				3024			110										0																	
2729	金衝鋒路徑持續_效果	0	0	0	8		65			2729				0										1																	
2731	木衝鋒路徑持續_傷害	1	140	0	8		6				3027			110										0																	
2732	木衝鋒路徑持續_效果	0	0	0	8		65			1396				0										1																	
2734	水衝鋒路徑持續_傷害	1	140	0	8		6				3025			110										0																	
2735	水衝鋒路徑持續_效果	0	0	0	8		65			154				0										1																	
2737	火衝鋒路徑持續_傷害	1	140	0	8		6				3026			110										0																	
2738	火衝鋒路徑持續_效果	0	0	0	8		65			52				0										1																	
2740	土衝鋒路徑持續_傷害	1	140	0	8		6				5385			110										0																	
2741	土衝鋒路徑持續_效果	0	0	0	8		65			2741				0										1																	
2742	定點持續群體金	0	0	0	15		3				3024													1																	
2743	定點持續群體金_子	0	0	0	15		61																	1																	
2744	定點持續群體金_特效	0	0	0	15		20			1827														1																	
2745	定點持續群體木	0	0	1	15		3				3027													1																	
2746	定點持續群體木_特效	0	0	1	15		20			2445														1																	
2747	定點持續群體水	0	0	1	15		3				3025													1																	
2748	定點持續群體水_子	0	0	1	15		61								1									1																	
2749	定點持續群體水_特效	0	0	1	15		20			1661					1									1																	
2750	定點持續群體火	0	0	1	15		26			1327					1									1																	
2751	定點持續群體火_地裂	0	0	1	15		30			1808														1																	
2752	定點持續群體火_傷害	0	0	1	15		3				3412													1																	
2753	定點持續群體土	0	0	1	15		25			1314																															
2754	定點持續群體土_地裂	0	0	1	15		25			1318																															
2755	定點持續群體土_傷害	0	0	1	15		3				5385																														
2756	五星金彈	1	40	1	2		20			2756				100										1																	
2757	五星金彈_傷害	1	35	0	8		15				3024	1																													
2758	五星土彈	1	40	1	2		20			2758				100										1																	
2759	五星土彈_傷害	1	35	0	8		15				5385	1																													
2760	扇形毒霧	1	40	1	2		20																	1																	
2761	扇形毒霧_子	0	0	0	2	1	8			1396														1																	
2762	扇形毒霧_傷害	1	25	0	6		20				3027	1																													
2763	扇形冰刺	1	40	1	2		20																	1																	
2764	扇形冰刺_子	0	0	0	2	1	8			346														1																	
2765	扇形冰刺_傷害	1	25	0	6		20				3025	1																													
2766	扇形地焰	1	40	1	2		20																	1																	
2767	扇形地焰_子	0	0	0	2	1	25			1398														1																	
2768	扇形地焰_傷害	1	25	0	6		20				3026	1																													
2769	蛇頭噴射30米	0	0	0	8		40			2769														1																	
2770	蛇頭噴射30米_子	1	200	0	8		16				3026													1																	
2771	熔岩噴發	0	0	1	15		30			2771														1																	
2772	熔岩噴發_子	0	0	1	15		5				3026													1																	
2773	噴射金焰	0	0	1	2		40			2773				100										1																	
2774	噴射金焰_子	0	0	0	10	6	20		1		3024			140										1																	
2775	全屏拉人	0	0	0	110	3	76		1											1				1																	
2776	定身免拉	0	0	1	15		2		1															1																	
2777	大範圍推浪	1	45	1	7		300	1		2777				180										1						1											
2778	大範圍推浪_子	1	45	1	7		300	1			3025			80										1																	
2779	持續陷阱池-火（4米）	0	0	1	15	15	150		1		3026				1									1																	
2780	持續陷阱池-火（4米）_特效	0	0	1	15		150			2497					1									1																	
2781	持續陷阱池-水（4米）	0	0	1	15	15	150		1		3025				1									1																	
2782	持續陷阱池-水（4米）_特效	0	0	1	15		150			1554					1									1																	
2784	混亂光環	3	0	1	12		30		1															1																	
2785	混亂光環_子	3	0	1	14		30		1		3027													1																	
2786	大範圍颶風	1	60	1	7		50		1	62	3027													1																	
2787	大範圍旱地雷	1	70	1	5		300	1		2425	5385													1																	
2788	萬劍訣	1	60	0	3		16		1					-100																											
2789	萬劍訣_子1	1	20	0	3		10		1																																
2790	萬劍訣_子2	0	0	0	10	6	20			633																															
2791	萬劍訣_子3	0	0	0	6		38			2791																															
2792	拉扯致殘技能	1	350	0	15		3													1		1000	3																		
2793	拉扯致殘技能_子1	1	120	0	15		10				3024									1																					
2794	拉扯致殘技能_子2	0	0	0	15		30			1370										1																					
2795	圈型熔岩噴發	0	0	1	18		30			2771														1																	
2796	圈型熔岩噴發_傷害	0	0	1	18		3				3412													1																	
2801	剝及而複	0	0	0	8		5				3604									1																					
2802	剝及而複_特效	0	0	0	8		25			2802										1																					
2831	劍擊	0	0	0	15		3				167			200																											
2836	陸文龍普攻	0	0	0	6		3				168			50										1																	
2837	雲龍擊	0	0	1	25		5				3027											1000	3																		
2840	朝天闕_效果	0	0	0	6		30			1307				350										1																	
2841	怒焰沖天	0	0	1	10		25			2841																															
2842	斷金刺	1	120	0	5		3																																		
2843	炎陽掌	0	0	0	2		3				3401																														
2844	龍象九重	0	0	0	64		2																																		
2845	龍象九重_子	0	0	0	64		2																																		
2848	雪映紅塵	0	0	0	64		2																																		
2849	雪映紅塵_特效	0	0	0	64		2																																		
2850	雪一刀	1	70	1	14		14			1380	167													1																	
2851	花飛蝴蝶劍	0	0	1	4		15			1570				100										1																	
2852	花飛蝴蝶劍_子	2	60	1	4		30	1		1570	3027			100							5			1																	
2853	天地玄黃	1	50	0	5		20	1		2853	3024			50																											
2854	武道輪回	0	0	1	20		35			2854																				1											
2855	武道輪回_子	0	0	1	20		5				3603																														
2856	隨意曲	1	70	0	5		30	1		2856	3025			50																											
2858	訣別_子1	3	50	1	64		180																																		
2859	怒焰沖天_傷害	0	0	1	10		3																																		
2860	游龍劍意_效果	0	0	1	10		25			2860														1																	
2861	升龍劍氣_效果	0	0	1	10		15			2866														1																	
2862	穿心刺	1	100	0	6		4																																		
2863	風卷殘雪	0	0	1	8		25			1661					1									1																	
2864	風卷殘雪_傷害	0	0	1	8		3				3025													1																	
2865	意劍	0	0	0	3		3				169																														
2866	升龍劍氣	0	0	1	10		3				3027													1																	
2868	游龍劍意_子	0	0	1	16		3				3027													1																	
2869	衡山劍法	1	100	0	3		9			39	3604																														
2870	絕情斷意劍	0	0	0	10		3				3027			120										1																	
2872	鎮獄破天勁_子	1	140	0	12		6				3027			110																											
2873	落葉掌	0	0	0	5		3																																		
2875	金剛降魔杵	1	120	0	5		3																																		
2876	心劍	1	120	0	5		3																																		
2877	楊家槍法	1	120	0	5		3																																		
2878	訣別_子2	0	0	1	64		10				306																														
2879	降龍伏象功	0	0	0	20		5				3024																														
2880	幻音玄劍	3	0	1	22	7	141		1	2880	167																														
2881	橫掃千軍	0	0	0	20		5				3024																														
2882	九溪彌煙	0	0	1	12		50		1	1578																															
2883	九溪彌煙_子	0	0	1	12		15																																		
2884	華山劍法	0	0	0	3		3				169																														
2885	行龍不雨	0	0	0	3		3				166																														
2889	鎮獄破天勁_子2	0	0	1	20		3				3024													1																	
2890	鎮獄破天勁_特效	0	0	1	20		25			2670														1																	
2891	禦劍術	0	0	0	1		3				167																														
2892	袖裡箭	1	80	0	3		8	1		41	3027																														
2893	衡山有雪	1	60	0	8		10				3025																														
2894	衡山有雪_子1	1	60	0	8		10																																		
2895	衡山有雪_子2	1	0	0	8		15			346																															
2896	浮雲散雪	0	0	1	25		20		1	1377					1									1																	
2897	浮雲散雪_子	0	0	1	20		5								1									1																	
2898	滄海月明	0	0	0	64		2																																		
2899	滄海月明_敵人	0	0	0	64		2																																		
