SkillId		MagicDesc
1966	【高級】受傷效果	普攻造成[00ff00]state_hurt_normalattack1%[-]受傷機率，持續[00ff00]state_hurt_normalattack2/15[-]秒
1967	【初級】遲緩效果	普攻造成[00ff00]state_slowall_normalattack1%[-]遲緩機率，持續[00ff00]state_slowall_normalattack2/15[-]秒
1968	【中級】遲緩效果	普攻造成[00ff00]state_slowall_normalattack1%[-]遲緩機率，持續[00ff00]state_slowall_normalattack2/15[-]秒
1969	【高級】遲緩效果	普攻造成[00ff00]state_slowall_normalattack1%[-]遲緩機率，持續[00ff00]state_slowall_normalattack2/15[-]秒
1970	【初級】致纏效果	普攻造成[00ff00]state_zhican_normalattack1%[-]致纏幾率，持續[00ff00]state_zhican_normalattack2/15[-]秒
1971	【中級】致纏效果	普攻造成[00ff00]state_zhican_normalattack1%[-]致纏幾率，持續[00ff00]state_zhican_normalattack2/15[-]秒
1972	【高級】致纏效果	普攻造成[00ff00]state_zhican_normalattack1%[-]致纏幾率，持續[00ff00]state_zhican_normalattack2/15[-]秒
1973	【初級】麻痹效果	普攻造成[00ff00]state_palsy_normalattack1%[-]麻痹機率，持續[00ff00]state_palsy_normalattack2/15[-]秒
1974	【中級】麻痹效果	普攻造成[00ff00]state_palsy_normalattack1%[-]麻痹機率，持續[00ff00]state_palsy_normalattack2/15[-]秒
1975	【高級】麻痹效果	普攻造成[00ff00]state_palsy_normalattack1%[-]麻痹機率，持續[00ff00]state_palsy_normalattack2/15[-]秒
1976	【初級】眩暈效果	普攻造成[00ff00]state_stun_normalattack1%[-]眩暈機率，持續[00ff00]state_stun_normalattack2/15[-]秒
1977	【中級】眩暈效果	普攻造成[00ff00]state_stun_normalattack1%[-]眩暈機率，持續[00ff00]state_stun_normalattack2/15[-]秒
1978	【高級】眩暈效果	普攻造成[00ff00]state_stun_normalattack1%[-]眩暈機率，持續[00ff00]state_stun_normalattack2/15[-]秒
1979	【初級】全系抗性	提升[00ff00]all_series_resist_v1[-]點全系抗性
1980	【中級】全系抗性	提升[00ff00]all_series_resist_v1[-]點全系抗性
1981	【高級】全系抗性	提升[00ff00]all_series_resist_v1[-]點全系抗性
1982	【初級】忽略全系抗性	提升[00ff00]ignore_all_resist_v2[-]點忽略全系抗性
1983	【中級】忽略全系抗性	提升[00ff00]ignore_all_resist_v2[-]點忽略全系抗性
1984	【高級】忽略全系抗性	提升[00ff00]ignore_all_resist_v2[-]點忽略全系抗性
1985	【初級】反擊	[00ff00]userdesc_1071%[-]的機率對目標反擊造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
1988	【中級】反擊	[00ff00]userdesc_1071%[-]的機率對目標反擊造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
1991	【高級】反擊	[00ff00]userdesc_1071%[-]的機率對目標反擊造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
1994	【初級】攻擊速度	提升[00ff00]attackspeed_v1[-]點攻擊速度
1995	【中級】攻擊速度	提升[00ff00]attackspeed_v1[-]點攻擊速度
1996	【高級】攻擊速度	提升[00ff00]attackspeed_v1[-]點攻擊速度
2291	中級·降龍棍	提高降龍棍[00ff00]userdesc_1032%[-]基礎攻擊。增加降龍棍[00ff00]userdesc_1012[-]點會心一擊，提高[00ff00]userdesc_1022%[-]造成受傷的機率。
2292	中級·大力金剛指	提高大力金剛指[00ff00]userdesc_1042%[-]基礎攻擊。穿透攻擊多[00ff00]userdesc_1012[-]名敵人，並對穿透目標提高[00ff00]addpowerwhencol2%[-]基礎攻擊。增加[00ff00]userdesc_1022%[-]造成受傷的機率，持續[00ff00]userdesc_1032/15[-]秒
2293	中級·金剛伏魔	金剛伏魔持續時間增加[00ff00]userdesc_1012/15[-]秒。提高金剛伏魔化解傷害[00ff00]defuse_damage1[-]點並每[00ff00]recover_life_v2/15[-]秒回復[00ff00]recover_life_v1[-]生命值
2295	中級·十二擒龍手	十二擒龍手冷卻時間減少[00ff00]deccdtime2/15[-]秒。[00ff00]state_forceatk_attack1%[-]機率嘲諷敵人[00ff00]state_forceatk_attack2/15[-]秒。
2501		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2502		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2504		同伴增加[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力
2505		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2508		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2509	橫掃千軍	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2511		同伴增加[00ff00]attackspeed_v1[-]點攻速
2512		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2513		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2513		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2514		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2516	萬箭齊發	對直線上的目標每次造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2518		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2518		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2519	金蛇劍訣	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_stun_attack2/15[-]秒眩暈
2521		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2522		增加[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力，並共用給周圍友方
2523		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2524		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2525		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_palsy_attack2/15[-]秒麻痹
2527		增加[00ff00]deadlystrike_v1[-]點會心值，[00ff00]deadlystrike_damage_p1%[-]會心效果，並共用給周圍友方
2528		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2529		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並降低[00ff00]all_series_resist_v1[-]點全抗，持續[00ff00]skill_statetime1/15[-]秒
2530		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2532		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2533		提升[00ff00]basic_damage_v1[-]攻擊力，最高疊加[00ff00]add_mult_proc_sate12[-]層，持續[00ff00]skill_statetime1/15[-]秒
2535		同伴增加[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心值
2536		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2539		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2541		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2540	猛力撕咬	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，敵方每損失1%生命時，基礎傷害 + [00ff00]loselife_dmg_p1/100%[-]
2544	風舞刃	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2545	黃沙步法	閃避近身攻擊時，有[00ff00]userdesc_1011%[-]機率對周圍造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，觸發間隔[00ff00]userdesc_1012/15[-]秒
2547		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2549		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2551		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2552		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2553		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2554		同伴增加[00ff00]deadlystrike_v1[-]點會心值，[00ff00]defense_v1[-]點閃避值，[00ff00]lifemax_p1%[-]基礎生命上限
2555		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2558		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2560		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2561		每隔[00ff00]vitality_recover_life2/15[-]秒，回復[00ff00]體質*vitality_recover_life1%[-]點生命，持續[00ff00]skill_statetime1/15[-]秒
2563		增加[00ff00]resist_allseriesstate_rate_v1[-]抗屬性效果機率與時間，抗負面效果機率與時間
2564		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2565		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2567		增加[00ff00]all_series_resist_v1[-]點所有抗性
2568		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2569		每次對目標造成[00ff00]dotdamage_wood1%[-]基礎傷害，並浮空[00ff00]state_float_attack2/15[-]秒
2572		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2574		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2575		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2578		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2581		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2582		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2587		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2591		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2593		增加[00ff00]lifemax_v1[-]點生命值
2594		增加[00ff00]physical_damage_v1[-]攻擊力
2595		增加[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心機率值
2596		增加[00ff00]all_series_resist_v1[-]點全抗值，[00ff00]defense_v1[-]點閃避值
2597		增加[00ff00]all_series_resist_v1[-]點全系抗性，[00ff00]defense_v1[-]點閃避值，[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心機率值
2598		增加[00ff00]lifemax_v1[-]點生命值，[00ff00]physical_damage_v1[-]點攻擊力
2603		增加[00ff00]lifemax_v1[-]點生命值
2604		增加[00ff00]physical_damage_v1[-]攻擊力
2605		增加[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心機率值
2606		增加[00ff00]all_series_resist_v1[-]點全抗值，[00ff00]defense_v1[-]點閃避值
2607		增加[00ff00]all_series_resist_v1[-]點全抗值，[00ff00]defense_v1[-]點閃避值，[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心機率值
2608		增加[00ff00]lifemax_v1[-]點生命值，[00ff00]physical_damage_v1[-]點攻擊力
2609		增加[00ff00]physical_damage_v1[-]點攻擊力，[00ff00]attackrate_v1[-]點命中值，[00ff00]deadlystrike_v1[-]點會心機率值
2613	不動如山陣	同伴上陣時，增加主角[00ff00]strength_v1[-]點力量，[00ff00]wood_resist_v1[-]點木系抗性與[00ff00]all_series_resist_v1[-]點全系抗性
2614	傲寒不滅體	同伴上陣時，增加主角[00ff00]ignore_all_resist_v2[-]點忽略全系抗性，[00ff00]fire_resist_v1[-]點火系抗性與[00ff00]state_palsy_resisttime1[-]點抗麻痹時間
2615	踏星摘月步	同伴上陣時，增加主角[00ff00]strength_v1[-]點力量，[00ff00]earth_resist_v1[-]點土系抗性與[00ff00]defense_v1[-]點閃避
2616	紅鸞牽絲手	同伴上陣時，增加主角[00ff00]ignore_all_resist_v2[-]點忽略全系抗性，[00ff00]metal_resist_v1[-]點金系抗性與[00ff00]state_hurt_resisttime1[-]點抗受傷時間
2617	一川鎮海訣	同伴上陣時，增加主角[00ff00]basic_damage_v1[-]點攻擊力，[00ff00]water_resist_v1[-]點水系抗性與[00ff00]defense_v1[-]點閃避
2618	天火琉璃步	同伴上陣時，增加主角[00ff00]deadlystrike_damage_p1%[-]會心傷害，[00ff00]energy_v1[-]點靈巧與[00ff00]attackrate_v1[-]點命中
2619	混元金剛體	同伴上陣時，增加主角[00ff00]physical_metaldamage_v1[-]點金系傷害，[00ff00]vitality_v1[-]點體質與[00ff00]state_zhican_resisttime1[-]點抗致纏時間
2620	流風回雪舞	同伴上陣時，增加主角[00ff00]physical_waterdamage_v1[-]點水系傷害，[00ff00]vitality_v1[-]點體質與[00ff00]weaken_deadlystrike_v1[-]點抗會心機率
2621	七巧玲瓏步	同伴上陣時，增加主角[00ff00]physical_wooddamage_v1[-]點木系傷害，[00ff00]dexterity_v1[-]點敏捷與[00ff00]lifemax_p1%[-]基礎生命上限
2622	搬山填海勁	同伴上陣時，增加主角[00ff00]physical_earthdamage_v1[-]點土系傷害，[00ff00]weaken_deadlystrike_damage_p1%[-]會心免傷與[00ff00]state_slowall_resisttime1[-]點抗遲緩時間
2623	天羅千機步	同伴上陣時，增加主角[00ff00]deadlystrike_v1[-]點會心機率值，[00ff00]energy_v1[-]點靈巧與[00ff00]state_stun_resisttime1[-]點抗眩暈時間
2624	八荒炎龍勁	同伴上陣時，增加主角[00ff00]physical_firedamage_v1[-]點火系傷害，[00ff00]dexterity_v1[-]點敏捷與[00ff00]ignore_defense_v1[-]點忽略閃避
2625		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2626		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2629		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2630		每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2629		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2634		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2635	困龍功	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_palsy_attack2/15[-]秒麻痹
2637		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2638	霸刀	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成短暫的受傷
2639		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2640		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2641		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2642	冰心仙子	[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_slowall_attack2/15[-]秒遲緩
2644		每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2645		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2646	白狼入陣	周圍每多一個敵人，自動提升[00ff00]all_series_resist_v1[-]點全系抗性，[00ff00]defense_v1[-]點閃避，最多疊加[00ff00]add_mult_proc_sate12[-]倍
2648		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2649		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2650		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2651		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2652		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2653		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2655		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2657		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2660		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2662		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2663		每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2664		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2665		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2666		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2668		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2670		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2671		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2672	滿江紅	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，衝刺兩次。每擊中一個目標提升[00ff00]userdesc_1011[-]點全系抗性
2674		增加[00ff00]physical_damage_v1[-]點攻擊力，[00ff00]all_series_resist_v1[-]點全抗值，[00ff00]defense_v1[-]點閃避值
2677	風霜碎影	每兩秒有[00ff00]state_slowall_attack1%[-]機率對自身[00ff00]半徑3米[-]內的敵人造成[00ff00]state_slowall_attack2/15[-]秒遲緩
2681		每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_zhican_attack2/15[-]秒致纏
2684	葉落穿影	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_zhican_attack2/15[-]秒致纏
2687		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2688		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_palsy_attack2/15[-]秒麻痹
2690		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2691		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_zhican_attack2/15[-]秒致纏
2692		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2693		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2694		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2696		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2697		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2698		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2699		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2801		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2805		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2803	坐忘無我	每1點敏捷抵禦傷害[00ff00]magicshield1/100[-]點，持續[00ff00]magicshield2/15[-]秒
2813	天地無極	對目標範圍造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊，附帶[00ff00]state_stun_attack2/15[-]秒的眩暈效果
2819	血月之影	使自己隱身，持續[00ff00]userdesc_1041/15[-]秒，在隱身時提升[00ff00]runspeed_v1[-]點移動速度，並對下一次普攻連招添加 [00ff00]attackspeed_v1[-]點攻速、 [00ff00]ignore_defense_v1[-]點忽略閃避，和[00ff00]deadlystrike_v1[-]點會心一擊
2829	攝魂亂心	對目標每次傷害造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊，並有[00ff00]state_confuse_attack1%[-]的幾率造成[00ff00]state_confuse_attack2/15[-]秒的混亂效果
2832		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2836		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2837		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2838		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2839		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_stun_attack2/15[-]秒眩暈
2841	怒焰沖天	每次對目標範圍造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，共3次
2842		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2843		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2844	龍象九重	減少敵方[00ff00]defense_v1[-]閃避，增加自身[00ff00]defense_v1[-]閃避，持續[00ff00]skill_statetime1/15[-]秒
2847		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2848	雪映紅塵	增加[00ff00]resist_allseriesstate_rate_v1[-]抗屬性效果機率，[00ff00]resist_allseriesstate_time_v1[-]抗屬性效果時間，每[00ff00]recover_life_v2/15[-]秒回復[00ff00]recover_life_v1[-]點生命
2850		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2851		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_zhican_attack2/15[-]秒致纏
2853		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2854		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_stun_attack2/15[-]秒眩暈
2856		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2857	訣別	戰鬥時提升主角[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力。死亡時為主角每秒回復[00ff00]體質*userdesc_1021%[-]點生命值，持續[00ff00]userdesc_1011/15[-]秒
2859		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2860		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並造成[00ff00]state_stun_attack2/15[-]秒眩暈
2862		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2863		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2865		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2866		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2867	游龍劍意	抵禦傷害[00ff00]magic_fixshield1[-]點，持續[00ff00]magic_fixshield2/15[-]秒。破盾後對周圍敵人造成[00ff00]state_stun_attack2/15[-]秒眩暈
2869		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2870		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2871	鎮獄破天勁	提升[00ff00]defense_v1[-]點閃避值，持續[00ff00]userdesc_1011/15[-]秒。閃避敵人普攻時，增加[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]deadlystrike_v1[-]點會心機率值，最高疊加[00ff00]superposemagic1[-]層，持續[00ff00]userdesc_1021/15[-]秒。破天勁消失時造成[00ff00]userdesc_1031%[-]基礎傷害。
2873		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2874		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2875		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2876		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2877		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2878		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2879		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2880	幻音玄劍	劍陣內，每半秒對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，持續10秒
2881		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2882	九溪彌煙	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2884		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2885		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2886	羈絆符	降低目標[00ff00]attackspeed_v1[-]點攻速與[00ff00]runspeed_v1[-]點移速，持續[00ff00]skill_statetime1/15[-]秒
2888	風雪步法	提升自己[00ff00]basic_damage_v1[-]點攻擊力、[00ff00]runspeed_v1[-]移動速度、[00ff00]attackspeed_v1[-]攻擊速度、[00ff00]deadlystrike_v1[-]會心機率與[00ff00]attackrate_v1[-]點命中，持續[00ff00]skill_statetime1/15[-]秒
2891		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2892		基礎攻擊，對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2893		對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
2898	滄海月明	提升[00ff00]all_series_resist_v1[-]點抗性，降低敵方[00ff00]attackrate_p1%[-]命中
2930	穩重	同伴出戰時，優先攻擊最近的目標，並提升全系抗性[00ff00]30%[-]
2931	冷靜	同伴出戰時，優先攻擊對自身造成傷害的目標，並提升抗屬性效果機率[00ff00]45%[-]
2932	爭勝	同伴出戰時，優先攻擊敵方玩家
2933	重義	同伴出戰時，優先攻擊對角色造成傷害的敵人，並對優先目標傷害提升[00ff00]10%[-]
2934	護主	同伴出戰時，優先攻擊對角色造成傷害的敵人，並降低其攻擊力[00ff00]10%[-]
2935	狡詐	同伴出戰時，優先攻擊血最少的目標，並提高自身攻擊力[00ff00]5%[-]
2936	果敢	同伴出戰時，優先攻擊血最少的目標，並提高自身全抗值[00ff00]10%[-]
2937	精明	同伴出戰時，與角色攻擊的目標一致
2938	謹慎	同伴出戰時，被近戰攻擊時會邊跑邊打且提高回復效率[00ff00]10%[-]
2939	勇猛	同伴出戰時，血量低於[00ff00]30%時攻擊力提升[00ff00]45%[-]
2940	不屈	同伴出戰時，血量低於[00ff00]30%[-]時全系抗性提升[00ff00]75%[-]
2941	威嚴	同伴出戰時，視野範圍內戰力低於你的敵人攻擊力降低[00ff00]10%[-]
2942	溫婉	同伴出戰時，提升抗會心機率[00ff00]400[-]點
2943	嗜血	同伴出戰時，優先攻擊血量低於[00ff00]30%[-]的目標，血量低於[00ff00]30%[-]時攻擊力提升[00ff00]30%[-]
3202	山崩地裂	對自身周圍的目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_hurt_attack2/15[-]秒受傷
3205	七探蛇盤	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
3209	射石搏虎	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
3213	猛撲	對單個目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害的會心一擊
3216	激怒	提升[00ff00]attackspeed_v1[-]點攻速與[00ff00]attackrate_v1[-]命中，持續[00ff00]skill_statetime1/15[-]秒
3219	毒液	每次對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，共6次
3225	護駕	每次瞬移落地與攻擊均造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害
3232	青龍分海爪	提升[00ff00]basic_damage_v1[-]點攻擊力、[00ff00]ignore_defense_v1[-]點忽略閃避與[00ff00]deadlystrike_v1[-]點會心幾率
3233	玄武大荒鐘	提升[00ff00]lifemax_v1[-]點生命上限、[00ff00]defense_v1[-]點閃避值與[00ff00]resist_allseriesstate_time_v1[-]點抗屬性效果時間
3235	金矢	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_hurt_attack2/15[-]秒的受傷效果
3238	密林鬥繁星	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_zhican_attack2/15[-]秒的致纏效果
3241	逆流	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_slowall_attack2/15[-]秒的遲緩效果
3244	三昧離火獄	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
3247	八方星雷慟	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，並附帶[00ff00]state_stun_attack2/15[-]秒的眩暈效果
3250	高級群體金剛	[00ff00]userdesc_1011/15[-]秒內免疫傷害。每隔[00ff00]vitality_recover_life2/15[-]秒，回復[00ff00]體質*vitality_recover_life1%[-]點當前生命，持續[00ff00]userdesc_1021/15[-]秒
3252	高級群體明王	[00ff00]skill_statetime1/15[-]秒免疫任何屬性狀態、負面狀態並增加[00ff00]defense_v1[-]點閃避值
