SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	Icon	IconAtlas	WaitTime	ChildID	MissileForm	ChildCount	MSGenerate	MSGenerateParam	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	StatePriority	StateType	StateTime	StartSkillID	HitSkillID	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	IsMelee	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible
2658	潛土冰刺_子1	B級同伴技能	5		2	dici	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2658	7	2			2659	2			enemy	0	1		17	2658				attack_wood			0					550	empty			100																																								
2659	潛土冰刺_子2	B級同伴技能	5			dici	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2659		1							enemy	0	1		17	2659				attack_wood			0					550	empty																																											
2660	散鏢	B級同伴技能	5		2	wanjianqifa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2660		1							enemy	270	1		16	2660				attack_fire			0	2661				550	partner_ye_sb																		1			「對身前扇形範圍內目標造成傷害」																						
2661	散鏢_效果	B級同伴技能	5		2	wanjianqifa	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2661	2	6							enemy	0	1		16	2661				attack_fire			0					550	empty					2													1																									
2662	半月斬	B級同伴技能	5		2	hengsao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2662		1							enemy	270	1		17	2662				attack_fire			0					550	partner_gw_byz																		1			「對身前直線上的敵方造成傷害」																						
2663	楊穿三葉	B級同伴技能	5		2	huoqiushu	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2663		1							enemy	270	1		17	2663				attack_normal			0					550	partner_ld_ycsy																		1			「對目標敵方造成傷害」																						
2664	重箭	B級同伴技能	5		2	zhongjigong	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2664		1							enemy	270	1		17	2664				attack_fire			0					550	partner_ls_zj																		1			「對目標敵方造成傷害」																						
2665	寒掌	A級同伴技能	5		1	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2665		1							enemy	12	1		16	2665				attack_normal			0					300	partner_normal_a																		1			[普通攻擊]  對目標敵方造成傷害																						
2666	寒冰刺	A級同伴技能	5		1	pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2666	7	4							enemy	180	1		16	2666				attack_normal			0	2667				550	partner_heavy_a			120															1			「對目標敵方小範圍內進行攻擊」																						
2667	寒冰刺_效果	A級同伴技能	5		1	hanbingjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2667	7	4							enemy	0	1		16	2667				attack_wood			0					550	empty			120																																								
2668	開天劈地	S級同伴技能	5		2	pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2668		1							enemy	225	1		17	2668				attack_normal			0	2669				500	partner28_1																		1			「對身前直線上的敵方造成傷害」																						
2669	開天劈地_效果	S級同伴技能	5		2	pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2669	7	3							enemy	0	1		17	1				attack_normal			0					500	empty			80															1																									
2670	狂風逐日	S級同伴技能	5		2	zhongjidao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2670		1							enemy	180	1		17	2670				attack_normal			0					300	partner29_1																		1			「對自身周圍的敵方造成傷害，並擊退」													1									
2671	衡山有雪	SS同伴技能	5		2	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2671		1							enemy	0	1		16	2671				attack_normal			0					220	partner_dgj_normal																		1			[普通攻擊]  對目標敵方造成傷害													1									
2672	滿江紅	SS同伴技能	1	2		yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab	6										enemy	270	1		17	2672				attack_wood			0					700	partner_dgj_mjh	200	200	13	動作最少幀		到目標點的距離	700	衝刺的長度										1			「朝指定方向衝刺一段距離，對路徑上的敵人造成傷害，每擊中一名敵人為自身提高一層全系抗性」				1				0|1|82	-7|83|100		140			1		1						
2673	滿江紅_子	SS同伴技能	5		2	yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2673		1							enemy	0	1		17	2673				attack_wood			0		2675			600	partner_dgj_mjh_child																		1																			1						
2674	歸元	SS級同伴攻擊、全抗、閃避	4			fuzhugongji	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2674									partnerrecover	225			16	1				pass			300					600	partner_share_ss1																		1			「出場時提高自身與周圍友方攻擊力、全抗、閃避」																						
2675	滿江紅_buff	S級同伴技能	2			yemanchongzhuang_1	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab											self	0			16	1							0					1000	partner_dgj_mjh_buff																		1				1000	1		1																		
2676	雲龍擊	S級同伴技能	5		1	pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2676		1							enemy	0	1		16	2676				attack_normal			0					300	partner_qly_normal																		1			[普通攻擊]  對目標敵方造成傷害													1									
2677	風霜碎影	S級同伴技能	4			longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2677		1							self	0			16	1			2849				0	2678				300	partner_qly_fssy																		1		1	「對身旁一定範圍內的敵人造成遲緩效果」																						
2678	風霜碎影_遲緩	S級同伴技能	5		2	longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2678		1							enemy	0	1		16	1							0					1000	partner_qly_fssy_child																		1																									
2684	葉落穿影	S級同伴技能	1	4		shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab				1					2685	17	enemy	270	1							attack_normal			0					1000	partner_nlql_ylcy			250	距離NPC多少釐米	1	對同個目標重複攻擊的最大次數	7	結束的動作ID	2683	結束動作的事件	1000	以目標點為中心，直徑cm						1			「瞬間移動到目標身旁進行攻擊」											200		1									
2685	葉落穿影_子1	S級同伴技能	5		2	shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2685		1							enemy	0	1		17	2685				attack_normal			0					1000	partner_nlql_ylcy_child																		1																1									
2686	葉落穿影_子2	S級同伴技能	5		2	shunyi	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2686		1							enemy	0	1		7	2686				attack_normal			0					1000	empty																		1																1									
2687	凌絕劍氣	S級同伴技能	5		2	pugongdao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2687		1							enemy	12	1		16	6005				attack_normal			0					700	partner_yxl_normal																		1			[普通攻擊]  對目標敵方造成傷害													1									
2688	玄冥吸星	S級同伴技能	5		2	shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2688		1							enemy	180	1		17	2688				attack_normal			0	2689				270	partner33_1																		1			「將周圍敵人拉近身邊並造成傷害」																						
2689	玄冥吸星_子	S級同伴技能	5		2	shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2689	3	12							enemy	0	1		16	1				attack_normal			0					300	empty																		1																									
2690	風掌	S級同伴技能	5		1	pugongshou	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2690		1							enemy	12	1		16	2690				attack_normal			0					300	partner_normal_s																		1			[普通攻擊]  對目標敵方造成傷害																						
2691	怒風破襲	S級同伴技能	5		2	longjuanhuxiao	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab	8	2691	3	8							enemy	180	1		17	2691				attack_normal			0					500	partner34_1					1													1			「召喚龍卷，擊向四周」																						
2692	重拳	B級同伴技能	5		2	zhongjiquan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2692		1							enemy	225	1		16	6005				attack_earth			0					300	partner_heavy_b																		1			「對目標及其周圍敵方造成傷害」													1									
2693	青蓮劍法	B級同伴技能	5		2	kuangjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2693		1							enemy	12	1		16	6005				attack_water			0					700	partner_hsy_normal																		1			[普通攻擊]  對目標敵方造成傷害							5310						1			1						
2694	毒刺骨	A級同伴技能	5		2	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2694		1							enemy	0	1		17	6005				attack_normal			0	2695				250	partner_qx_normal																					「遠距離對直線上的敵人造成傷害」													1									
2695	毒刺骨_子	A級同伴技能	5		2	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2695	7	3							enemy	0	1		17	1				attack_normal			0					250	empty			100																		[普通攻擊]  遠距離攻擊目標													1									
2696	雨後彩虹	A級同伴技能	5		2	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2696		1							enemy	12	1		16	2696				attack_normal			0					700	partner_ngch_normal																					[普通攻擊]  遠距離攻擊目標																						
2697	橫掃一擊	A級同伴技能	5		2	zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2697		1							enemy	180	1		17	2697				attack_normal			0					200	partner_heavy_a																		1			「對身前敵人造成傷害」							6336						1									
2698	江南如煙	A級同伴技能	5		2	jiangnanruyan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2698		1							enemy	12	1		16	6005				attack_normal			0					700	partner_zlx_normal																					[普通攻擊]  遠距離攻擊目標													1									
2700	滾石	NPC通用	4			SkillUsual			2700									self	0			1	1				pass			45	2701					empty																		1		1																							
2701	滾石_子	NPC通用	5		2	SkillUsual			2701		1							enemy	0	1		1	1				attack_normal			0					600	npc_gunshi																		1							1																		
2702	玄天武機-普攻	NPC通用	5		2	SkillUsual			2702		1							enemy	0			16	6005				attack_earth			0	2703			-1	200	empty																												6808										2					
2703	玄天武機-普攻_子	NPC通用	5		2	SkillUsual			2703		1							enemy	0			16	1				attack_earth			0					200	npc_200a_hurt30																																						2					
2704	玄天武機-技能1	NPC通用	5		2	SkillUsual			2704		1							enemy	75			16	2704				attack_normal			0					300	npc_300a_jidao75																		1										6814										2					
2705	玄天武機-技能2	NPC通用	1	3	2	TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		2706		1							enemy	150		1	17	2705				attack_earth			0				-1	1000	empty					85	持續時間												1			[主動技]  快速掄錘轉動，對碰到的敵人造成傷害。周圍每多一個敵人，傷害越高				1												1	2					
2706	玄天武機-技能2_子1	NPC通用	5		2	SkillUsual			2706	3	6							enemy	0			16	6005				attack_fire			0				-1	1000	empty																		1																				2					
2707	玄天武機-技能2_子2	NPC通用	5		2	SkillUsual			2707		1							enemy	0			16	1				attack_fire			0					1000	npc_xuantianwuji02																		1																				2					
2708	反彈（buff）	NPC通用	2			SkillUsual												self	0			16	1			2708				150					1000	npc_fantan																																											
2709	荊棘（buff）	NPC通用	2			SkillUsual												self	0	150		16	1			2709				150					1000	npc_jingji_buff																																											
2710	NPC近身群體_小半月木	NPC通用	5		1	SkillUsual			2710		1							enemy	30	1		16	6005				attack_normal			0					200	npc_normal																																	2710										
2711	NPC近身群體_小半月水	NPC通用	5		1	SkillUsual			2711		1							enemy	30	1		16	6005				attack_normal			0					200	npc_normal																																	2711										
2712	NPC近身群體_小半月火	NPC通用	5		1	SkillUsual			2712		1							enemy	30	1		16	6005				attack_normal			0					200	npc_normal																																	2712										
2713	NPC近身群體_小半月土	NPC通用	5		1	SkillUsual			2713		1							enemy	30	1		16	6005				attack_normal			0					200	npc_normal																																	2713										
2714	NPC遠端直線單體_金	NPC通用	5		2	SkillUsual			2714		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																																											
2715	NPC遠端直線單體_木	NPC通用	5		2	SkillUsual			2715		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																																											
2716	NPC遠端直線單體_火	NPC通用	5		2	SkillUsual			2716		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																																											
2717	NPC遠端直線單體_土	NPC通用	5		2	SkillUsual			2717		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																																											
2718	交叉刀光_木	NPC通用	5		2	TaohuaSkill_01			2718		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1																									
2719	交叉刀光_水	NPC通用	5		2	TaohuaSkill_01			2719		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1																									
2720	交叉刀光_火	NPC通用	5		2	TaohuaSkill_01			2720		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1																									
2721	交叉刀光_土	NPC通用	5		2	TaohuaSkill_01			2721		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1																									
2722	弓箭_金	NPC通用	5		2	TaohuaSkill_01			2722		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1			[普通攻擊]  遠距離攻擊目標																						
2723	弓箭_木	NPC通用	5		2	TaohuaSkill_01			2723		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1			[普通攻擊]  遠距離攻擊目標																						
2724	弓箭_水	NPC通用	5		2	TaohuaSkill_01			2724		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1			[普通攻擊]  遠距離攻擊目標																						
2725	弓箭_火	NPC通用	5		2	TaohuaSkill_01			2725		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1			[普通攻擊]  遠距離攻擊目標																						
2726	弓箭_土	NPC通用	5		2	TaohuaSkill_01			2726		1							enemy	30	1		16	6005				attack_normal			0					750	npc_normal																		1			[普通攻擊]  遠距離攻擊目標																						
2727	金衝鋒路徑持續	NPC通用	1	2		SkillUsual		6										enemy	120	1		2	2727				attack_normal			0					750	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1														150		1	1								
2728	金衝鋒路徑持續_傷害	NPC通用	5		2	SkillUsual			2728		4	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_150_30a_hurt																		1																1									
2729	金衝鋒路徑持續_效果	NPC通用	5		2	SkillUsual			2729	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2730	木衝鋒路徑持續	NPC通用	1	2		SkillUsual		6										enemy	120	1		2	2730				attack_normal			0					750	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1														150		1	1								
2731	木衝鋒路徑持續_傷害	NPC通用	5		2	SkillUsual			2731		4	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_150_30a_zhican																		1																1									
2732	木衝鋒路徑持續_效果	NPC通用	5		2	SkillUsual			2732	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2733	水衝鋒路徑持續	NPC通用	1	2		SkillUsual		6										enemy	120	1		2	2733				attack_normal			0					750	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1														150		1	1								
2734	水衝鋒路徑持續_傷害	NPC通用	5		2	SkillUsual			2734		4	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_150_30a_slowall																		1																1									
2735	水衝鋒路徑持續_效果	NPC通用	5		2	SkillUsual			2735	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2736	火衝鋒路徑持續	NPC通用	1	2		SkillUsual		6										enemy	120	1		2	2736				attack_normal			0					750	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1														150		1	1								
2737	火衝鋒路徑持續_傷害	NPC通用	5		2	SkillUsual			2737		4	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_150_30a_palsy																		1																1									
2738	火衝鋒路徑持續_效果	NPC通用	5		2	SkillUsual			2738	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2739	土衝鋒路徑持續	NPC通用	1	2		SkillUsual		6										enemy	120	1		2	2739				attack_normal			0					750	empty			1	動作最少幀		到目標點的距離	800	衝刺的長度										1														150		1	1								
2740	土衝鋒路徑持續_傷害	NPC通用	5		2	SkillUsual			2740		4	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_150_30a_stun																		1																1									
2741	土衝鋒路徑持續_效果	NPC通用	5		2	SkillUsual			2741	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2742	定點持續群體金	NPC通用	5		1	SkillUsual		1	2742		5	2	15					enemy	0	1		16	6005				attack_normal			0	2743				750	npc_100a_30_hurt																		1																									
2743	定點持續群體金_子	NPC通用	5			SkillUsual			2743		1			2744	15			enemy	0	1		16	6005				attack_normal			0	2744				750	empty																		1																									
2744	定點持續群體金_特效	NPC通用	5			SkillUsual			2744	6	4							enemy	0	1		16	6005				attack_normal			0					750	empty			110															1																									
2745	定點持續群體木	NPC通用	5		1	SkillUsual		1	2745		5	2	15					enemy	0	1		16	6005				attack_normal			0	2746				750	npc_100a_30_zhican																		1																									
2746	定點持續群體木_特效	NPC通用	5			SkillUsual			2746		5	2	15					enemy	0	1		16	6005				attack_normal			0					750	empty																		1																									
2747	定點持續群體水	NPC通用	5		1	SkillUsual		5	2747		5	2	15					enemy	150	1		16	6005				attack_normal			0	2748				750	npc_100a_30_slowall																		1																									
2748	定點持續群體水_子	NPC通用	5			SkillUsual			2748		1			2749	15			enemy	0	1		16	6005				attack_normal			0	2749				750	empty																		1																									
2749	定點持續群體水_特效	NPC通用	5			SkillUsual			2749	3	3							enemy	0	1		16	6005				attack_normal			0					750	empty			50															1																									
2750	定點持續群體火	NPC通用	5		1	SkillUsual			2750		5	2	15					enemy	0	1		16	6005				attack_normal			0	2751				750	empty																		1																									
2751	定點持續群體火_地裂	NPC通用	5			SkillUsual		8	2751		5	2	15					enemy	0	1		16	1				attack_normal			0	2752				750	empty																		1																									
2752	定點持續群體火_傷害	NPC通用	5			SkillUsual		7	2752		5	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_100a_30_palsy																		1																									
2753	定點持續群體土	NPC通用	5		1	SkillUsual			2753		5	2	15					enemy	0	1		16	6005				attack_normal			0	2754				750	empty																		1																									
2754	定點持續群體土_地裂	NPC通用	5			SkillUsual		8	2754		5	2	15					enemy	0	1		16	1				attack_normal			0	2755				750	empty																		1																									
2755	定點持續群體土_傷害	NPC通用	5			SkillUsual		8	2755		5	2	15					enemy	0	1		16	1				attack_normal			0					750	npc_100a_30_stun																		1																									
2756	五星金彈	NPC通用	5		2	SkillUsual			2756	2	5							enemy	90	1		16	6004				attack_normal			0	2757				750	empty					3													1																1									
2757	五星金彈_傷害	NPC通用	5		2	SkillUsual			2757		1							enemy	0	1		16	1				attack_normal			0					750	npc_control_gold2				子彈起始位置		每個子彈間隔的角度，總角度為64°=平常的360°												1										6310						1									
2758	五星土彈	NPC通用	5		2	SkillUsual			2758	2	5							enemy	90	1		16	6004				attack_normal			0	2759				750	empty					3													1																1									
2759	五星土彈_傷害	NPC通用	5		2	SkillUsual			2759		1							enemy	0	1		16	1				attack_normal			0					750	npc_control_earth2				子彈起始位置		每個子彈間隔的角度，總角度為64°=平常的360°												1										6310						1									
2760	扇形毒霧	NPC通用	5		2	SkillUsual			2760	2	4			2761	5			enemy	90	1		16	6004				attack_normal			0	2762				750	empty					3													1										5092						1				2					
2761	扇形毒霧_子	NPC通用	5		1	SkillUsual			2761		1							enemy	0	1		16	1				attack_normal			0					750	empty					3													1																1									
2762	扇形毒霧_傷害	NPC通用	5		2	SkillUsual			2762		1							enemy	0	1		16	1				attack_normal			0					750	npc_200_30a_jitui				子彈起始位置		每個子彈間隔的角度，總角度為64°=平常的360°												1										6310						1									
2763	扇形冰刺	NPC通用	5		2	SkillUsual			2763	2	4			2764	2			enemy	90	1		16	6004				attack_normal			0	2765				750	empty					3													1										5092						1				2					
2764	扇形冰刺_子	NPC通用	5		1	SkillUsual			2764		1							enemy	0	1		16	1				attack_normal			0					750	empty					3													1																1									
2765	扇形冰刺_傷害	NPC通用	5		2	SkillUsual			2765		1							enemy	0	1		16	1				attack_normal			0					750	npc_200_30a_jitui				子彈起始位置		每個子彈間隔的角度，總角度為64°=平常的360°												1										6310						1									
2766	扇形地焰	NPC通用	5		2	SkillUsual			2766	2	4			2767	3			enemy	90	1		16	6004				attack_normal			0	2768				750	empty					3													1										5092						1				2					
2767	扇形地焰_子	NPC通用	5		1	SkillUsual			2767		1							enemy	0	1		16	1				attack_normal			0					750	empty					3													1																1									
2768	扇形地焰_傷害	NPC通用	5		2	SkillUsual			2768		1							enemy	0	1		16	1				attack_normal			0					750	npc_200_30a_jitui				子彈起始位置		每個子彈間隔的角度，總角度為64°=平常的360°												1										6310						1									
2769	蛇頭噴射30米	NPC通用	5		2	SkillUsual			2769		1							enemy	90			16	1				attack_normal			0	2770				3000	empty																		1																1									
2770	蛇頭噴射30米_子	NPC通用	5		2	SkillUsual			2770		1							enemy	0			16	1				attack_normal			0					3000	npc_500a_normal																		1																1									
2771	熔岩噴發	NPC通用	5		1	SkillUsual			2771		1							enemy	60			16	1				attack_normal			0	2772				1000	empty																		1																		1							
2772	熔岩噴發_子	NPC通用	5			SkillUsual			2772		1							enemy	0			16	1				attack_normal			0					1000	npc_control_fire_dotlife_10																		1																		1							
2773	噴射金焰	NPC通用	5		2	SkillUsual			2773		1							enemy	90	1		16	1				attack_normal			0	2774				600	empty																		1																1									
2774	噴射金焰_子	NPC通用	5		2	SkillUsual			2774		1							enemy	0	1		16	1				attack_normal			0					600	npc_200_30a_burt																		1																1									
2775	全屏拉人	NPC通用	5		2	SkillUsual			2775		1							enemy	75			16	1				attack_normal			0					1500	npc_qplr																		1																1									
2776	定身免拉	NPC通用	4			SkillUsual			2776		1							enemyandself	0			1	1			2776	pass			30						npc_fix_igdrag																		1		1																							
2777	大範圍推浪	NPC通用	5		2	SkillUsual			2777	7	26							enemy	75			16	1				attack_normal			0	2778				3000	empty			150															1																									
2778	大範圍推浪_子	NPC通用	5		2	SkillUsual			2778	7	26							enemy	0			16	1				attack_normal			0					3000	npc_400a_100_slowall			150															1																									
2779	持續陷阱池-火（4米）	NPC通用	5		2	SkillUsual			2779		1							enemy	150			1	1				attack_normal			0	2780			-1	750	npc_200a_100_slowall																		1																									
2780	持續陷阱池-火（4米）_特效	NPC通用	5		2	SkillUsual			2780		1							enemy	0			1	1				attack_normal			0				-1	750	empty																		1																									
2781	持續陷阱池-水（4米）	NPC通用	5		2	SkillUsual			2781		1							enemy	150			1	1				attack_normal			0	2782			-1	750	npc_200a_100_slowall																		1																									
2782	持續陷阱池-水（4米）_特效	NPC通用	5		2	SkillUsual			2782		10	2	15					enemy	0			1	1				attack_normal			0				-1	750	empty																		1																									
2783	隱身	NPC通用	3			SkillUsual												self	0			1	1							0					1000	npc_yinshen																																											
2784	混亂光環	NPC通用	4		2	SkillUsual			2784		1							self	0			1	1			2784	pass			30	2785					empty																		1		1																							
2785	混亂光環_子	NPC通用	5		2	SkillUsual			2785		1							enemy	0			16	1				attack_normal			0					700	npc_confuse																		1							1																		
2786	大範圍颶風	NPC通用	5		2	SkillUsual			2786	7	26							enemy	75			16	1				attack_normal			0					3000	npc_jufeng			150															1																									
2787	大範圍旱地雷	NPC通用	5		2	SkillUsual			2787	7	26							enemy	75			16	1				attack_normal			0					3000	npc_dotlife_10_5			100															1																									
2788	萬劍訣	NPC通用	5		2	SkillUsual			2788	3	9	3	4	2789	5			enemy	0	1		16	2788				attack_normal			0					1000	empty			3															1																									
2789	萬劍訣_子1	NPC通用	5		0	SkillUsual			2789	3	1	3	5					enemy	0	1		16	1				attack_normal			0			2791		1000	empty																		1																									
2790	萬劍訣_子2	NPC通用	5		0	SkillUsual		5	2790		1							enemy	0	1		16	1				attack_normal			0	1318				1000	npc_maxlifeack_2																		1																									
2791	萬劍訣_子3	NPC通用	5		0	SkillUsual			2791		1							enemy	0	1		16	1				attack_normal			0			2790		1000	empty																		1																									
2792	拉扯致纏技能	NPC通用	5		2	SkillUsual		10	2792		1							enemy	0			16	2792				attack_normal			0					850	npc_lazhican																		1																									
2793	拉扯致纏技能_子1	NPC通用	5		2	SkillUsual		10	2793		1							enemy	0			16	1				attack_normal			0					850	npc_lazhican_child																		1																									
2794	拉扯致纏技能_子2	NPC通用	5		2	SkillUsual			2794	7	3							enemy	0			16	1				attack_normal			0					850	empty			100															1																									
2795	圈型熔岩噴發	NPC通用	5		2	SkillUsual			2795	3	12							enemy	0	1		16	1				attack_fire			0	2796				1000	empty			420															1																									
2796	圈型熔岩噴發_傷害	NPC通用	5			SkillUsual		3	2796	3	12							enemy	0	1		16	1				attack_fire			0					1000	npc_300a_30a_confuse			420															1																									
2797	矩形8*2預警_2秒-施法8.5米	技能通用	1	5		SkillUsual												enemy	30			1	1410				attack_normal			0	100			-1	850	empty																																											
2798	旋風斬（百分比傷害）	NPC通用	1	3	2	SkillUsual			1390		1							enemy	150	1		21	2798				attack_normal			0	1391			-1	300	empty			3	增加移動速度	75													1							1			6389						1									
2799	旋風斬_子1（百分比傷害）	NPC通用	5		2	SkillUsual			1390		1							enemy	0	1		16	1				attack_normal			0					300	npc_maxlifeack_xfz																		1							1									1									
2801	剝及而複	A級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2801		1							enemy	0	1	5	16	2801				attack_earth			0	2802				700	a_partner_wd_pg1																		1			[普通攻擊]  遠距離攻擊目標，對目標及周圍小範圍造成傷害																						
2802	剝及而複_特效	A級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		2802		1							enemy	0	1	5	16	1				attack_earth			0					700	empty																		1																									
2803	坐忘無我	A級同伴技能	2			WudangSkill_04	UI/Atlas/SkillIcon/WD_Skill.prefab											self	675		5	23	2803				attack_earth			0					1000	a_partner_wd_zwww																		1			「一定時間內獲得抵消傷害的護盾，敏捷越高，抵消的傷害就越多」				1												1						
2809	武當劍法	S級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		601		1							enemy	0	1	5	16	2809				attack_earth			0	605				650	s_partner_wd_pg1																		1			[普通攻擊]  遠距離攻擊目標，對目標及周圍小範圍造成傷害																						
2810	武當劍法2	S級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		602		1							enemy	0	1	5	17	2810				attack_earth			0	606				650	s_partner_wd_pg2																		1	1																								
2811	武当剑法3	S級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		603		1							enemy	0	1	5	18	2811				attack_earth			0	607				650	s_partner_wd_pg3																		1	1																								
2812	武当剑法4	S級同伴技能	5		1	pugongjian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		604		1							enemy	0	1	5	19	2812				attack_earth			0	608				650	s_partner_wd_pg4																		1	1																								
2813	天地無極	S級同伴技能	5		1	shandianlian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill.prefab		615		1							enemy	270	1	5	19	2813				attack_earth			0					1000	s_partner_wd_tdwj																		1			「遠端定點，目標及周圍較大範圍受到2次傷害並附帶概率眩暈效果」																1						
