IconId	Atlas	Sprite	ExtAtlas	ExtSprite	Desc1	Desc2
14929	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			少林T8外裝武器·顏色1	
14930	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			少林T8外裝武器·顏色2	
14931	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			少林T8外裝武器·顏色3	
14932	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			少林T8外裝武器·顏色4	
14933	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			少林T9外裝武器·顏色1	
14934	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			少林T9外裝武器·顏色2	
14935	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			少林T9外裝武器·顏色3	
14936	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			少林T9外裝武器·顏色4	
14937	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			少林T10外裝武器·顏色1	
14938	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			少林T10外裝武器·顏色2	
14939	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			少林T10外裝武器·顏色3	
14940	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			少林T10外裝武器·顏色4	
14941	UI/Atlas/NewAtlas/Equipment/CuiYanEquipment05.prefab	CY_Waiyi_Weapon_T1_Q1			翠煙T1外裝武器·顏色1	
14942	UI/Atlas/NewAtlas/Equipment/CuiYanEquipment05.prefab	CY_Waiyi_Weapon_T1_Q2			翠煙T1外裝武器·顏色2	
14943	UI/Atlas/NewAtlas/Equipment/CuiYanEquipment05.prefab	CY_Waiyi_Weapon_T1_Q3			翠煙T1外裝武器·顏色3	
14944	UI/Atlas/NewAtlas/Equipment/CuiYanEquipment05.prefab	CY_Waiyi_Weapon_T1_Q4			翠煙T1外裝武器·顏色4	
14945	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T2外裝武器·顏色1	
14946	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T2外裝武器·顏色2	
14947	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T2外裝武器·顏色3	
14948	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T2外裝武器·顏色4	
14949	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T3外裝武器·顏色1	
14950	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T3外裝武器·顏色2	
14951	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T3外裝武器·顏色3	
14952	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T3外裝武器·顏色4	
14953	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T4外裝武器·顏色1	
14954	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T4外裝武器·顏色2	
14955	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T4外裝武器·顏色3	
14956	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T4外裝武器·顏色4	
14957	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T5外裝武器·顏色1	
14958	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T5外裝武器·顏色2	
14959	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T5外裝武器·顏色3	
14960	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T5外裝武器·顏色4	
14961	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T6外裝武器·顏色1	
14962	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T6外裝武器·顏色2	
14963	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T6外裝武器·顏色3	
14964	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T6外裝武器·顏色4	
14965	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T7外裝武器·顏色1	
14966	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T7外裝武器·顏色2	
14967	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T7外裝武器·顏色3	
14968	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T7外裝武器·顏色4	
14969	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T8外裝武器·顏色1	
14970	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T8外裝武器·顏色2	
14971	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T8外裝武器·顏色3	
14972	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T8外裝武器·顏色4	
14973	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T9外裝武器·顏色1	
14974	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T9外裝武器·顏色2	
14975	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T9外裝武器·顏色3	
14976	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T9外裝武器·顏色4	
14977	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			翠煙T10外裝武器·顏色1	
14978	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			翠煙T10外裝武器·顏色2	
14979	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			翠煙T10外裝武器·顏色3	
14980	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			翠煙T10外裝武器·顏色4	
14981	UI/Atlas/NewAtlas/Equipment/TangmenEquipment05.prefab	TM_Waiyi_Weapon_T1_Q1			唐門T1外裝武器·顏色1	
14982	UI/Atlas/NewAtlas/Equipment/TangmenEquipment05.prefab	TM_Waiyi_Weapon_T1_Q2			唐門T1外裝武器·顏色2	
14983	UI/Atlas/NewAtlas/Equipment/TangmenEquipment05.prefab	TM_Waiyi_Weapon_T1_Q3			唐門T1外裝武器·顏色3	
14984	UI/Atlas/NewAtlas/Equipment/TangmenEquipment05.prefab	TM_Waiyi_Weapon_T1_Q4			唐門T1外裝武器·顏色4	
14985	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T2外裝武器·顏色1	
14986	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T2外裝武器·顏色2	
14987	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T2外裝武器·顏色3	
14988	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T2外裝武器·顏色4	
14989	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T3外裝武器·顏色1	
14990	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T3外裝武器·顏色2	
14991	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T3外裝武器·顏色3	
14992	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T3外裝武器·顏色4	
14993	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T4外裝武器·顏色1	
14994	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T4外裝武器·顏色2	
14995	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T4外裝武器·顏色3	
14996	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T4外裝武器·顏色4	
14997	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T5外裝武器·顏色1	
14998	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T5外裝武器·顏色2	
14999	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T5外裝武器·顏色3	
15000	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T5外裝武器·顏色4	
15001	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T6外裝武器·顏色1	
15002	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T6外裝武器·顏色2	
15003	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T6外裝武器·顏色3	
15004	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T6外裝武器·顏色4	
15005	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T7外裝武器·顏色1	
15006	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T7外裝武器·顏色2	
15007	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T7外裝武器·顏色3	
15008	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T7外裝武器·顏色4	
15009	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T8外裝武器·顏色1	
15010	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T8外裝武器·顏色2	
15011	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T8外裝武器·顏色3	
15012	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T8外裝武器·顏色4	
15013	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T9外裝武器·顏色1	
15014	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T9外裝武器·顏色2	
15015	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T9外裝武器·顏色3	
15016	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T9外裝武器·顏色4	
15017	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			唐門T10外裝武器·顏色1	
15018	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			唐門T10外裝武器·顏色2	
15019	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			唐門T10外裝武器·顏色3	
15020	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			唐門T10外裝武器·顏色4	
15021	UI/Atlas/NewAtlas/Equipment/KunlunEquipment05.prefab	KL_Waiyi_Weapon_T1_Q1			昆侖T1外裝武器·顏色1	
15022	UI/Atlas/NewAtlas/Equipment/KunlunEquipment05.prefab	KL_Waiyi_Weapon_T1_Q2			昆侖T1外裝武器·顏色2	
15023	UI/Atlas/NewAtlas/Equipment/KunlunEquipment05.prefab	KL_Waiyi_Weapon_T1_Q3			昆侖T1外裝武器·顏色3	
15024	UI/Atlas/NewAtlas/Equipment/KunlunEquipment05.prefab	KL_Waiyi_Weapon_T1_Q4			昆侖T1外裝武器·顏色4	
15025	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T2外裝武器·顏色1	
15026	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T2外裝武器·顏色2	
15027	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T2外裝武器·顏色3	
15028	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T2外裝武器·顏色4	
15029	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T3外裝武器·顏色1	
15030	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T3外裝武器·顏色2	
15031	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T3外裝武器·顏色3	
15032	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T3外裝武器·顏色4	
15033	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T4外裝武器·顏色1	
15034	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T4外裝武器·顏色2	
15035	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T4外裝武器·顏色3	
15036	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T4外裝武器·顏色4	
15037	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T5外裝武器·顏色1	
15038	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T5外裝武器·顏色2	
15039	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T5外裝武器·顏色3	
15040	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T5外裝武器·顏色4	
15041	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T6外裝武器·顏色1	
15042	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T6外裝武器·顏色2	
15043	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T6外裝武器·顏色3	
15044	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T6外裝武器·顏色4	
15045	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T7外裝武器·顏色1	
15046	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T7外裝武器·顏色2	
15047	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T7外裝武器·顏色3	
15048	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T7外裝武器·顏色4	
15049	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T8外裝武器·顏色1	
15050	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T8外裝武器·顏色2	
15051	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T8外裝武器·顏色3	
15052	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T8外裝武器·顏色4	
15053	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T9外裝武器·顏色1	
15054	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T9外裝武器·顏色2	
15055	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T9外裝武器·顏色3	
15056	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T9外裝武器·顏色4	
15057	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			昆侖T10外裝武器·顏色1	
15058	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			昆侖T10外裝武器·顏色2	
15059	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			昆侖T10外裝武器·顏色3	
15060	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			昆侖T10外裝武器·顏色4	
15061	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T1外裝武器·顏色1	
15062	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T1外裝武器·顏色2	
15063	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T1外裝武器·顏色3	
15064	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T1外裝武器·顏色4	
15065	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T2外裝武器·顏色1	
15066	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T2外裝武器·顏色2	
15067	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T2外裝武器·顏色3	
15068	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T2外裝武器·顏色4	
15069	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T3外裝武器·顏色1	
15070	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T3外裝武器·顏色2	
15071	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T3外裝武器·顏色3	
15072	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T3外裝武器·顏色4	
15073	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T4外裝武器·顏色1	
15074	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T4外裝武器·顏色2	
15075	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T4外裝武器·顏色3	
15076	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T4外裝武器·顏色4	
15077	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T5外裝武器·顏色1	
15078	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T5外裝武器·顏色2	
15079	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T5外裝武器·顏色3	
15080	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T5外裝武器·顏色4	
15081	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T6外裝武器·顏色1	
15082	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T6外裝武器·顏色2	
15083	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T6外裝武器·顏色3	
15084	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T6外裝武器·顏色4	
15085	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T7外裝武器·顏色1	
15086	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T7外裝武器·顏色2	
15087	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T7外裝武器·顏色3	
15088	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T7外裝武器·顏色4	
15089	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T8外裝武器·顏色1	
15090	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T8外裝武器·顏色2	
15091	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T8外裝武器·顏色3	
15092	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T8外裝武器·顏色4	
15093	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T9外裝武器·顏色1	
15094	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T9外裝武器·顏色2	
15095	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T9外裝武器·顏色3	
15096	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T9外裝武器·顏色4	
15097	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			丐幫T10外裝武器·顏色1	
15098	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			丐幫T10外裝武器·顏色2	
15099	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			丐幫T10外裝武器·顏色3	
15100	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			丐幫T10外裝武器·顏色4	
15101	UI/Atlas/NewAtlas/Equipment/WuDuEquipment05.prefab	WDu_Waiyi_Weapon_T1_Q1			五毒T1外裝武器·顏色1	
15102	UI/Atlas/NewAtlas/Equipment/WuDuEquipment05.prefab	WDu_Waiyi_Weapon_T1_Q3			五毒T1外裝武器·顏色2	
15103	UI/Atlas/NewAtlas/Equipment/WuDuEquipment05.prefab	WDu_Waiyi_Weapon_T1_Q2			五毒T1外裝武器·顏色3	
15104	UI/Atlas/NewAtlas/Equipment/WuDuEquipment05.prefab	WDu_Waiyi_Weapon_T1_Q4			五毒T1外裝武器·顏色4	
15105	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			五毒T2外裝武器·顏色1	
15106	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			五毒T2外裝武器·顏色2	
15107	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q3			五毒T2外裝武器·顏色3	
15108	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q4			五毒T2外裝武器·顏色4	
15109	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q1			五毒T3外裝武器·顏色1	
15110	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment05.prefab	GB_Waiyi_Weapon_T1_Q2			五毒T3外裝武器·顏色2	
