ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg
22232	藏劍山莊稀有·月明瑤獎勵（90-100級）	0	洗髓丹	1968				1						
22232	藏劍山莊稀有·月明瑤獎勵（90-100級）	150000	玫瑰花	1234				1						
22232	藏劍山莊稀有·月明瑤獎勵（90-100級）	150000	幸運草	1235				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	5000	T8稀有帽子碎片	2974				1			601		601	
22231	武夷禁地首領·張如夢獎勵（90-100級）	20000	T8傳承帽子碎片	2977				1					601	
22231	武夷禁地首領·張如夢獎勵（90-100級）	8000	同伴·張如夢	2201				1			601		601	
22231	武夷禁地首領·張如夢獎勵（90-100級）	108000	初級魂石·張如夢	1720				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	30000	綠水晶	222				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	310000	白水晶	212				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	0	藏寶圖	787				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	0	洗髓丹	1968				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	150000	玫瑰花	1234				1						
22231	武夷禁地首領·張如夢獎勵（90-100級）	150000	幸運草	1235				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	5000	T8稀有帽子碎片	2974				1			601		601	
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	20000	T8傳承帽子碎片	2977				1					601	
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	8000	同伴·南宮彩虹	2194				1			601		601	
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	108000	初級魂石·南宮彩虹	1714				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	30000	綠水晶	222				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	310000	白水晶	212				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	0	藏寶圖	787				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	0	洗髓丹	1968				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	150000	玫瑰花	1234				1						
22230	武夷禁地首領·南宮彩虹獎勵（90-100級）	150000	幸運草	1235				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	9000	T8稀有帽子碎片	2974				1			601		601	
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	21000	T8傳承帽子碎片	2977				1					601	
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	10000	同伴·張琳心	2204				1			601		601	
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	45000	初級魂石·張琳心	1721				1					601	
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	50000	綠水晶	222				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	360000	白水晶	212				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	0	藏寶圖	787				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	0	洗髓丹	1968				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	150000	玫瑰花	1234				1						
22229	武夷禁地BOSS·張琳心獎勵（90-100級）	150000	幸運草	1235				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	9000	T8稀有帽子碎片	2974				1			601		601	
22228	武夷禁地稀有·封玉書獎勵（90-100級）	21000	T8傳承帽子碎片	2977				1					601	
22228	武夷禁地稀有·封玉書獎勵（90-100級）	10000	同伴·封玉書	2238				1			601		601	
22228	武夷禁地稀有·封玉書獎勵（90-100級）	45000	初級魂石·封玉書	1722				1					601	
22228	武夷禁地稀有·封玉書獎勵（90-100級）	50000	綠水晶	222				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	360000	白水晶	212				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	0	藏寶圖	787				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	0	洗髓丹	1968				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	150000	玫瑰花	1234				1						
22228	武夷禁地稀有·封玉書獎勵（90-100級）	150000	幸運草	1235				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	5000	T8稀有帽子碎片	2974				1			602		602	
22227	熔火霹靂首領·張風獎勵（90-100級）	20000	T8傳承帽子碎片	2977				1					602	
22227	熔火霹靂首領·張風獎勵（90-100級）	2700	同伴·張風	2213				1	1		602		602	
22227	熔火霹靂首領·張風獎勵（90-100級）	36000	初級魂石·張風	1760				1			602		602	
22227	熔火霹靂首領·張風獎勵（90-100級）	30000	綠水晶	222				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	300000	白水晶	212				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	0	藏寶圖	787				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	0	洗髓丹	1968				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	150000	玫瑰花	1234				1						
22227	熔火霹靂首領·張風獎勵（90-100級）	150000	幸運草	1235				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	9000	T8稀有帽子碎片	2974				1			602		602	
22226	熔火霹靂首領·方勉獎勵（90-100級）	21000	T8傳承帽子碎片	2977				1					602	
22226	熔火霹靂首領·方勉獎勵（90-100級）	3300	同伴·方勉	2219				1	1		602		602	
22226	熔火霹靂首領·方勉獎勵（90-100級）	15000	初級魂石·方勉	1767				1			602		602	
22226	熔火霹靂首領·方勉獎勵（90-100級）	50000	綠水晶	222				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	370000	白水晶	212				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	0	藏寶圖	787				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	0	洗髓丹	1968				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	150000	玫瑰花	1234				1						
22226	熔火霹靂首領·方勉獎勵（90-100級）	150000	幸運草	1235				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	9000	T8稀有帽子碎片	2974				1			602		602	
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	21000	T8傳承帽子碎片	2977				1					602	
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	3300	同伴·南宮滅	2217				1	1		602		602	
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	15000	初級魂石·南宮滅	1768				1			602		602	
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	50000	綠水晶	222				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	370000	白水晶	212				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	0	藏寶圖	787				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	0	洗髓丹	1968				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	150000	玫瑰花	1234				1						
22225	熔火霹靂BOSS·南宮滅獎勵（90-100級）	150000	幸運草	1235				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	9000	T8稀有帽子碎片	2974				1			602		602	
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	21000	T8傳承帽子碎片	2977				1					602	
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	10000	同伴·曲霞	2239				1			602		602	
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	15000	初級魂石·曲霞	1729				1			602		602	
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	50000	綠水晶	222				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	360000	白水晶	212				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	0	藏寶圖	787				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	0	洗髓丹	1968				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	150000	玫瑰花	1234				1						
22224	熔火霹靂稀有·曲霞獎勵（90-100級）	150000	幸運草	1235				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			600		600	
22201	藏劍山莊首領·紫軒獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					600	
22201	藏劍山莊首領·紫軒獎勵（100-110級）	8000	同伴·紫軒	2195				1			600		600	
22201	藏劍山莊首領·紫軒獎勵（100-110級）	108000	初級魂石·紫軒	1708				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	30000	綠水晶	222				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	306700	白水晶	212				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	0	藏寶圖	787				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	0	洗髓丹	1968				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	150000	玫瑰花	1234				1						
22201	藏劍山莊首領·紫軒獎勵（100-110級）	150000	幸運草	1235				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			600		600	
22202	藏劍山莊首領·薔薇獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					600	
22202	藏劍山莊首領·薔薇獎勵（100-110級）	8000	同伴·薔薇	2200				1			600		600	
22202	藏劍山莊首領·薔薇獎勵（100-110級）	108000	初級魂石·薔薇	1707				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	30000	綠水晶	222				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	306700	白水晶	212				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	0	藏寶圖	787				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	0	洗髓丹	1968				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	150000	玫瑰花	1234				1						
22202	藏劍山莊首領·薔薇獎勵（100-110級）	150000	幸運草	1235				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			600		600	
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					600	
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	10000	同伴·卓非凡	2205				1			600		600	
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	45000	初級魂石·卓非凡	1709				1					600	
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	50000	綠水晶	222				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	370000	白水晶	212				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	0	藏寶圖	787				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	0	洗髓丹	1968				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	150000	玫瑰花	1234				1						
22203	藏劍山莊BOSS·卓非凡獎勵（100-110級）	150000	幸運草	1235				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			600		600	
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					600	
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	10000	同伴·月明瑤	2237				1			600		600	
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	45000	初級魂石·月明瑤	1710				1					600	
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	50000	綠水晶	222				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	370000	白水晶	212				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	0	藏寶圖	787				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	0	洗髓丹	1968				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	150000	玫瑰花	1234				1						
22204	藏劍山莊稀有·月明瑤獎勵（100-110級）	150000	幸運草	1235				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			601		601	
22205	武夷禁地首領·張如夢獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					601	
22205	武夷禁地首領·張如夢獎勵（100-110級）	8000	同伴·張如夢	2201				1			601		601	
22205	武夷禁地首領·張如夢獎勵（100-110級）	108000	初級魂石·張如夢	1720				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	30000	綠水晶	222				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	306700	白水晶	212				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	0	藏寶圖	787				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	0	洗髓丹	1968				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	150000	玫瑰花	1234				1						
22205	武夷禁地首領·張如夢獎勵（100-110級）	150000	幸運草	1235				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			601		601	
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					601	
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	8000	同伴·南宮彩虹	2194				1			601		601	
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	108000	初級魂石·南宮彩虹	1714				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	30000	綠水晶	222				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	306700	白水晶	212				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	0	藏寶圖	787				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	0	洗髓丹	1968				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	150000	玫瑰花	1234				1						
22206	武夷禁地首領·南宮彩虹獎勵（100-110級）	150000	幸運草	1235				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			601		601	
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					601	
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	10000	同伴·張琳心	2204				1			601		601	
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	45000	初級魂石·張琳心	1721				1					601	
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	50000	綠水晶	222				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	370000	白水晶	212				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	0	藏寶圖	787				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	0	洗髓丹	1968				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	150000	玫瑰花	1234				1						
22207	武夷禁地BOSS·張琳心獎勵（100-110級）	150000	幸運草	1235				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			601		601	
22208	武夷禁地稀有·封玉書獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					601	
22208	武夷禁地稀有·封玉書獎勵（100-110級）	10000	同伴·封玉書	2238				1			601		601	
22208	武夷禁地稀有·封玉書獎勵（100-110級）	45000	初級魂石·封玉書	1722				1					601	
22208	武夷禁地稀有·封玉書獎勵（100-110級）	50000	綠水晶	222				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	370000	白水晶	212				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	0	藏寶圖	787				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	0	洗髓丹	1968				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	150000	玫瑰花	1234				1						
22208	武夷禁地稀有·封玉書獎勵（100-110級）	150000	幸運草	1235				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			602		602	
22209	熔火霹靂首領·張風獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					602	
22209	熔火霹靂首領·張風獎勵（100-110級）	2700	同伴·張風	2213				1	1		602		602	
22209	熔火霹靂首領·張風獎勵（100-110級）	36000	初級魂石·張風	1760				1					602	
22209	熔火霹靂首領·張風獎勵（100-110級）	30000	綠水晶	222				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	296700	白水晶	212				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	0	藏寶圖	787				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	0	洗髓丹	1968				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	150000	玫瑰花	1234				1						
22209	熔火霹靂首領·張風獎勵（100-110級）	150000	幸運草	1235				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			602		602	
22210	熔火霹靂首領·方勉獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					602	
22210	熔火霹靂首領·方勉獎勵（100-110級）	3300	同伴·方勉	2219				1	1		602		602	
22210	熔火霹靂首領·方勉獎勵（100-110級）	15000	初級魂石·方勉	1767				1					602	
22210	熔火霹靂首領·方勉獎勵（100-110級）	50000	綠水晶	222				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	380000	白水晶	212				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	0	藏寶圖	787				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	0	洗髓丹	1968				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	150000	玫瑰花	1234				1						
22210	熔火霹靂首領·方勉獎勵（100-110級）	150000	幸運草	1235				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			602		602	
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					602	
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	3300	同伴·南宮滅	2217				1	1		602		602	
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	15000	初級魂石·南宮滅	1768				1					602	
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	50000	綠水晶	222				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	380000	白水晶	212				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	0	藏寶圖	787				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	0	洗髓丹	1968				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	150000	玫瑰花	1234				1						
22211	熔火霹靂BOSS·南宮滅獎勵（100-110級）	150000	幸運草	1235				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	6000	T9稀有帽子碎片	2975				1			602		602	
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	17500	T9傳承帽子碎片	2978				1					602	
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	10000	同伴·曲霞	2239				1			602		602	
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	15000	初級魂石·曲霞	1729				1					602	
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	30000	綠水晶	222				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	280000	白水晶	212				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	0	藏寶圖	787				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	0	洗髓丹	1968				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	150000	玫瑰花	1234				1						
22212	熔火霹靂稀有·曲霞獎勵（100-110級）	150000	幸運草	1235				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	5000	T9稀有帽子碎片	2975				1			603		603	
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	16000	T9傳承帽子碎片	2978				1					603	
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	8000	同伴·耶律辟離	2265				1			603		603	
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	12000	初級魂石·耶律辟離	1730				1					603	
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	30000	綠水晶	222				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	306700	白水晶	212				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	0	藏寶圖	787				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	0	洗髓丹	1968				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	150000	玫瑰花	1234				1						
22213	翠竹幽谷首領·耶律辟離獎勵（100-110級）	150000	幸運草	1235				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			603		603	
22214	翠竹幽谷首領·唐影獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					603	
22214	翠竹幽谷首領·唐影獎勵（100-110級）	3300	同伴·唐影	2262				1			603		603	
22214	翠竹幽谷首領·唐影獎勵（100-110級）	15000	初級魂石·唐影	1769				1					603	
22214	翠竹幽谷首領·唐影獎勵（100-110級）	50000	綠水晶	222				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	380000	白水晶	212				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	0	藏寶圖	787				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	0	洗髓丹	1968				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	150000	玫瑰花	1234				1						
22214	翠竹幽谷首領·唐影獎勵（100-110級）	150000	幸運草	1235				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			603		603	
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					603	
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	3300	同伴·秋依水	2263				1			603		603	
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	15000	初級魂石·秋依水	1770				1					603	
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	50000	綠水晶	222				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	380000	白水晶	212				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	0	藏寶圖	787				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	0	洗髓丹	1968				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	150000	玫瑰花	1234				1						
22215	翠竹幽谷boss·秋依水獎勵（100-110級）	150000	幸運草	1235				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	7500	T9稀有帽子碎片	2975				1			603		603	
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					603	
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	3300	同伴·燕若雪	2214				1			603		603	
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	15000	初級魂石·燕若雪	1763				1					603	
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	50000	綠水晶	222				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	380000	白水晶	212				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	0	藏寶圖	787				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	0	洗髓丹	1968				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	150000	玫瑰花	1234				1						
22216	翠竹幽谷稀有·燕若雪獎勵（100-110級）	150000	幸運草	1235				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	8000	T9稀有帽子碎片	2975				1			604		604	
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					604	
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	0	同伴·唐仇	2265				1			604		604	
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	4000	初級魂石·唐仇	3856				1					604	
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	100000	綠水晶	222				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	380000	白水晶	212				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	0	藏寶圖	787				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	0	洗髓丹	1968				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	150000	玫瑰花	1234				1						
22217	呼嘯棧道首領·唐仇獎勵（100-110級）	150000	幸運草	1235				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	8000	T9稀有帽子碎片	2975				1			604		604	
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					604	
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	0	同伴·黑面郎君	2262				1			604		604	
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	4000	初級魂石·黑面郎君	3854				1					604	
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	100000	綠水晶	222				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	380000	白水晶	212				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	0	藏寶圖	787				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	0	洗髓丹	1968				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	150000	玫瑰花	1234				1						
22218	呼嘯棧道首領·黑面郎君獎勵（100-110級）	150000	幸運草	1235				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	8000	T9稀有帽子碎片	2975				1			604		604	
22219	呼嘯棧道boss·何人我獎勵（100-110級）	18000	T9傳承帽子碎片	2978				1					604	
22219	呼嘯棧道boss·何人我獎勵（100-110級）	0	同伴·何人我	2263				1			604		604	
22219	呼嘯棧道boss·何人我獎勵（100-110級）	4000	初級魂石·何人我	3855				1					604	
22219	呼嘯棧道boss·何人我獎勵（100-110級）	100000	綠水晶	222				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	380000	白水晶	212				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	0	藏寶圖	787				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	0	洗髓丹	1968				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	150000	玫瑰花	1234				1						
22219	呼嘯棧道boss·何人我獎勵（100-110級）	150000	幸運草	1235				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	10000	T9稀有帽子碎片	2975				1			604		604	
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	20000	T9傳承帽子碎片	2978				1					604	
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	0	同伴·玄天道人	2214				1			604		604	
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	5000	初級魂石·玄天道人	3373				1					604	
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	100000	綠水晶	222				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	565000	白水晶	212				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	0	藏寶圖	787				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	0	洗髓丹	1968				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	150000	玫瑰花	1234				1						
22220	呼嘯棧道稀有·玄天道人獎勵（100-110級）	150000	幸運草	1235				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	4000	T10稀有帽子碎片	3677				1			600		600	
22400	藏劍山莊首領·紫軒獎勵（110-120級）	12000	T10傳承帽子碎片	3678				1					600	
22400	藏劍山莊首領·紫軒獎勵（110-120級）	8000	同伴·紫軒	2195				1			600		600	
22400	藏劍山莊首領·紫軒獎勵（110-120級）	108000	初級魂石·紫軒	1708				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	30000	綠水晶	222				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	306700	白水晶	212				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	0	藏寶圖	787				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	0	洗髓丹	1968				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	150000	玫瑰花	1234				1						
22400	藏劍山莊首領·紫軒獎勵（110-120級）	150000	幸運草	1235				1						
22401	藏劍山莊首領·薔薇獎勵（110-120級）	4000	T10稀有帽子碎片	3677				1			600		600	
22401	藏劍山莊首領·薔薇獎勵（110-120級）	12000	T10傳承帽子碎片	3678				1					600	
22401	藏劍山莊首領·薔薇獎勵（110-120級）	8000	同伴·薔薇	2200				1			600		600	
22401	藏劍山莊首領·薔薇獎勵（110-120級）	108000	初級魂石·薔薇	1707				1						
