TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
5848	13階傳承腰帶碎片	T13_Belt_Q3_piece	8813	34			EquipMeterial	99		殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]13階【傳承】[-]腰帶	240000	10	1	240000	4	1		999										
5849	14階傳承腰帶碎片	T14_Belt_Q3_piece	8814	34			EquipMeterial	99		殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]14階【傳承】[-]腰帶	360000	11	1	360000	4	1		999										
5850	15階傳承腰帶碎片	T15_Belt_Q3_piece	8815	34			EquipMeterial	99		殘缺不全的傳承腰帶碎片，需要  [FFFE0D]5塊[-]才能打造成1件[FFFE0D]15階【傳承】[-]腰帶	480000	12	1	480000	4	1		999										
2142	4階稀有鞋子碎片	T4_Boots_Q2_piece	9704	34	10604		EquipMeterial	99	10604	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]4階【稀有】[-]鞋子	60000	1	1	60000	6	1		999										
2143	5階稀有鞋子碎片	T5_Boots_Q2_piece	9705	34	10605		EquipMeterial	99	10605	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]5階【稀有】[-]鞋子	125000	2	1	125000	6	1		999										
2144	6階稀有鞋子碎片	T6_Boots_Q2_piece	9706	34	10606		EquipMeterial	99	10606	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]6階【稀有】[-]鞋子	150000	3	1	150000	6	1		999										
2997	7階稀有鞋子碎片	T7_Boots_Q2_piece	9707	34	10607		EquipMeterial	99	10607	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]7階【稀有】[-]鞋子	200000	4	1	200000	6	1		999										
2998	8階稀有鞋子碎片	T8_Boots_Q2_piece	9708	34	10608		EquipMeterial	99	10608	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]8階【稀有】[-]鞋子	270000	5	1	270000	6	1		999										
2999	9階稀有鞋子碎片	T9_Boots_Q2_piece	9709	34	10609		EquipMeterial	99	10609	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]9階【稀有】[-]鞋子	400000	6	1	400000	6	1		999										
3685	10階稀有鞋子碎片	T10_Boots_Q2_piece	9710	34	10610		EquipMeterial	99	10610	殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]10階【稀有】[-]鞋子	500000	7	1	500000	6	1		999										
5851	11階稀有鞋子碎片	T11_Boots_Q2_piece	9711	34			EquipMeterial	99		殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]11階【稀有】[-]鞋子	625000	8	1	625000	6	1		999										
5852	12階稀有鞋子碎片	T12_Boots_Q2_piece	9712	34			EquipMeterial	99		殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]12階【稀有】[-]鞋子	200000	9	1	200000	6	1		999										
5853	13階稀有鞋子碎片	T13_Boots_Q2_piece	9713	34			EquipMeterial	99		殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]13階【稀有】[-]鞋子	270000	10	1	270000	6	1		999										
5854	14階稀有鞋子碎片	T14_Boots_Q2_piece	9714	34			EquipMeterial	99		殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]14階【稀有】[-]鞋子	400000	11	1	400000	6	1		999										
5855	15階稀有鞋子碎片	T15_Boots_Q2_piece	9715	34			EquipMeterial	99		殘缺不全的稀有鞋子碎片，需要  [FFFE0D]10塊[-]才能打造成1雙[FFFE0D]15階【稀有】[-]鞋子	500000	12	1	500000	6	1		999										
2145	4階傳承鞋子碎片	T4_Boots_Q3_piece	9804	34	10604		EquipMeterial	99	10604	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]4階【傳承】[-]鞋子	40000	1	1	40000	4	1		999										
2146	5階傳承鞋子碎片	T5_Boots_Q3_piece	9805	34	10605		EquipMeterial	99	10605	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]5階【傳承】[-]鞋子	90000	2	1	90000	4	1		999										
2147	6階傳承鞋子碎片	T6_Boots_Q3_piece	9806	34	10606		EquipMeterial	99	10606	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]6階【傳承】[-]鞋子	120000	3	1	120000	4	1		999										
3000	7階傳承鞋子碎片	T7_Boots_Q3_piece	9807	34	10607		EquipMeterial	99	10607	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]7階【傳承】[-]鞋子	160000	4	1	160000	4	1		999										
3001	8階傳承鞋子碎片	T8_Boots_Q3_piece	9808	34	10608		EquipMeterial	99	10608	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]8階【傳承】[-]鞋子	240000	5	1	240000	4	1		999										
3002	9階傳承鞋子碎片	T9_Boots_Q3_piece	9809	34	10609		EquipMeterial	99	10609	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]9階【傳承】[-]鞋子	360000	6	1	360000	4	1		999										
3686	10階傳承鞋子碎片	T10_Boots_Q3_piece	9810	34	10610		EquipMeterial	99	10610	殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]10階【傳承】[-]鞋子	480000	7	1	480000	4	1		999										
5856	11階傳承鞋子碎片	T11_Boots_Q3_piece	9811	34			EquipMeterial	99		殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]11階【傳承】[-]鞋子	640000	8	1	640000	4	1		999										
5857	12階傳承鞋子碎片	T12_Boots_Q3_piece	9812	34			EquipMeterial	99		殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]12階【傳承】[-]鞋子	160000	9	1	160000	4	1		999										
5858	13階傳承鞋子碎片	T13_Boots_Q3_piece	9813	34			EquipMeterial	99		殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]13階【傳承】[-]鞋子	240000	10	1	240000	4	1		999										
5859	14階傳承鞋子碎片	T14_Boots_Q3_piece	9814	34			EquipMeterial	99		殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]14階【傳承】[-]鞋子	360000	11	1	360000	4	1		999										
5860	15階傳承鞋子碎片	T15_Boots_Q3_piece	9815	34			EquipMeterial	99		殘缺不全的傳承鞋子碎片，需要  [FFFE0D]5塊[-]才能打造成1雙[FFFE0D]15階【傳承】[-]鞋子	480000	12	1	480000	4	1		999										
3312	八家將衣服碎片	T4_Shizhuang_Q1_piece	331	34	10404		EquipMeterial	99	10404	殘缺不全的八家將衣服碎片，需要  [FFFE0D]10塊[-]才能打造成1件[FFFE0D]八家將[-]衣服	180000	1	1	180000	5	1		999										
3395	【坐騎碎片】裡飛沙	T3_Horse_Q1_piece		34	1039		EquipMeterial	99	1039	殘缺不全的坐騎碎片，需要  [FFFE0D]10塊[-]才能喚來1匹[FFFE0D]裡飛沙[-]	180000	1	1	180000	5	1		999										
3396	【坐騎碎片】紅驪	T3_Horse_Q2_piece		34	1040		EquipMeterial	99	1040	殘缺不全的坐騎碎片，需要  [FFFE0D]10塊[-]才能喚來1匹[FFFE0D]紅驪[-]	180000	1	1	180000	5	1		999										
3397	【坐騎碎片】綠蹤	T3_Horse_Q3_piece		34	1041		EquipMeterial	99	1041	殘缺不全的坐騎碎片，需要  [FFFE0D]10塊[-]才能喚來1匹[FFFE0D]綠蹤[-]	180000	1	1	180000	5	1		999										
3460	紫電凌雲繩碎片	T1_jiangsheng_piece		34	28101		EquipMeterial	99	28101	殘缺不全的韁繩碎片，需要[FFFE0D]5塊[-]才能打造成1根[FFFE0D]1階紫電淩雲繩[-]。	300000	1	1	300000	4	1		999										
3461	蒼虹降龍繩碎片	T2_jiangsheng_piece		34	28102		EquipMeterial	99	28102	殘缺不全的韁繩碎片，需要[FFFE0D]10塊[-]才能打造成1根[FFFE0D]2階蒼虹降龍繩[-]。	600000	2	1	600000	5	1		999										
3462	赤金馭天繩碎片	T3_jiangsheng_piece		34	28103		EquipMeterial	99	28103	殘缺不全的韁繩碎片，需要[FFFE0D]20塊[-]才能打造成1根[FFFE0D]3階赤金馭天繩[-]。	1500000	3	1	1500000	6	1		999										
3463	4階韁繩碎片	T4_jiangsheng_piece		34	28104		EquipMeterial	99	28104	殘缺不全的韁繩碎片，需要[FFFE0D]20塊[-]才能打造成1根[FFFE0D]4階[-]韁繩。	1500000	4	1	1500000	6	1		999										
3464	5階韁繩碎片	T5_jiangsheng_piece		34	28105		EquipMeterial	99	28105	殘缺不全的韁繩碎片，需要[FFFE0D]20塊[-]才能打造成1根[FFFE0D]5階[-]韁繩。	1500000	5	1	1500000	6	1		999										
3465	6階韁繩碎片	T6_jiangsheng_piece		34	28106		EquipMeterial	99	28106	殘缺不全的韁繩碎片，需要[FFFE0D]20塊[-]才能打造成1根[FFFE0D]6階[-]韁繩。	1500000	6	1	1500000	6	1		999										
3466	7階韁繩碎片	T7_jiangsheng_piece		34	28107		EquipMeterial	99	28107	殘缺不全的韁繩碎片，需要[FFFE0D]20塊[-]才能打造成1根[FFFE0D]7階[-]韁繩。	1500000	7	1	1500000	6	1		999										
3467	紫電凌雲鞍碎片	T1_maan_piece		34	28201		EquipMeterial	99	28201	殘缺不全的馬鞍碎片，需要[FFFE0D]5塊[-]才能打造成1個[FFFE0D]1階紫電淩雲鞍[-]。	240000	1	1	240000	4	1		999										
3468	蒼虹降龍鞍碎片	T2_maan_piece		34	28202		EquipMeterial	99	28202	殘缺不全的馬鞍碎片，需要[FFFE0D]10塊[-]才能打造成1個[FFFE0D]2階蒼虹降龍鞍[-]。	480000	2	1	480000	5	1		999										
3469	赤金馭天鞍碎片	T3_maan_piece		34	28203		EquipMeterial	99	28203	殘缺不全的馬鞍碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]3階赤金馭天鞍[-]。	1200000	3	1	1200000	6	1		999										
3470	4階馬鞍碎片	T4_maan_piece		34	28204		EquipMeterial	99	28204	殘缺不全的馬鞍碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]4階[-]馬鞍。	1200000	4	1	1200000	6	1		999										
3471	5階馬鞍碎片	T5_maan_piece		34	28205		EquipMeterial	99	28205	殘缺不全的馬鞍碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]5階[-]馬鞍。	1200000	5	1	1200000	6	1		999										
3472	6階馬鞍碎片	T6_maan_piece		34	28206		EquipMeterial	99	28206	殘缺不全的馬鞍碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]6階[-]馬鞍。	1200000	6	1	1200000	6	1		999										
3473	7階馬鞍碎片	T7_maan_piece		34	28207		EquipMeterial	99	28207	殘缺不全的馬鞍碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]7階[-]馬鞍。	1200000	7	1	1200000	6	1		999										
3474	紫電凌雲蹬碎片	T1_jiaodeng_piece		34	28301		EquipMeterial	99	28301	殘缺不全的腳蹬碎片，需要[FFFE0D]5塊[-]才能打造成1個[FFFE0D]1階紫電淩雲蹬[-]。	180000	1	1	180000	4	1		999										
3475	蒼虹降龍蹬碎片	T2_jiaodeng_piece		34	28302		EquipMeterial	99	28302	殘缺不全的腳蹬碎片，需要[FFFE0D]10塊[-]才能打造成1個[FFFE0D]2階蒼虹降龍蹬[-]。	360000	2	1	360000	5	1		999										
3476	赤金馭天蹬碎片	T3_jiaodeng_piece		34	28303		EquipMeterial	99	28303	殘缺不全的腳蹬碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]3階赤金馭天蹬[-]。	900000	3	1	900000	6	1		999										
3477	4階腳蹬碎片	T4_jiaodeng_piece		34	28304		EquipMeterial	99	28304	殘缺不全的腳蹬碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]4階[-]腳蹬。	900000	4	1	900000	6	1		999										
3478	5階腳蹬碎片	T5_jiaodeng_piece		34	28305		EquipMeterial	99	28305	殘缺不全的腳蹬碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]5階[-]腳蹬。	900000	5	1	900000	6	1		999										
3479	6階腳蹬碎片	T6_jiaodeng_piece		34	28306		EquipMeterial	99	28306	殘缺不全的腳蹬碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]6階[-]腳蹬。	900000	6	1	900000	6	1		999										
3480	7階腳蹬碎片	T7_jiaodeng_piece		34	28307		EquipMeterial	99	28307	殘缺不全的腳蹬碎片，需要[FFFE0D]20塊[-]才能打造成1個[FFFE0D]7階[-]腳蹬。	900000	7	1	900000	6	1		999										
