IconId	Atlas	Sprite	ExtAtlas	ExtSprite	Desc1	Desc2
16126	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Belt_T12_Q1			唐门腰带T16	
16127	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Belt_T12_Q1			唐门腰带T17	
16128	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Belt_T12_Q1			唐门腰带T18	
16129	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Belt_T12_Q1			唐门腰带T19	
16130	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Belt_T12_Q1			唐门腰带T20	
16131	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T11	
16132	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T12	
16133	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T13	
16134	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T14	
16135	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T15	
16136	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T16	
16137	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T17	
16138	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T18	
16139	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T19	
16140	UI/Atlas/NewAtlas/Equipment/TangmenEquipment06.prefab	TM_Boots_T12_Q1			唐门鞋子T20	
16141	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T11	
16142	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T12	
16143	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T13	
16144	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T14	
16145	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T15	
16146	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T16	
16147	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T17	
16148	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T18	
16149	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T19	
16150	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Weapon_T12_Q1			昆仑武器T20	
16151	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T11	
16152	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T12	
16153	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T13	
16154	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T14	
16155	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T15	
16156	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T16	
16157	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T17	
16158	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T18	
16159	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T19	
16160	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Armor_T12_Q1			昆仑衣服T20	
16161	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T11	
16162	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T12	
16163	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T13	
16164	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T14	
16165	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T15	
16166	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T16	
16167	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T17	
16168	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T18	
16169	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T19	
16170	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Helm_T12_Q1			昆仑头盔T20	
16171	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T11	
16172	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T12	
16173	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T13	
16174	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T14	
16175	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T15	
16176	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T16	
16177	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T17	
16178	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T18	
16179	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T19	
16180	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Cuff_T12_Q1			昆仑护腕T20	
16181	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T11	
16182	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T12	
16183	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T13	
16184	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T14	
16185	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T15	
16186	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T16	
16187	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T17	
16188	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T18	
16189	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T19	
16190	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Belt_T12_Q1			昆仑腰带T20	
16191	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T11	
16192	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T12	
16193	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T13	
16194	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T14	
16195	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T15	
16196	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T16	
16197	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T17	
16198	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T18	
16199	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T19	
16200	UI/Atlas/NewAtlas/Equipment/KunlunEquipment06.prefab	KL_Boots_T12_Q1			昆仑鞋子T20	
16201	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T11	
16202	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T12	
16203	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T13	
16204	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T14	
16205	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T15	
16206	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T16	
16207	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T17	
16208	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T18	
16209	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T19	
16210	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Weapon_T12_Q1			丐帮武器T20	
16211	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T11	
16212	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T12	
16213	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T13	
16214	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T14	
16215	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T15	
16216	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T16	
16217	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T17	
16218	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T18	
16219	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T19	
16220	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Armor_T12_Q1			丐帮衣服T20	
16221	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T11	
16222	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T12	
16223	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T13	
16224	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T14	
16225	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T15	
16226	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T16	
16227	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T17	
16228	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T18	
16229	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T19	
16230	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Helm_T12_Q1			丐帮头盔T20	
16231	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T11	
16232	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T12	
16233	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T13	
16234	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T14	
16235	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T15	
16236	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T16	
16237	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T17	
16238	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T18	
16239	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T19	
16240	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Cuff_T12_Q1			丐帮护腕T20	
16241	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T11	
16242	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T12	
16243	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T13	
16244	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T14	
16245	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T15	
16246	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T16	
16247	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T17	
16248	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T18	
16249	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T19	
16250	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Belt_T12_Q1			丐帮腰带T20	
16251	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T11	
16252	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T12	
16253	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T13	
16254	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T14	
16255	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T15	
16256	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T16	
16257	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T17	
16258	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T18	
16259	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T19	
16260	UI/Atlas/NewAtlas/Equipment/GaiBangEquipment06.prefab	GB_Boots_T12_Q1			丐帮鞋子T20	
16261	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T11	
16262	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T12	
16263	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T13	
16264	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T14	
16265	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T15	
16266	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T16	
16267	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T17	
16268	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T18	
16269	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T19	
16270	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Weapon_T12_Q1			五毒武器T20	
16271	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T11	
16272	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T12	
16273	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T13	
16274	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T14	
16275	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T15	
16276	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T16	
16277	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T17	
16278	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T18	
16279	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T19	
16280	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Armor_T12_Q1			五毒衣服T20	
16281	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T11	
16282	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T12	
16283	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T13	
16284	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T14	
16285	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T15	
16286	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T16	
16287	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T17	
16288	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T18	
16289	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T19	
16290	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Helm_T12_Q1			五毒头盔T20	
16291	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T11	
16292	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T12	
16293	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T13	
16294	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T14	
16295	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T15	
16296	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T16	
16297	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T17	
16298	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T18	
16299	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T19	
16300	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Cuff_T12_Q1			五毒护腕T20	
16301	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T11	
16302	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T12	
16303	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T13	
16304	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T14	
16305	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T15	
16306	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T16	
16307	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T17	
16308	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T18	
16309	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T19	
16310	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Belt_T12_Q1			五毒腰带T20	
16311	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T11	
16312	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T12	
16313	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T13	
16314	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T14	
16315	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T15	
16316	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T16	
16317	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T17	
16318	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T18	
16319	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T19	
16320	UI/Atlas/NewAtlas/Equipment/WuDuEquipment06.prefab	WDu_Boots_T12_Q1			五毒鞋子T20	
16321	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T11	
16322	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T12	
16323	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T13	
16324	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T14	
16325	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T15	
16326	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T16	
16327	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T17	
16328	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T18	
16329	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T19	
16330	UI/Atlas/NewAtlas/Equipment/CangJianEquipment02.prefab	CJ_Weapon_T12_Q1			藏剑武器T20	
16331	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T11	
16332	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T12	
16333	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T13	
16334	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T14	
16335	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T15	
16336	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T16	
16337	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T17	
16338	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T18	
16339	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T19	
16340	UI/Atlas/NewAtlas/Equipment/CangJianEquipment04.prefab	CJ_Armor_T12_Q1			藏剑衣服T20	
16341	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T11	
16342	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T12	
16343	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T13	
16344	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T14	
16345	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T15	
16346	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T16	
16347	UI/Atlas/NewAtlas/Equipment/CangJianEquipment07.prefab	CJ_Helm_T12_Q1			藏剑头盔T17	
