ChangeId	Desc	Part	ConsumeCount	ColorItem1	ColorItem2	ColorItem3	ColorItem4	ColorItem5	ColorItem6	ColorItem7	ColorItem8	NameFacion1	NameFacion2	NameFacion3	NameFacion4	NameFacion5	NameFacion6	NameFacion7	NameFacion8	NameFacion9	NameFacion10	NameFacion11	NameFacion12	NameFacion13	NameFacion14
3013	藏剑武器外装T1	1	10	5351	5352	5353	5354					外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列
3014	长歌武器外装T1	1	10	5355	5356	5357	5358					外装：<流星水果锤>系列	外装：<蔷薇风霜剑>系列	外装：<晴天落花弓>系列	外装：<飞天流彗枪>系列	外装：<太岳金桔剑>系列	外装：<破月春花刺>系列	外装：<扶风破梦杖>系列	外装：<梦幻芙蕖枝>系列	外装：<神弩木生花>系列	外装：<桃花笑春风>系列	外装：<翠玉青竹杖>系列	外装：<苗疆朝颜笛>系列	外装：<冷杉翠芽枝>系列	外装：<摇曳百合束>系列
4001	武器T1	1	4	3249	3185	3186	3187					1阶：<八棱锤>系列	1阶：<清风剑>系列	1阶：<破甲弓>系列	1阶：<红缨枪>系列	1阶：<松纹剑>系列	1阶：<相柳牙>系列	1阶：<齐眉棍>系列	1阶：<寒梅吟雪>系列	1阶：<赤蛟弩>系列	1阶：<太岳挽花>系列	1阶：<碧玉杖>系列	1阶：<缚丝茧>系列	1阶：<问秋剑>系列	1阶：<华荷媚>系列
4002	武器T2	1	4	3250	3188	3189	3190					2阶：<五星锤>系列	2阶：<白玉剑>系列	2阶：<飞鸿弓>系列	2阶：<点钢枪>系列	2阶：<乘风剑>系列	2阶：<诛心剑>系列	2阶：<四平棍>系列	2阶：<岸芷汀兰>系列	2阶：<翦云弩>系列	2阶：<金鲤跃云>系列	2阶：<莲花落>系列	2阶：<绀蓝雨>系列	2阶：<迫云剑>系列	2阶：<泛兰舟>系列
4003	武器T3	1	4	3251	3191	3192	3193					3阶：<亮银锤>系列	3阶：<万仞剑>系列	3阶：<穿杨弓>系列	3阶：<环子枪>系列	3阶：<流云剑>系列	3阶：<炼狱匕>系列	3阶：<盘花棍>系列	3阶：<枯枝连理>系列	3阶：<青磷弩>系列	3阶：<诉雪凝香>系列	3阶：<缠金棒>系列	3阶：<两心知>系列	3阶：<致情剑>系列	3阶：<海棠花>系列
4004	武器T4	1	4	3252	3194	3195	3196					4阶：<霹雳锤>系列	4阶：<青峰剑>系列	4阶：<李广弓>系列	4阶：<金钩枪>系列	4阶：<玄武剑>系列	4阶：<幽影刃>系列	4阶：<分水棍>系列	4阶：<摇光悬星>系列	4阶：<天罗弩>系列	4阶：<飞鹤衔枝>系列	4阶：<黑煞棒>系列	4阶：<蝶幻花>系列	4阶：<落月剑>系列	4阶：<玉竹斩>系列
4005	武器T5	1	4	3253	3197	3198	3199					5阶：<狼牙锤>系列	5阶：<赤宵剑>系列	5阶：<透骨弓>系列	5阶：<豹尾枪>系列	5阶：<龙渊剑>系列	5阶：<离魂剑>系列	5阶：<虎尾棍>系列	5阶：<晚秋悲画>系列	5阶：<鬼武弩>系列	5阶：<耀阳玉虚>系列	5阶：<紫芦棍>系列	5阶：<金枝绕>系列	5阶：<天祭剑>系列	5阶：<翠羽吟>系列
4006	武器T6	1	4	3254	3200	3201	3202					6阶：<裂心锤>系列	6阶：<青霜剑>系列	6阶：<诛心弓>系列	6阶：<火尖枪>系列	6阶：<太虚剑>系列	6阶：<阎王匕>系列	6阶：<紫金棍>系列	6阶：<暗香映月>系列	6阶：<含沙射影>系列	6阶：<金缕铁梨>系列	6阶：<青龙棍>系列	6阶：<瑶花慢>系列	6阶：<苍云剑>系列	6阶：<紫萸香>系列
4007	武器T7	1	4	3255	3203	3204	3205					7阶：<金瓜锤>系列	7阶：<玄铁剑>系列	7阶：<坠星弓>系列	7阶：<透骨枪>系列	7阶：<七星剑>系列	7阶：<鱼肠剑>系列	7阶：<普度棍>系列	7阶：<杜鹃啼血>系列	7阶：<七骨弩>系列	7阶：<苍墨无锋>系列	7阶：<火龙探珠>系列	7阶：<霰天霜>系列	7阶：<流风剑>系列	7阶：<雨霖铃>系列
4008	武器T8	1	4	3256	3206	3207	3208					8阶：<孽龙锤>系列	8阶：<倚天剑>系列	8阶：<弑月弓>系列	8阶：<惊雷枪>系列	8阶：<白虹剑>系列	8阶：<图穷匕>系列	8阶：<搅海棍>系列	8阶：<笙歌流光>系列	8阶：<天外飞仙>系列	8阶：<银月飞燕>系列	8阶：<赤龙柱>系列	8阶：<多情环>系列	8阶：<残雪剑>系列	8阶：<金缕歌>系列
4009	武器T9	1	4	3257	3209	3210	3211					9阶：<破天锤>系列	9阶：<怜花剑>系列	9阶：<后羿弓>系列	9阶：<破天戟>系列	9阶：<碧血剑>系列	9阶：<断岳匕>系列	9阶：<盘龙棍>系列	9阶：<霜翎衔花>系列	9阶：<蚀骨弩>系列	9阶：<鸾歌凤舞>系列	9阶：<金龙惊天>系列	9阶：<离别钩>系列	9阶：<正阳剑>系列	9阶：<浣溪沙>系列
4010	武器T10	1	4	3258	3212	3213	3214					10阶：<混元锤>系列	10阶：<破月剑>系列	10阶：<龙舌弓>系列	10阶：<天龙戟>系列	10阶：<天枢剑>系列	10阶：<血魄刃>系列	10阶：<降魔棍>系列	10阶：<红粉露凝>系列	10阶：<追星弩>系列	10阶：<碎玉断金>系列	10阶：<亢龙有悔>系列	10阶：<相思引>系列	10阶：<碎星剑>系列	10阶：<青玉案>系列
4011	武器T11	1	4	5311	5312	5313	5314					11阶：<撼地锤>系列	11阶：<凝雪剑>系列	11阶：<神木弓>系列	11阶：<霸王枪>系列	11阶：<玄霄剑>系列	11阶：<断离匕>系列	11阶：<金莲棍>系列	11阶：<凤舞璇玑>系列	11阶：<穿云弩>系列	11阶：<天珠流光>系列	11阶：<黑魔杖>系列	11阶：<饮月枝>系列	11阶：<御神剑>系列	11阶：<如梦令>系列
201	寒霜	3		4047								坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜
202	寒霜倩影	3		4048								坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影
203	小黑	3		4049								坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑
204	寒霜（限时30天）	3		4735								坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜	坐骑：寒霜
205	寒霜倩影（限时30天）	3		4736								坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影	坐骑：寒霜倩影
206	小黑（限时30天）	3		4737								坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑	坐骑：小黑
207	紫幽灵鹿（限时1年）	3		4865								坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿	坐骑：紫幽灵鹿
208	云魅灵鹿（限时1年）	3		4866								坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿	坐骑：云魅灵鹿
209	星芒·云魅灵鹿（限时1年）	3		4868								坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿	坐骑：星芒·云魅灵鹿
