ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg
60960	雪峰硝烟boss·古嫣然奖励（120-130级）	0	洗髓丹	1968				1						
60960	雪峰硝烟boss·古嫣然奖励（120-130级）	150000	玫瑰花	1234				1						
60960	雪峰硝烟boss·古嫣然奖励（120-130级）	150000	幸运草	1235				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	10000	T11稀有帽子碎片	5811				1			605		605	
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	20000	T11传承帽子碎片	5816				1					605	
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	0	S级同伴	2265				1			605		605	
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	5000	初级魂石·石轩辕	5433				1					605	
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	100000	绿水晶	222				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	565000	白水晶	212				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	0	藏宝图	787				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	0	洗髓丹	1968				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	150000	玫瑰花	1234				1						
60970	雪峰硝烟稀有·石轩辕奖励（120-130级）	150000	幸运草	1235				1						
22300	SS级同伴本命武器（默认时间轴）	500000	剑中之剑	1472				1			15		15	
22300	SS级同伴本命武器（默认时间轴）	500000	悲魔之刃	1473				1			15		15	
22301	SS级同伴本命武器（开放49级上限）	333334	巨阙剑	1471				1			15		15	
22301	SS级同伴本命武器（开放49级上限）	333333	剑中之剑	1472				1			15		15	
22301	SS级同伴本命武器（开放49级上限）	333333	悲魔之刃	1473				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	256411	巨阙剑	1471				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	256410	剑中之剑	1472				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	256410	悲魔之刃	1473				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	76923	荆轲·麒麟匕	1480				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	76923	虞姬·绕梁琴	1481				1			15		15	
22302	SS级同伴本命武器（开放60级名将）	76923	岳飞·沥泉神矛	1482				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	208334	巨阙剑	1471				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	208333	剑中之剑	1472				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	208333	悲魔之刃	1473				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	荆轲·麒麟匕	1480				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	虞姬·绕梁琴	1481				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	岳飞·沥泉神矛	1482				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	李元霸·擂鼓瓮金锤	1477				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	赵云·龙胆亮银枪	1478				1			15		15	
22303	SS级同伴本命武器（开放80级名将）	62500	李广·射虎弓	1479				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	172414	巨阙剑	1471				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	172414	剑中之剑	1472				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	172414	悲魔之刃	1473				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	荆轲·麒麟匕	1480				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	虞姬·绕梁琴	1481				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	岳飞·沥泉神矛	1482				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	李元霸·擂鼓瓮金锤	1477				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	赵云·龙胆亮银枪	1478				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	51724	李广·射虎弓	1479				1			15		15	
22304	SS级同伴本命武器（开放109级上限）	172414	唐简·玄雨双星	1474				1			15		15	
22305	S级同伴本命武器（默认时间轴）	105263	冰心仙子	1486				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	朝阳灿金枪	1487				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	涤尘剑	1488				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	太霄神枪	1489				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	碧海潮生弓	1490				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	璇玑剑	1491				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	沧海剑	1499				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	夺魂刃	1492				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	乘风剑	1512				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	百炼手套	1513				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52632	碎星剑	1514				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	千机扇	1515				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	云烟荷	1516				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	摘星手套	1517				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	飘雪流云袖	1518				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	凌绝剑	1519				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	挽月剑	1520				1			15		15	
22305	S级同伴本命武器（默认时间轴）	52631	天魔剑	1521				1			15		15	
22306	S级同伴本命武器（开放40级名将）	90909	冰心仙子	1486				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	朝阳灿金枪	1487				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	涤尘剑	1488				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	太霄神枪	1489				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	碧海潮生弓	1490				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	璇玑剑	1491				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	沧海剑	1499				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	夺魂刃	1492				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	乘风剑	1512				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	百炼手套	1513				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	碎星剑	1514				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45455	千机扇	1515				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	云烟荷	1516				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	摘星手套	1517				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	飘雪流云袖	1518				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	凌绝剑	1519				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	挽月剑	1520				1			15		15	
22306	S级同伴本命武器（开放40级名将）	45454	天魔剑	1521				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	武陵白狼刀	1500				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	天鹰弩	1501				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	暴雨梨花枪	1502				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	碧血剑	1503				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	斩鲨刀	1504				1			15		15	
22306	S级同伴本命武器（开放40级名将）	22727	霸虎刀	1505				1			15		15	
22307	S级同伴本命武器（开放60级首领）	80000	冰心仙子	1486				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	朝阳灿金枪	1487				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	涤尘剑	1488				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	太霄神枪	1489				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	碧海潮生弓	1490				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	璇玑剑	1491				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	沧海剑	1499				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	夺魂刃	1492				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	乘风剑	1512				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	百炼手套	1513				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	碎星剑	1514				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	千机扇	1515				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	云烟荷	1516				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	摘星手套	1517				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	飘雪流云袖	1518				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	凌绝剑	1519				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	挽月剑	1520				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	天魔剑	1521				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	武陵白狼刀	1500				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	天鹰弩	1501				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	暴雨梨花枪	1502				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	碧血剑	1503				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	斩鲨刀	1504				1			15		15	
22307	S级同伴本命武器（开放60级首领）	20000	霸虎刀	1505				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	金刚之毫	1509				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	迦楼罗之羽	1510				1			15		15	
22307	S级同伴本命武器（开放60级首领）	40000	望月犀角	1511				1			15		15	
22308	S级同伴本命武器（开放80级首领）	71428	冰心仙子	1486				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	朝阳灿金枪	1487				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	涤尘剑	1488				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	太霄神枪	1489				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	碧海潮生弓	1490				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	璇玑剑	1491				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	沧海剑	1499				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	夺魂刃	1492				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35715	乘风剑	1512				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	百炼手套	1513				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	碎星剑	1514				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	千机扇	1515				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	云烟荷	1516				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	摘星手套	1517				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	飘雪流云袖	1518				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	凌绝剑	1519				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	挽月剑	1520				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	天魔剑	1521				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	武陵白狼刀	1500				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	天鹰弩	1501				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	暴雨梨花枪	1502				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	碧血剑	1503				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	斩鲨刀	1504				1			15		15	
22308	S级同伴本命武器（开放80级首领）	17857	霸虎刀	1505				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	金刚之毫	1509				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	迦楼罗之羽	1510				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	望月犀角	1511				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	白虎之爪	1506				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	暴君之牙	1507				1			15		15	
22308	S级同伴本命武器（开放80级首领）	35714	紫金之鳞	1508				1			15		15	
2389	会员开通礼包	-1	元宝*30			Gold		30						
2389	会员开通礼包	-1	随机1级魂石	2154				1						
2389	会员开通礼包	-1	黄金宝箱	786				1						
2389	会员开通礼包	-1	白水晶*5	212				5						
2390	超级会员开通礼包	-1	元宝*58			Gold		58						
2390	超级会员开通礼包	-1	随机1级魂石*2	2154				2						
2390	超级会员开通礼包	-1	黄金宝箱*2	786				2						
2390	超级会员开通礼包	-1	白水晶*8	212				8						
2391	会员新手礼包	-1	银两*3000			Coin		3000						
2391	会员新手礼包	-1	贡献*200			Contrib		200						
2391	会员新手礼包	-1	白水晶*5	212				5						
2391	会员新手礼包	-1	称号：红霸天下			AddTimeTitle	2006	-1						
2392	超级会员新手礼包	-1	银两*5000			Coin		5000						
2392	超级会员新手礼包	-1	贡献*300			Contrib		300						
2392	超级会员新手礼包	-1	白水晶*8	212				8						
2392	超级会员新手礼包	-1	称号：红霸天下			AddTimeTitle	2006	-1						
2393	会员每日登陆礼包	-1	银两*1000			Coin		1000						
2393	会员每日登陆礼包	-1	玫瑰花	1234				1						
2393	会员每日登陆礼包	-1	幸运草	1235				1						
2394	超级会员每日登陆礼包	-1	银两*1500			Coin		1500						
2394	超级会员每日登陆礼包	-1	玫瑰花	1234				2						
2394	超级会员每日登陆礼包	-1	幸运草	1235				2						
2418	通天塔宝箱（1~39）	22200	初级魂石·完颜襄(唯一)	1736				1			202		201	
2418	通天塔宝箱（1~39）	160000	T2稀有鞋子	1213				1					201	
2418	通天塔宝箱（1~39）	600000	T2传承鞋子	1685				1						
2418	通天塔宝箱（1~39）	16000	3000贡献			Contrib		3000					201	
2418	通天塔宝箱（1~39）	50300	2000贡献			Contrib		2000					201	
2418	通天塔宝箱（1~39）	151500	1000贡献			Contrib		1000						
2419	通天塔宝箱（40~49）	22200	初级魂石·完颜襄(唯一)	1736				1			202		201	
2419	通天塔宝箱（40~49）	40000	T3稀有鞋子	1214				1			202		201	
2419	通天塔宝箱（40~49）	375000	T3传承鞋子	1686				1						
2419	通天塔宝箱（40~49）	300	3000贡献			Contrib		3000					201	
2419	通天塔宝箱（40~49）	1200	2000贡献			Contrib		2000					201	
2419	通天塔宝箱（40~49）	8000	1000贡献			Contrib		1000						
2419	通天塔宝箱（40~49）	40500	800贡献			Contrib		800						
2419	通天塔宝箱（40~49）	512800	500贡献			Contrib		500						
2420	通天塔宝箱（50~59）	22200	初级魂石·完颜襄(唯一)	1736				1			202		201	
2420	通天塔宝箱（50~59）	360000	T4稀有鞋子碎片	2142				1					201	
2420	通天塔宝箱（50~59）	110000	T4传承鞋子	1687				1					201	
2420	通天塔宝箱（50~59）	2000	3000贡献			Contrib		3000					201	
2420	通天塔宝箱（50~59）	6000	2000贡献			Contrib		2000					201	
2420	通天塔宝箱（50~59）	20000	1000贡献			Contrib		1000						
2420	通天塔宝箱（50~59）	74000	800贡献			Contrib		800						
2420	通天塔宝箱（50~59）	405800	500贡献			Contrib		500						
2421	通天塔宝箱（60~69）	2600	初级魂石·端木睿(唯一)	2533				1			202		201	
2421	通天塔宝箱（60~69）	16600	初级魂石·完颜襄(唯一)	1736				1			202		201	
2421	通天塔宝箱（60~69）	168960	T5稀有鞋子碎片	2143				1					201	
2421	通天塔宝箱（60~69）	352000	T5传承鞋子碎片	2146				1					201	
2421	通天塔宝箱（60~69）	5000	3000贡献			Contrib		3000					201	
2421	通天塔宝箱（60~69）	15000	2000贡献			Contrib		2000					201	
2421	通天塔宝箱（60~69）	50100	1000贡献			Contrib		1000						
2421	通天塔宝箱（60~69）	134100	800贡献			Contrib		800						
2421	通天塔宝箱（60~69）	255640	500贡献			Contrib		500						
2422	通天塔宝箱（70~79）	3600	初级魂石·端木睿(唯一)	2533				1			202		201	
2422	通天塔宝箱（70~79）	16000	初级魂石·完颜襄(唯一)	1736				1			202		201	
2422	通天塔宝箱（70~79）	153600	T6稀有鞋子碎片	2144				1					201	
2422	通天塔宝箱（70~79）	288000	T6传承鞋子碎片	2147				1					201	
2422	通天塔宝箱（70~79）	2400	3000贡献			Contrib		3000					201	
2422	通天塔宝箱（70~79）	7200	2000贡献			Contrib		2000					201	
2422	通天塔宝箱（70~79）	57600	1000贡献			Contrib		1000						
2422	通天塔宝箱（70~79）	148000	800贡献			Contrib		800						
2422	通天塔宝箱（70~79）	323600	500贡献			Contrib		500						
2428	通天塔宝箱（80~89）	4000	初级魂石·端木睿(唯一)	2533				1			202		201	
2428	通天塔宝箱（80~89）	20000	初级魂石·完颜襄(唯一)	1736				1			202		201	
2428	通天塔宝箱（80~89）	120000	T7稀有鞋子碎片	2997				1					201	
2428	通天塔宝箱（80~89）	240000	T7传承鞋子碎片	3000				1					201	
2428	通天塔宝箱（80~89）	2400	3000贡献			Contrib		3000					201	
2428	通天塔宝箱（80~89）	7200	2000贡献			Contrib		2000					201	
2428	通天塔宝箱（80~89）	31000	1000贡献			Contrib		1000						
2428	通天塔宝箱（80~89）	119000	800贡献			Contrib		800						
2428	通天塔宝箱（80~89）	456400	500贡献			Contrib		500						
2429	通天塔宝箱（90~99）	4000	初级魂石·端木睿(唯一)	2533				1			202		201	
2429	通天塔宝箱（90~99）	20000	初级魂石·完颜襄(唯一)	1736				1			202		201	
2429	通天塔宝箱（90~99）	90000	T8稀有鞋子碎片	2998				1					201	
2429	通天塔宝箱（90~99）	160000	T8传承鞋子碎片	3001				1					201	
2429	通天塔宝箱（90~99）	2400	3000贡献			Contrib		3000					201	
2429	通天塔宝箱（90~99）	7200	2000贡献			Contrib		2000					201	
2429	通天塔宝箱（90~99）	31000	1000贡献			Contrib		1000						
2429	通天塔宝箱（90~99）	119000	800贡献			Contrib		800						
2429	通天塔宝箱（90~99）	566400	500贡献			Contrib		500						
3718	通天塔宝箱（100~109）	2000	初级魂石·萧玉竹(唯一)	6100				1			202		201	
3718	通天塔宝箱（100~109）	3000	初级魂石·端木睿(唯一)	2533				1			202		201	
3718	通天塔宝箱（100~109）	15000	初级魂石·完颜襄(唯一)	1736				1					201	
3718	通天塔宝箱（100~109）	60000	T9稀有鞋子碎片	2999				1					201	
3718	通天塔宝箱（100~109）	120000	T9传承鞋子碎片	3002				1					201	
3718	通天塔宝箱（100~109）	2000	3000贡献			Contrib		3000					201	
3718	通天塔宝箱（100~109）	10000	2000贡献			Contrib		2000					201	
3718	通天塔宝箱（100~109）	50000	1000贡献			Contrib		1000						
3718	通天塔宝箱（100~109）	180000	800贡献			Contrib		800						
3718	通天塔宝箱（100~109）	558000	500贡献			Contrib		500						
3719	通天塔宝箱（110~119）	3000	初级魂石·萧玉竹(唯一)	6100				1			202		201	
3719	通天塔宝箱（110~119）	2000	初级魂石·端木睿(唯一)	2533				1			202		201	
3719	通天塔宝箱（110~119）	11000	初级魂石·完颜襄(唯一)	1736				1					201	
3719	通天塔宝箱（110~119）	50000	T10稀有鞋子碎片	3685				1					201	
3719	通天塔宝箱（110~119）	100000	T10传承鞋子碎片	3686				1					201	
3719	通天塔宝箱（110~119）	4000	3000贡献			Contrib		3000					201	
3719	通天塔宝箱（110~119）	10000	2000贡献			Contrib		2000					201	
3719	通天塔宝箱（110~119）	29900	1000贡献			Contrib		1000						
3719	通天塔宝箱（110~119）	197400	800贡献			Contrib		800						
3719	通天塔宝箱（110~119）	592700	500贡献			Contrib		500						
6004	通天塔宝箱（120~129）	4000	初级魂石·萧玉竹(唯一)	6100				1			202		201	
6004	通天塔宝箱（120~129）	2000	初级魂石·端木睿(唯一)	2533				1			202		201	
6004	通天塔宝箱（120~129）	8000	初级魂石·完颜襄(唯一)	1736				1					201	
6004	通天塔宝箱（120~129）	50000	T11稀有鞋子碎片	5851				1					201	
6004	通天塔宝箱（120~129）	100000	T11传承鞋子碎片	5856				1					201	
6004	通天塔宝箱（120~129）	5000	3000贡献			Contrib		3000					201	
6004	通天塔宝箱（120~129）	10000	2000贡献			Contrib		2000					201	
6004	通天塔宝箱（120~129）	29900	1000贡献			Contrib		1000						
6004	通天塔宝箱（120~129）	197400	800贡献			Contrib		800						
6004	通天塔宝箱（120~129）	593700	500贡献			Contrib		500						
2425	攻城战宝箱（50~59）	24000	初级魂石·耶律楚材	1739				1			2		2	
2425	攻城战宝箱（50~59）	20000	名将令	1394				1			2		2	
2425	攻城战宝箱（50~59）	600000	马牌	2527				1						
2425	攻城战宝箱（50~59）	2500	3000贡献			Contrib		3000					2	
2425	攻城战宝箱（50~59）	7500	2000贡献			Contrib		2000					2	
2425	攻城战宝箱（50~59）	25000	1000贡献			Contrib		1000						
2425	攻城战宝箱（50~59）	80000	800贡献			Contrib		800						
2425	攻城战宝箱（50~59）	241000	500贡献			Contrib		500						
2426	攻城战宝箱（60~69）	1000	初级魂石·完颜宏烈	2696				1			2		2	
2426	攻城战宝箱（60~69）	36000	初级魂石·耶律楚材	1739				1			2		2	
2426	攻城战宝箱（60~69）	25000	名将令	1394				1			2		2	
2426	攻城战宝箱（60~69）	550000	马牌	2527				1						
2426	攻城战宝箱（60~69）	3000	3000贡献			Contrib		3000					2	
2426	攻城战宝箱（60~69）	8000	2000贡献			Contrib		2000					2	
2426	攻城战宝箱（60~69）	30000	1000贡献			Contrib		1000						
2426	攻城战宝箱（60~69）	70000	800贡献			Contrib		800						
2426	攻城战宝箱（60~69）	277000	500贡献			Contrib		500						
2427	攻城战宝箱（70~79）	2000	初级魂石·完颜宏烈	2696				1			2		2	
2427	攻城战宝箱（70~79）	34000	初级魂石·耶律楚材	1739				1			2		2	
2427	攻城战宝箱（70~79）	20000	逐鹿令	1395				1			2		2	
2427	攻城战宝箱（70~79）	550000	马牌	2527				1						
2427	攻城战宝箱（70~79）	2500	3000贡献			Contrib		3000					2	
2427	攻城战宝箱（70~79）	5500	2000贡献			Contrib		2000					2	
2427	攻城战宝箱（70~79）	32000	1000贡献			Contrib		1000						
2427	攻城战宝箱（70~79）	75000	800贡献			Contrib		800						
2427	攻城战宝箱（70~79）	279000	500贡献			Contrib		500						
3007	攻城战宝箱（80~89）	2000	初级魂石·完颜宏烈	2696				1			2		2	
3007	攻城战宝箱（80~89）	30000	初级魂石·耶律楚材	1739				1			2		2	
3007	攻城战宝箱（80~89）	20000	逐鹿令	1395				1			2		2	
3007	攻城战宝箱（80~89）	550000	马牌	2527				1						
3007	攻城战宝箱（80~89）	8000	3000贡献			Contrib		3000					2	
3007	攻城战宝箱（80~89）	24000	2000贡献			Contrib		2000					2	
3007	攻城战宝箱（80~89）	60000	1000贡献			Contrib		1000						
3007	攻城战宝箱（80~89）	162000	800贡献			Contrib		800						
3007	攻城战宝箱（80~89）	144000	600贡献			Contrib		600						
3496	攻城战宝箱（90~99）	2000	初级魂石·完颜宏烈	2696				1			2		2	
3496	攻城战宝箱（90~99）	20000	初级魂石·耶律楚材	1739				1			2		2	
3496	攻城战宝箱（90~99）	20000	逐鹿令	1395				1			2		2	
3496	攻城战宝箱（90~99）	500000	马牌	2527				1						
3496	攻城战宝箱（90~99）	16000	3000贡献			Contrib		3000					2	
3496	攻城战宝箱（90~99）	60000	2000贡献			Contrib		2000					2	
3496	攻城战宝箱（90~99）	147000	1000贡献			Contrib		1000						
3496	攻城战宝箱（90~99）	235000	800贡献			Contrib		800						
3717	攻城战宝箱（100~119）	2000	初级魂石·完颜宏烈	2696				1			2		2	
3717	攻城战宝箱（100~119）	20000	初级魂石·耶律楚材	1739				1			2		2	
3717	攻城战宝箱（100~119）	20000	逐鹿令	1395				1			2		2	
3717	攻城战宝箱（100~119）	500000	马牌	2527				1						
3717	攻城战宝箱（100~119）	30000	3000贡献			Contrib		3000					2	
3717	攻城战宝箱（100~119）	100000	2000贡献			Contrib		2000					2	
3717	攻城战宝箱（100~119）	153000	1000贡献			Contrib		1000						
3717	攻城战宝箱（100~119）	175000	800贡献			Contrib		800						
2581	流量等值礼包·10级	-1	100元宝			Gold		100						
2581	流量等值礼包·10级	-1	流量等值礼包·20级	2582				1						
2582	流量等值礼包·20级	-1	白水晶*20	212				20						
2582	流量等值礼包·20级	-1	流量等值礼包·30级	2583				1						
2583	流量等值礼包·30级	-1	随机1级魂石*2	2154				2						
2583	流量等值礼包·30级	-1	流量等值礼包·40级	2584				1						
2584	流量等值礼包·40级	-1	洗髓丹	1968				2						
2584	流量等值礼包·40级	-1	流量等值礼包·50级	2585				1						
2585	流量等值礼包·50级	-1	资质丹	1969				2						
2586	半周年礼盒	200000	随机2级魂石	2167				1					2	
2586	半周年礼盒	40000	随机3级魂石	2168				1			2		2	
2586	半周年礼盒	200000	蓝水晶	223				1						
2586	半周年礼盒	200000	高级藏宝图	788				1					2	
2586	半周年礼盒	30000	T0外装	2700				1			2		2	
2586	半周年礼盒	40000	3000贡献			Contrib		3000					2	
2586	半周年礼盒	200000	1000贡献			Contrib		1000						
2586	半周年礼盒	90000	100元宝			Gold		100						
2587	华山论剑宝箱（60-70级）	20000	魂石·道一真人	2532				1			2		2	
2587	华山论剑宝箱（60-70级）	100000	魂石·李天目	1735				1					2	
2587	华山论剑宝箱（60-70级）	30000	武林秘籍·中卷	1431				1			2		2	
2587	华山论剑宝箱（60-70级）	50000	紫水晶	224				1					2	
2587	华山论剑宝箱（60-70级）	250000	蓝水晶	223				1						
2587	华山论剑宝箱（60-70级）	10000	5000贡献			Contrib		5000					2	
2587	华山论剑宝箱（60-70级）	30000	3000贡献			Contrib		3000					2	
2587	华山论剑宝箱（60-70级）	95000	2000贡献			Contrib		2000						
2587	华山论剑宝箱（60-70级）	265000	1000贡献			Contrib		1000						
2587	华山论剑宝箱（60-70级）	150000	门派信物*10	2424				10						
2588	华山论剑宝箱（70-80级）	30000	魂石·道一真人	2532				1			2		2	
2588	华山论剑宝箱（70-80级）	100000	魂石·李天目	1735				1					2	
2588	华山论剑宝箱（70-80级）	30000	武林秘籍·中卷	1431				1			2		2	
2588	华山论剑宝箱（70-80级）	50000	紫水晶	224				1					2	
2588	华山论剑宝箱（70-80级）	200000	蓝水晶	223				1						
2588	华山论剑宝箱（70-80级）	10000	5000贡献			Contrib		5000					2	
2588	华山论剑宝箱（70-80级）	30000	3000贡献			Contrib		3000					2	
2588	华山论剑宝箱（70-80级）	110000	2000贡献			Contrib		2000						
2588	华山论剑宝箱（70-80级）	240000	1000贡献			Contrib		1000						
2588	华山论剑宝箱（70-80级）	200000	门派信物*10	2424				10						
2589	华山论剑宝箱（80-90级）	15000	魂石·道一真人	2532				1			2		2	
2589	华山论剑宝箱（80-90级）	50000	魂石·李天目	1735				1					2	
2589	华山论剑宝箱（80-90级）	20000	武林秘籍·中卷	1431				1			2		2	
2589	华山论剑宝箱（80-90级）	45000	高级脚蹬碎片	3476				1			2		2	
2589	华山论剑宝箱（80-90级）	100000	中级脚蹬碎片	3475				1					2	
2589	华山论剑宝箱（80-90级）	200000	初级脚蹬碎片	3474				1						
2589	华山论剑宝箱（80-90级）	30000	紫水晶	224				1					2	
2589	华山论剑宝箱（80-90级）	60000	蓝水晶	223				1						
2589	华山论剑宝箱（80-90级）	12000	5000贡献			Contrib		5000					2	
2589	华山论剑宝箱（80-90级）	40000	3000贡献			Contrib		3000					2	
2589	华山论剑宝箱（80-90级）	145500	2000贡献			Contrib		2000						
2589	华山论剑宝箱（80-90级）	282500	1000贡献			Contrib		1000						
2590	华山论剑宝箱（90-100级）	15000	魂石·道一真人	2532				1			2		2	
2590	华山论剑宝箱（90-100级）	50000	魂石·李天目	1735				1					2	
2590	华山论剑宝箱（90-100级）	20000	武林秘籍·中卷	1431				1			2		2	
2590	华山论剑宝箱（90-100级）	56000	高级脚蹬碎片	3476				1			2		2	
2590	华山论剑宝箱（90-100级）	125000	中级脚蹬碎片	3475				1					2	
