ShowType	Name	Faction	ResId	IconId	BigIconId	Desc
1814	14阶传承武器碎片	8		16024	16024	
1815	15阶传承武器碎片	8		16025	16025	
6704	4阶稀有衣服碎片	8		10474	10474	
6705	5阶稀有衣服碎片	8		10475	10475	
6706	6阶稀有衣服碎片	8		10476	10476	
6707	7阶稀有衣服碎片	8		10477	10477	
6708	8阶稀有衣服碎片	8		10478	10478	
6709	9阶稀有衣服碎片	8		10479	10479	
6710	10阶稀有衣服碎片	8		10480	10480	
6711	11阶稀有衣服碎片	8		16031	16031	
6712	12阶稀有衣服碎片	8		16032	16032	
6713	13阶稀有衣服碎片	8		16033	16033	
6714	14阶稀有衣服碎片	8		16034	16034	
6715	15阶稀有衣服碎片	8		16035	16035	
6804	4阶传承衣服碎片	8		10474	10474	
6805	5阶传承衣服碎片	8		10475	10475	
6806	6阶传承衣服碎片	8		10476	10476	
6807	7阶传承衣服碎片	8		10477	10477	
6808	8阶传承衣服碎片	8		10478	10478	
6809	9阶传承衣服碎片	8		10479	10479	
6810	10阶传承衣服碎片	8		10480	10480	
6811	11阶传承衣服碎片	8		16031	16031	
6812	12阶传承衣服碎片	8		16032	16032	
6813	13阶传承衣服碎片	8		16033	16033	
6814	14阶传承衣服碎片	8		16034	16034	
6815	15阶传承衣服碎片	8		16035	16035	
5704	4阶稀有帽子碎片	8		10274	10274	
5705	5阶稀有帽子碎片	8		10275	10275	
5706	6阶稀有帽子碎片	8		10276	10276	
5707	7阶稀有帽子碎片	8		10277	10277	
5708	8阶稀有帽子碎片	8		10278	10278	
5709	9阶稀有帽子碎片	8		10279	10279	
5710	10阶稀有帽子碎片	8		10280	10280	
5711	11阶稀有帽子碎片	8		16041	16041	
5712	12阶稀有帽子碎片	8		16042	16042	
5713	13阶稀有帽子碎片	8		16043	16043	
5714	14阶稀有帽子碎片	8		16044	16044	
5715	15阶稀有帽子碎片	8		16045	16045	
5804	4阶传承帽子碎片	8		10274	10274	
5805	5阶传承帽子碎片	8		10275	10275	
5806	6阶传承帽子碎片	8		10276	10276	
5807	7阶传承帽子碎片	8		10277	10277	
5808	8阶传承帽子碎片	8		10278	10278	
5809	9阶传承帽子碎片	8		10279	10279	
5810	10阶传承帽子碎片	8		10280	10280	
5811	11阶传承帽子碎片	8		16041	16041	
5812	12阶传承帽子碎片	8		16042	16042	
5813	13阶传承帽子碎片	8		16043	16043	
5814	14阶传承帽子碎片	8		16044	16044	
5815	15阶传承帽子碎片	8		16045	16045	
7704	4阶稀有护腕碎片	8		10374	10374	
7705	5阶稀有护腕碎片	8		10375	10375	
7706	6阶稀有护腕碎片	8		10376	10376	
7707	7阶稀有护腕碎片	8		10377	10377	
7708	8阶稀有护腕碎片	8		10378	10378	
7709	9阶稀有护腕碎片	8		10379	10379	
7710	10阶稀有护腕碎片	8		10380	10380	
7711	11阶稀有护腕碎片	8		16051	16051	
7712	12阶稀有护腕碎片	8		16052	16052	
7713	13阶稀有护腕碎片	8		16053	16053	
7714	14阶稀有护腕碎片	8		16054	16054	
7715	15阶稀有护腕碎片	8		16055	16055	
7804	4阶传承护腕碎片	8		10374	10374	
7805	5阶传承护腕碎片	8		10375	10375	
7806	6阶传承护腕碎片	8		10376	10376	
7807	7阶传承护腕碎片	8		10377	10377	
7808	8阶传承护腕碎片	8		10378	10378	
7809	9阶传承护腕碎片	8		10379	10379	
7810	10阶传承护腕碎片	8		10380	10380	
7811	11阶传承护腕碎片	8		16051	16051	
7812	12阶传承护腕碎片	8		16052	16052	
7813	13阶传承护腕碎片	8		16053	16053	
7814	14阶传承护腕碎片	8		16054	16054	
7815	15阶传承护腕碎片	8		16055	16055	
8704	4阶稀有腰带碎片	8		10574	10574	
8705	5阶稀有腰带碎片	8		10575	10575	
8706	6阶稀有腰带碎片	8		10576	10576	
8707	7阶稀有腰带碎片	8		10577	10577	
8708	8阶稀有腰带碎片	8		10578	10578	
8709	9阶稀有腰带碎片	8		10579	10579	
8710	10阶稀有腰带碎片	8		10580	10580	
8711	11阶稀有腰带碎片	8		16061	16061	
8712	12阶稀有腰带碎片	8		16062	16062	
8713	13阶稀有腰带碎片	8		16063	16063	
8714	14阶稀有腰带碎片	8		16064	16064	
8715	15阶稀有腰带碎片	8		16065	16065	
8804	4阶传承腰带碎片	8		10574	10574	
8805	5阶传承腰带碎片	8		10575	10575	
8806	6阶传承腰带碎片	8		10576	10576	
8807	7阶传承腰带碎片	8		10577	10577	
8808	8阶传承腰带碎片	8		10578	10578	
8809	9阶传承腰带碎片	8		10579	10579	
8810	10阶传承腰带碎片	8		10580	10580	
8811	11阶传承腰带碎片	8		16061	16061	
8812	12阶传承腰带碎片	8		16062	16062	
8813	13阶传承腰带碎片	8		16063	16063	
8814	14阶传承腰带碎片	8		16064	16064	
8815	15阶传承腰带碎片	8		16065	16065	
9704	4阶稀有鞋子碎片	8		10674	10674	
9705	5阶稀有鞋子碎片	8		10675	10675	
9706	6阶稀有鞋子碎片	8		10676	10676	
9707	7阶稀有鞋子碎片	8		10677	10677	
9708	8阶稀有鞋子碎片	8		10678	10678	
9709	9阶稀有鞋子碎片	8		10679	10679	
9710	10阶稀有鞋子碎片	8		10680	10680	
9711	11阶稀有鞋子碎片	8		16071	16071	
9712	12阶稀有鞋子碎片	8		16072	16072	
9713	13阶稀有鞋子碎片	8		16073	16073	
9714	14阶稀有鞋子碎片	8		16074	16074	
9715	15阶稀有鞋子碎片	8		16075	16075	
9804	4阶传承鞋子碎片	8		10674	10674	
9805	5阶传承鞋子碎片	8		10675	10675	
9806	6阶传承鞋子碎片	8		10676	10676	
9807	7阶传承鞋子碎片	8		10677	10677	
9808	8阶传承鞋子碎片	8		10678	10678	
9809	9阶传承鞋子碎片	8		10679	10679	
9810	10阶传承鞋子碎片	8		10680	10680	
9811	11阶传承鞋子碎片	8		16071	16071	
9812	12阶传承鞋子碎片	8		16072	16072	
9813	13阶传承鞋子碎片	8		16073	16073	
9814	14阶传承鞋子碎片	8		16074	16074	
9815	15阶传承鞋子碎片	8		16075	16075	
1704	4阶稀有武器碎片	9		10184	10184	
1705	5阶稀有武器碎片	9		10185	10185	
1706	6阶稀有武器碎片	9		10186	10186	
1707	7阶稀有武器碎片	9		10187	10187	
1708	8阶稀有武器碎片	9		10188	10188	
1709	9阶稀有武器碎片	9		10189	10189	
1710	10阶稀有武器碎片	9		10190	10190	
1711	11阶稀有武器碎片	9		16081	16081	
1712	12阶稀有武器碎片	9		16082	16082	
1713	13阶稀有武器碎片	9		16083	16083	
1714	14阶稀有武器碎片	9		16084	16084	
1715	15阶稀有武器碎片	9		16085	16085	
1804	4阶传承武器碎片	9		10184	10184	
1805	5阶传承武器碎片	9		10185	10185	
1806	6阶传承武器碎片	9		10186	10186	
1807	7阶传承武器碎片	9		10187	10187	
1808	8阶传承武器碎片	9		10188	10188	
1809	9阶传承武器碎片	9		10189	10189	
1810	10阶传承武器碎片	9		10190	10190	
1811	11阶传承武器碎片	9		16081	16081	
1812	12阶传承武器碎片	9		16082	16082	
1813	13阶传承武器碎片	9		16083	16083	
1814	14阶传承武器碎片	9		16084	16084	
1815	15阶传承武器碎片	9		16085	16085	
6704	4阶稀有衣服碎片	9		10484	10484	
6705	5阶稀有衣服碎片	9		10485	10485	
6706	6阶稀有衣服碎片	9		10486	10486	
6707	7阶稀有衣服碎片	9		10487	10487	
6708	8阶稀有衣服碎片	9		10488	10488	
6709	9阶稀有衣服碎片	9		10489	10489	
6710	10阶稀有衣服碎片	9		10490	10490	
6711	11阶稀有衣服碎片	9		16091	16091	
6712	12阶稀有衣服碎片	9		16092	16092	
6713	13阶稀有衣服碎片	9		16093	16093	
6714	14阶稀有衣服碎片	9		16094	16094	
6715	15阶稀有衣服碎片	9		16095	16095	
6804	4阶传承衣服碎片	9		10484	10484	
6805	5阶传承衣服碎片	9		10485	10485	
6806	6阶传承衣服碎片	9		10486	10486	
6807	7阶传承衣服碎片	9		10487	10487	
6808	8阶传承衣服碎片	9		10488	10488	
6809	9阶传承衣服碎片	9		10489	10489	
6810	10阶传承衣服碎片	9		10490	10490	
6811	11阶传承衣服碎片	9		16091	16091	
6812	12阶传承衣服碎片	9		16092	16092	
6813	13阶传承衣服碎片	9		16093	16093	
6814	14阶传承衣服碎片	9		16094	16094	
6815	15阶传承衣服碎片	9		16095	16095	
5704	4阶稀有帽子碎片	9		10284	10284	
5705	5阶稀有帽子碎片	9		10285	10285	
5706	6阶稀有帽子碎片	9		10286	10286	
5707	7阶稀有帽子碎片	9		10287	10287	
5708	8阶稀有帽子碎片	9		10288	10288	
5709	9阶稀有帽子碎片	9		10289	10289	
5710	10阶稀有帽子碎片	9		10290	10290	
5711	11阶稀有帽子碎片	9		16101	16101	
5712	12阶稀有帽子碎片	9		16102	16102	
5713	13阶稀有帽子碎片	9		16103	16103	
5714	14阶稀有帽子碎片	9		16104	16104	
5715	15阶稀有帽子碎片	9		16105	16105	
5804	4阶传承帽子碎片	9		10284	10284	
5805	5阶传承帽子碎片	9		10285	10285	
5806	6阶传承帽子碎片	9		10286	10286	
5807	7阶传承帽子碎片	9		10287	10287	
5808	8阶传承帽子碎片	9		10288	10288	
5809	9阶传承帽子碎片	9		10289	10289	
5810	10阶传承帽子碎片	9		10290	10290	
5811	11阶传承帽子碎片	9		16101	16101	
5812	12阶传承帽子碎片	9		16102	16102	
5813	13阶传承帽子碎片	9		16103	16103	
5814	14阶传承帽子碎片	9		16104	16104	
5815	15阶传承帽子碎片	9		16105	16105	
7704	4阶稀有护腕碎片	9		10384	10384	
7705	5阶稀有护腕碎片	9		10385	10385	
7706	6阶稀有护腕碎片	9		10386	10386	
7707	7阶稀有护腕碎片	9		10387	10387	
7708	8阶稀有护腕碎片	9		10388	10388	
7709	9阶稀有护腕碎片	9		10389	10389	
7710	10阶稀有护腕碎片	9		10390	10390	
7711	11阶稀有护腕碎片	9		16111	16111	
7712	12阶稀有护腕碎片	9		16112	16112	
7713	13阶稀有护腕碎片	9		16113	16113	
7714	14阶稀有护腕碎片	9		16114	16114	
7715	15阶稀有护腕碎片	9		16115	16115	
7804	4阶传承护腕碎片	9		10384	10384	
7805	5阶传承护腕碎片	9		10385	10385	
7806	6阶传承护腕碎片	9		10386	10386	
7807	7阶传承护腕碎片	9		10387	10387	
7808	8阶传承护腕碎片	9		10388	10388	
7809	9阶传承护腕碎片	9		10389	10389	
7810	10阶传承护腕碎片	9		10390	10390	
7811	11阶传承护腕碎片	9		16111	16111	
7812	12阶传承护腕碎片	9		16112	16112	
7813	13阶传承护腕碎片	9		16113	16113	
7814	14阶传承护腕碎片	9		16114	16114	
7815	15阶传承护腕碎片	9		16115	16115	
8704	4阶稀有腰带碎片	9		10584	10584	
8705	5阶稀有腰带碎片	9		10585	10585	
8706	6阶稀有腰带碎片	9		10586	10586	
8707	7阶稀有腰带碎片	9		10587	10587	
8708	8阶稀有腰带碎片	9		10588	10588	
8709	9阶稀有腰带碎片	9		10589	10589	
8710	10阶稀有腰带碎片	9		10590	10590	
8711	11阶稀有腰带碎片	9		16121	16121	
8712	12阶稀有腰带碎片	9		16122	16122	
8713	13阶稀有腰带碎片	9		16123	16123	
8714	14阶稀有腰带碎片	9		16124	16124	
8715	15阶稀有腰带碎片	9		16125	16125	
8804	4阶传承腰带碎片	9		10584	10584	
8805	5阶传承腰带碎片	9		10585	10585	
8806	6阶传承腰带碎片	9		10586	10586	
8807	7阶传承腰带碎片	9		10587	10587	
8808	8阶传承腰带碎片	9		10588	10588	
8809	9阶传承腰带碎片	9		10589	10589	
8810	10阶传承腰带碎片	9		10590	10590	
8811	11阶传承腰带碎片	9		16121	16121	
8812	12阶传承腰带碎片	9		16122	16122	
8813	13阶传承腰带碎片	9		16123	16123	
8814	14阶传承腰带碎片	9		16124	16124	
8815	15阶传承腰带碎片	9		16125	16125	
9704	4阶稀有鞋子碎片	9		10684	10684	
9705	5阶稀有鞋子碎片	9		10685	10685	
9706	6阶稀有鞋子碎片	9		10686	10686	
9707	7阶稀有鞋子碎片	9		10687	10687	
9708	8阶稀有鞋子碎片	9		10688	10688	
9709	9阶稀有鞋子碎片	9		10689	10689	
9710	10阶稀有鞋子碎片	9		10690	10690	
9711	11阶稀有鞋子碎片	9		16131	16131	
9712	12阶稀有鞋子碎片	9		16132	16132	
9713	13阶稀有鞋子碎片	9		16133	16133	
9714	14阶稀有鞋子碎片	9		16134	16134	
9715	15阶稀有鞋子碎片	9		16135	16135	
9804	4阶传承鞋子碎片	9		10684	10684	
9805	5阶传承鞋子碎片	9		10685	10685	
9806	6阶传承鞋子碎片	9		10686	10686	
9807	7阶传承鞋子碎片	9		10687	10687	
9808	8阶传承鞋子碎片	9		10688	10688	
9809	9阶传承鞋子碎片	9		10689	10689	
9810	10阶传承鞋子碎片	9		10690	10690	
9811	11阶传承鞋子碎片	9		16131	16131	
9812	12阶传承鞋子碎片	9		16132	16132	
9813	13阶传承鞋子碎片	9		16133	16133	
9814	14阶传承鞋子碎片	9		16134	16134	
9815	15阶传承鞋子碎片	9		16135	16135	
1704	4阶稀有武器碎片	10		10194	10194	
1705	5阶稀有武器碎片	10		10195	10195	
1706	6阶稀有武器碎片	10		10196	10196	
1707	7阶稀有武器碎片	10		10197	10197	
1708	8阶稀有武器碎片	10		10198	10198	
1709	9阶稀有武器碎片	10		10199	10199	
1710	10阶稀有武器碎片	10		10200	10200	
1711	11阶稀有武器碎片	10		16141	16141	
1712	12阶稀有武器碎片	10		16142	16142	
1713	13阶稀有武器碎片	10		16143	16143	
1714	14阶稀有武器碎片	10		16144	16144	
1715	15阶稀有武器碎片	10		16145	16145	
1804	4阶传承武器碎片	10		10194	10194	
1805	5阶传承武器碎片	10		10195	10195	
1806	6阶传承武器碎片	10		10196	10196	
1807	7阶传承武器碎片	10		10197	10197	
1808	8阶传承武器碎片	10		10198	10198	
1809	9阶传承武器碎片	10		10199	10199	
1810	10阶传承武器碎片	10		10200	10200	
1811	11阶传承武器碎片	10		16141	16141	
1812	12阶传承武器碎片	10		16142	16142	
1813	13阶传承武器碎片	10		16143	16143	
1814	14阶传承武器碎片	10		16144	16144	
1815	15阶传承武器碎片	10		16145	16145	
6704	4阶稀有衣服碎片	10		10494	10494	
6705	5阶稀有衣服碎片	10		10495	10495	
6706	6阶稀有衣服碎片	10		10496	10496	
6707	7阶稀有衣服碎片	10		10497	10497	
6708	8阶稀有衣服碎片	10		10498	10498	
6709	9阶稀有衣服碎片	10		10499	10499	
6710	10阶稀有衣服碎片	10		10500	10500	
6711	11阶稀有衣服碎片	10		16151	16151	
6712	12阶稀有衣服碎片	10		16152	16152	
6713	13阶稀有衣服碎片	10		16153	16153	
6714	14阶稀有衣服碎片	10		16154	16154	
6715	15阶稀有衣服碎片	10		16155	16155	
6804	4阶传承衣服碎片	10		10494	10494	
6805	5阶传承衣服碎片	10		10495	10495	
6806	6阶传承衣服碎片	10		10496	10496	
6807	7阶传承衣服碎片	10		10497	10497	
6808	8阶传承衣服碎片	10		10498	10498	
6809	9阶传承衣服碎片	10		10499	10499	
6810	10阶传承衣服碎片	10		10500	10500	
6811	11阶传承衣服碎片	10		16151	16151	
6812	12阶传承衣服碎片	10		16152	16152	
6813	13阶传承衣服碎片	10		16153	16153	
6814	14阶传承衣服碎片	10		16154	16154	
6815	15阶传承衣服碎片	10		16155	16155	
5704	4阶稀有帽子碎片	10		10294	10294	
5705	5阶稀有帽子碎片	10		10295	10295	
5706	6阶稀有帽子碎片	10		10296	10296	
5707	7阶稀有帽子碎片	10		10297	10297	
5708	8阶稀有帽子碎片	10		10298	10298	
5709	9阶稀有帽子碎片	10		10299	10299	
5710	10阶稀有帽子碎片	10		10300	10300	
5711	11阶稀有帽子碎片	10		16161	16161	
5712	12阶稀有帽子碎片	10		16162	16162	
5713	13阶稀有帽子碎片	10		16163	16163	
5714	14阶稀有帽子碎片	10		16164	16164	
5715	15阶稀有帽子碎片	10		16165	16165	
5804	4阶传承帽子碎片	10		10294	10294	
5805	5阶传承帽子碎片	10		10295	10295	
5806	6阶传承帽子碎片	10		10296	10296	
5807	7阶传承帽子碎片	10		10297	10297	
5808	8阶传承帽子碎片	10		10298	10298	
5809	9阶传承帽子碎片	10		10299	10299	
5810	10阶传承帽子碎片	10		10300	10300	
5811	11阶传承帽子碎片	10		16161	16161	
5812	12阶传承帽子碎片	10		16162	16162	
5813	13阶传承帽子碎片	10		16163	16163	
5814	14阶传承帽子碎片	10		16164	16164	
5815	15阶传承帽子碎片	10		16165	16165	
7704	4阶稀有护腕碎片	10		10394	10394	
7705	5阶稀有护腕碎片	10		10395	10395	
7706	6阶稀有护腕碎片	10		10396	10396	
7707	7阶稀有护腕碎片	10		10397	10397	
7708	8阶稀有护腕碎片	10		10398	10398	
7709	9阶稀有护腕碎片	10		10399	10399	
7710	10阶稀有护腕碎片	10		10400	10400	
7711	11阶稀有护腕碎片	10		16171	16171	
7712	12阶稀有护腕碎片	10		16172	16172	
7713	13阶稀有护腕碎片	10		16173	16173	
7714	14阶稀有护腕碎片	10		16174	16174	
7715	15阶稀有护腕碎片	10		16175	16175	
7804	4阶传承护腕碎片	10		10394	10394	
7805	5阶传承护腕碎片	10		10395	10395	
7806	6阶传承护腕碎片	10		10396	10396	
7807	7阶传承护腕碎片	10		10397	10397	
7808	8阶传承护腕碎片	10		10398	10398	
7809	9阶传承护腕碎片	10		10399	10399	
7810	10阶传承护腕碎片	10		10400	10400	
7811	11阶传承护腕碎片	10		16171	16171	
7812	12阶传承护腕碎片	10		16172	16172	
7813	13阶传承护腕碎片	10		16173	16173	
7814	14阶传承护腕碎片	10		16174	16174	
7815	15阶传承护腕碎片	10		16175	16175	
8704	4阶稀有腰带碎片	10		10594	10594	
8705	5阶稀有腰带碎片	10		10595	10595	
8706	6阶稀有腰带碎片	10		10596	10596	
8707	7阶稀有腰带碎片	10		10597	10597	
8708	8阶稀有腰带碎片	10		10598	10598	
8709	9阶稀有腰带碎片	10		10599	10599	
8710	10阶稀有腰带碎片	10		10600	10600	
8711	11阶稀有腰带碎片	10		16181	16181	
8712	12阶稀有腰带碎片	10		16182	16182	
8713	13阶稀有腰带碎片	10		16183	16183	
8714	14阶稀有腰带碎片	10		16184	16184	
8715	15阶稀有腰带碎片	10		16185	16185	
8804	4阶传承腰带碎片	10		10594	10594	
8805	5阶传承腰带碎片	10		10595	10595	
8806	6阶传承腰带碎片	10		10596	10596	
8807	7阶传承腰带碎片	10		10597	10597	
8808	8阶传承腰带碎片	10		10598	10598	
8809	9阶传承腰带碎片	10		10599	10599	
8810	10阶传承腰带碎片	10		10600	10600	
8811	11阶传承腰带碎片	10		16181	16181	
8812	12阶传承腰带碎片	10		16182	16182	
8813	13阶传承腰带碎片	10		16183	16183	
8814	14阶传承腰带碎片	10		16184	16184	
8815	15阶传承腰带碎片	10		16185	16185	
9704	4阶稀有鞋子碎片	10		10694	10694	
9705	5阶稀有鞋子碎片	10		10695	10695	
9706	6阶稀有鞋子碎片	10		10696	10696	
9707	7阶稀有鞋子碎片	10		10697	10697	
9708	8阶稀有鞋子碎片	10		10698	10698	
9709	9阶稀有鞋子碎片	10		10699	10699	
9710	10阶稀有鞋子碎片	10		10700	10700	
9711	11阶稀有鞋子碎片	10		16191	16191	
9712	12阶稀有鞋子碎片	10		16192	16192	
9713	13阶稀有鞋子碎片	10		16193	16193	
9714	14阶稀有鞋子碎片	10		16194	16194	
9715	15阶稀有鞋子碎片	10		16195	16195	
9804	4阶传承鞋子碎片	10		10694	10694	
9805	5阶传承鞋子碎片	10		10695	10695	
9806	6阶传承鞋子碎片	10		10696	10696	
9807	7阶传承鞋子碎片	10		10697	10697	
9808	8阶传承鞋子碎片	10		10698	10698	
9809	9阶传承鞋子碎片	10		10699	10699	
9810	10阶传承鞋子碎片	10		10700	10700	
9811	11阶传承鞋子碎片	10		16191	16191	
9812	12阶传承鞋子碎片	10		16192	16192	
9813	13阶传承鞋子碎片	10		16193	16193	
9814	14阶传承鞋子碎片	10		16194	16194	
9815	15阶传承鞋子碎片	10		16195	16195	
1704	4阶稀有武器碎片	11		13044	13044	
1705	5阶稀有武器碎片	11		13045	13045	
1706	6阶稀有武器碎片	11		13046	13046	
1707	7阶稀有武器碎片	11		13047	13047	
1708	8阶稀有武器碎片	11		13048	13048	
1709	9阶稀有武器碎片	11		13049	13049	
1710	10阶稀有武器碎片	11		13050	13050	
1711	11阶稀有武器碎片	11		16201	16201	
1712	12阶稀有武器碎片	11		16202	16202	
1713	13阶稀有武器碎片	11		16203	16203	
1714	14阶稀有武器碎片	11		16204	16204	
1715	15阶稀有武器碎片	11		16205	16205	
1804	4阶传承武器碎片	11		13044	13044	
1805	5阶传承武器碎片	11		13045	13045	
1806	6阶传承武器碎片	11		13046	13046	
1807	7阶传承武器碎片	11		13047	13047	
1808	8阶传承武器碎片	11		13048	13048	
1809	9阶传承武器碎片	11		13049	13049	
1810	10阶传承武器碎片	11		13050	13050	
1811	11阶传承武器碎片	11		16201	16201	
1812	12阶传承武器碎片	11		16202	16202	
1813	13阶传承武器碎片	11		16203	16203	
1814	14阶传承武器碎片	11		16204	16204	
1815	15阶传承武器碎片	11		16205	16205	
6704	4阶稀有衣服碎片	11		13344	13344	
6705	5阶稀有衣服碎片	11		13345	13345	
6706	6阶稀有衣服碎片	11		13346	13346	
6707	7阶稀有衣服碎片	11		13347	13347	
6708	8阶稀有衣服碎片	11		13348	13348	
6709	9阶稀有衣服碎片	11		13349	13349	
6710	10阶稀有衣服碎片	11		13350	13350	
6711	11阶稀有衣服碎片	11		16211	16211	
6712	12阶稀有衣服碎片	11		16212	16212	
6713	13阶稀有衣服碎片	11		16213	16213	
6714	14阶稀有衣服碎片	11		16214	16214	
6715	15阶稀有衣服碎片	11		16215	16215	
6804	4阶传承衣服碎片	11		13344	13344	
6805	5阶传承衣服碎片	11		13345	13345	
6806	6阶传承衣服碎片	11		13346	13346	
6807	7阶传承衣服碎片	11		13347	13347	
6808	8阶传承衣服碎片	11		13348	13348	
6809	9阶传承衣服碎片	11		13349	13349	
6810	10阶传承衣服碎片	11		13350	13350	
6811	11阶传承衣服碎片	11		16211	16211	
6812	12阶传承衣服碎片	11		16212	16212	
6813	13阶传承衣服碎片	11		16213	16213	
6814	14阶传承衣服碎片	11		16214	16214	
6815	15阶传承衣服碎片	11		16215	16215	
5704	4阶稀有帽子碎片	11		13144	13144	
5705	5阶稀有帽子碎片	11		13145	13145	
5706	6阶稀有帽子碎片	11		13146	13146	
5707	7阶稀有帽子碎片	11		13147	13147	
5708	8阶稀有帽子碎片	11		13148	13148	
5709	9阶稀有帽子碎片	11		13149	13149	
5710	10阶稀有帽子碎片	11		13150	13150	
5711	11阶稀有帽子碎片	11		16221	16221	
5712	12阶稀有帽子碎片	11		16222	16222	
5713	13阶稀有帽子碎片	11		16223	16223	
5714	14阶稀有帽子碎片	11		16224	16224	
5715	15阶稀有帽子碎片	11		16225	16225	
5804	4阶传承帽子碎片	11		13144	13144	
5805	5阶传承帽子碎片	11		13145	13145	
5806	6阶传承帽子碎片	11		13146	13146	
5807	7阶传承帽子碎片	11		13147	13147	
5808	8阶传承帽子碎片	11		13148	13148	
5809	9阶传承帽子碎片	11		13149	13149	
5810	10阶传承帽子碎片	11		13150	13150	
5811	11阶传承帽子碎片	11		16221	16221	
5812	12阶传承帽子碎片	11		16222	16222	
5813	13阶传承帽子碎片	11		16223	16223	
5814	14阶传承帽子碎片	11		16224	16224	
5815	15阶传承帽子碎片	11		16225	16225	
7704	4阶稀有护腕碎片	11		13244	13244	
7705	5阶稀有护腕碎片	11		13245	13245	
7706	6阶稀有护腕碎片	11		13246	13246	
7707	7阶稀有护腕碎片	11		13247	13247	
7708	8阶稀有护腕碎片	11		13248	13248	
7709	9阶稀有护腕碎片	11		13249	13249	
7710	10阶稀有护腕碎片	11		13250	13250	
7711	11阶稀有护腕碎片	11		16231	16231	
7712	12阶稀有护腕碎片	11		16232	16232	
7713	13阶稀有护腕碎片	11		16233	16233	
7714	14阶稀有护腕碎片	11		16234	16234	
7715	15阶稀有护腕碎片	11		16235	16235	
7804	4阶传承护腕碎片	11		13244	13244	
7805	5阶传承护腕碎片	11		13245	13245	
7806	6阶传承护腕碎片	11		13246	13246	
7807	7阶传承护腕碎片	11		13247	13247	
7808	8阶传承护腕碎片	11		13248	13248	
7809	9阶传承护腕碎片	11		13249	13249	
7810	10阶传承护腕碎片	11		13250	13250	
7811	11阶传承护腕碎片	11		16231	16231	
7812	12阶传承护腕碎片	11		16232	16232	
7813	13阶传承护腕碎片	11		16233	16233	
7814	14阶传承护腕碎片	11		16234	16234	
7815	15阶传承护腕碎片	11		16235	16235	
8704	4阶稀有腰带碎片	11		13444	13444	
8705	5阶稀有腰带碎片	11		13445	13445	
8706	6阶稀有腰带碎片	11		13446	13446	
8707	7阶稀有腰带碎片	11		13447	13447	
8708	8阶稀有腰带碎片	11		13448	13448	
8709	9阶稀有腰带碎片	11		13449	13449	
8710	10阶稀有腰带碎片	11		13450	13450	
8711	11阶稀有腰带碎片	11		16241	16241	
8712	12阶稀有腰带碎片	11		16242	16242	
8713	13阶稀有腰带碎片	11		16243	16243	
8714	14阶稀有腰带碎片	11		16244	16244	
8715	15阶稀有腰带碎片	11		16245	16245	
8804	4阶传承腰带碎片	11		13444	13444	
8805	5阶传承腰带碎片	11		13445	13445	
8806	6阶传承腰带碎片	11		13446	13446	
8807	7阶传承腰带碎片	11		13447	13447	
8808	8阶传承腰带碎片	11		13448	13448	
8809	9阶传承腰带碎片	11		13449	13449	
8810	10阶传承腰带碎片	11		13450	13450	
8811	11阶传承腰带碎片	11		16241	16241	
8812	12阶传承腰带碎片	11		16242	16242	
8813	13阶传承腰带碎片	11		16243	16243	
8814	14阶传承腰带碎片	11		16244	16244	
8815	15阶传承腰带碎片	11		16245	16245	
9704	4阶稀有鞋子碎片	11		13544	13544	
9705	5阶稀有鞋子碎片	11		13545	13545	
9706	6阶稀有鞋子碎片	11		13546	13546	
9707	7阶稀有鞋子碎片	11		13547	13547	
9708	8阶稀有鞋子碎片	11		13548	13548	
9709	9阶稀有鞋子碎片	11		13549	13549	
9710	10阶稀有鞋子碎片	11		13550	13550	
9711	11阶稀有鞋子碎片	11		16251	16251	
9712	12阶稀有鞋子碎片	11		16252	16252	
9713	13阶稀有鞋子碎片	11		16253	16253	
9714	14阶稀有鞋子碎片	11		16254	16254	
9715	15阶稀有鞋子碎片	11		16255	16255	
9804	4阶传承鞋子碎片	11		13544	13544	
9805	5阶传承鞋子碎片	11		13545	13545	
9806	6阶传承鞋子碎片	11		13546	13546	
9807	7阶传承鞋子碎片	11		13547	13547	
9808	8阶传承鞋子碎片	11		13548	13548	
9809	9阶传承鞋子碎片	11		13549	13549	
9810	10阶传承鞋子碎片	11		13550	13550	
9811	11阶传承鞋子碎片	11		16251	16251	
9812	12阶传承鞋子碎片	11		16252	16252	
9813	13阶传承鞋子碎片	11		16253	16253	
9814	14阶传承鞋子碎片	11		16254	16254	
9815	15阶传承鞋子碎片	11		16255	16255	
1704	4阶稀有武器碎片	12		13054	13054	
1705	5阶稀有武器碎片	12		13055	13055	
1706	6阶稀有武器碎片	12		13056	13056	
1707	7阶稀有武器碎片	12		13057	13057	
1708	8阶稀有武器碎片	12		13058	13058	
1709	9阶稀有武器碎片	12		13059	13059	
1710	10阶稀有武器碎片	12		13060	13060	
1711	11阶稀有武器碎片	12		16261	16261	
1712	12阶稀有武器碎片	12		16262	16262	
1713	13阶稀有武器碎片	12		16263	16263	
1714	14阶稀有武器碎片	12		16264	16264	
1715	15阶稀有武器碎片	12		16265	16265	
1804	4阶传承武器碎片	12		13054	13054	
1805	5阶传承武器碎片	12		13055	13055	
1806	6阶传承武器碎片	12		13056	13056	
