Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	Rank	WorldNotify	Desc	Quality	Icon
LaBa_Wish_2	5038	一枝獨秀	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	864000						許願樹活動中點贊排名獲得的稱號		
LaBa_Wish_3	5039	獨領風騷	Title_Normal;	藍色稱號	200	204	205	206	864000						許願樹活動中點贊排名獲得的稱號		
ValentinesDayTitle1	5040	一見鍾情	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle2	5041	金風玉露	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle3	5042	鴛鴦比翼	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle4	5043	眾裡尋他	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle5	5044	心有靈犀	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle6	5045	兩情相悅	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle7	5046	情定江湖	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle8	5047	琴瑟和鳴	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle9	5048	花前月下	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ValentinesDayTitle10	5049	執子之手	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							竹林小屋情人結活動中獲得的可選稱號		
ArborDay1	5050	空谷幽蘭	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							情緣節活動中獲得的可選稱號		
ArborDay2	5051	拈花弄月	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							情緣節活動中獲得的可選稱號		
ArborDay3	5052	閉月羞花	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							情緣節活動中獲得的可選稱號		
ArborDay4	5053	春泥護花	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							情緣節活動中獲得的可選稱號		
ArborDay5	5054	飛燕銜泥	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							情緣節活動中獲得的可選稱號		
ArborDay6	5055	珠聯壁合	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							情緣節活動中獲得的可選稱號		
ArborDay7	5056	鳳凰於飛	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							情緣節活動中獲得的可選稱號		
ArborDay8	5057	比翼連理	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							情緣節活動中獲得的可選稱號		
ArborDay9	5058	心心相印	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							情緣節活動中獲得的可選稱號		
ArborDay10	5059	花好月圓	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							情緣節活動中獲得的可選稱號		
LevelOpenSrvActivity3	5060	一騎絕塵	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	2592000				1		恭喜俠士在開服等級沖榜活動中排名[FFFE0D]第一[-]，獲得此稱號		
LevelOpenSrvActivity4	5061	風馳電掣	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1		恭喜俠士在開服等級沖榜活動中排名[FFFE0D]前十[-]，獲得此稱號		
LevelOpenSrvActivity5	5062	躡景追風	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	2592000				1		恭喜俠士在開服等級沖榜活動中排名[FFFE0D]前一百[-]，獲得此稱號		
daiyanren5	5063	江湖名俠	Title_Normal;Title_Pink	粉色稱號	200	210	211	212					1		代言人活動		
daiyanren6	5064	江湖名俠	Title_Normal;Title_Pink	粉色稱號	200	210	211	212					1		代言人活動		
daiyanren7	5065	心新相惜	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	7776000				1		通過參與代言人比武招親獲得		
daiyanren8	5066	心心向穎	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	7776000				1		通過參與代言人比武招親獲得		
daiyanren9	5067	楊大俠的意中人	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	7776000				1		通過參與代言人比武招親並獲得優勝		
daiyanren10	5068	真兒的意中人	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	7776000				1		通過參與代言人比武招親並獲得優勝		
FathersDay1	5069	師徒情深	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay2	5070	櫛風沐雨	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay3	5071	賢師高足	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay4	5072	一字之師	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay5	5073	衣缽相承	Title_Normal;Title_Purple	紫色稱號	200	207	208	209							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay6	5074	隨風潛入夜	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay7	5075	潤物細無聲	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay8	5076	名師出高徒	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay9	5077	桃李遍天下	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							一朝桃李遍天下活動中獲得的可選稱號		
FathersDay10	5078	一日為師終身父	Title_Normal;Title_Pink	粉色稱號	200	210	211	212							一朝桃李遍天下活動中獲得的可選稱號		
DomainActivity	6000	襄陽城主	Title_Normal;Title_Gold	金色稱號	200	216	217	218					1		在攻城戰中奪取襄陽，成為城主的稱號！		
TeacherStudent1	6100	師徒稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結成師徒關係後獨有的師徒稱號		
TeacherStudent2	6101	師徒稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結成師徒關係後獨有的師徒稱號		
TeacherStudent3	6102	師徒稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結成師徒關係後獨有的師徒稱號		
TeacherStudent4	6103	師徒稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結成師徒關係後獨有的師徒稱號		
TeacherStudent5	6104	師徒稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結成師徒關係後獨有的師徒稱號		
BiWuZhaoQin	6200	情緣稱號	Title_Normal;Title_Pink	粉色稱號	200	210	211	212					1		結成情緣關係時，自訂的稱號！		
jiebai1	6501	結拜稱號	Title_Normal;	特殊稱號（綠色）	200	219	220	221					1		結拜後獲得的金蘭稱號		
HuaShanLunJian01	7000	江湖精英	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	2592000				1		在華山論劍比賽中，你的武藝獲得了大家的肯定！		
HuaShanLunJian01	7001	武林高手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	2592000				1		在華山論劍比賽中，你的武功高強，大家奔相走告！		
HuaShanLunJian01	7002	武林豪傑	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1		在華山論劍比賽中，公認為一流高手才能獲得的稱號！		
HuaShanLunJian01	7003	名震江湖	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	2592000				1		在華山論劍比賽中，所在戰隊排名前八獲得的稱號！		
HuaShanLunJian01	7004	華山之巔	Title_Normal;Title_Gold	金色稱號	200	216	217	218	2592000				1		在華山論劍比賽中，所在戰隊獲得冠軍獎勵的稱號！		
HuaShanLunJian	7006	戰隊成員臨時稱號1		紅色稱號	200	222	223	224					1		華山論劍戰隊比賽臨時稱號		
HuaShanLunJian	7007	戰隊成員臨時稱號2		藍色稱號	200	204	205	206					1		華山論劍戰隊比賽臨時稱號		
WuLinDaHui1	7100	雙人賽挑戰者	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		具有武林大會雙人賽參與資格的江湖高手才能擁有的稱號！		
WuLinDaHui1	7101	雙人賽高手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		在武林大會雙人賽中，進入百強的高手才能獲得的稱號！		
WuLinDaHui1	7102	雙人賽決賽豪傑	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1		在武林大會雙人賽中，進入十六強的高手將晉級決賽，並獲得此稱號！		
WuLinDaHui1	7103	武林名俠	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle1_		1		在武林大會雙人賽中，進入四強的高手才能獲得的稱號！		
WuLinDaHui1	7104	武林至尊	Title_Normal;Title_Gold	金色稱號	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle1_	9191	1		在武林大會雙人賽中，獲得冠軍的高手才能獲得的稱號！		
WuLinDaHui2	7105	三人賽挑戰者	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		具有武林大會三人賽參與資格的江湖高手才能擁有的稱號！		
WuLinDaHui2	7106	三人賽高手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		在武林大會三人賽中，進入百強的高手才能獲得的稱號！		
WuLinDaHui2	7107	三人賽決賽豪傑	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1		在武林大會三人賽中，進入十六強的高手將晉級決賽，並獲得此稱號！		
WuLinDaHui2	7108	武林名俠	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle2_		1		在武林大會三人賽中，進入四強的高手才能獲得的稱號！		
WuLinDaHui2	7109	武林至尊	Title_Normal;Title_Gold	金色稱號	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle2_	9191	1		在武林大會三人賽中，獲得冠軍的高手才能獲得的稱號！		
WuLinDaHui3	7110	決鬥賽挑戰者	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		具有武林大會三人決鬥賽參與資格的江湖高手才能擁有的稱號！		
WuLinDaHui3	7111	決鬥賽高手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		在武林大會三人決鬥賽中，進入百強的高手才能獲得的稱號！		
WuLinDaHui3	7112	決鬥賽決賽豪傑	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1		在武林大會三人決鬥賽中，進入十六強的高手將晉級決賽，並獲得此稱號！		
WuLinDaHui3	7113	武林名俠	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle3_		1		在武林大會三人決鬥賽中，進入四強的高手才能獲得的稱號！		
WuLinDaHui3	7114	武林至尊	Title_Normal;Title_Gold	金色稱號	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle3_	9191	1		在武林大會三人決鬥賽中，獲得冠軍的高手才能獲得的稱號！		
WuLinDaHui4	7115	四人賽挑戰者	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		具有武林大會四人賽參與資格的江湖高手才能擁有的稱號！		
WuLinDaHui4	7116	四人賽高手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1		在武林大會四人賽中，進入前八十強的高手才能獲得的稱號！		
WuLinDaHui4	7117	四人賽決賽豪傑	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1		在武林大會四人賽中，進入十六強的高手將晉級決賽，並獲得此稱號！		
WuLinDaHui4	7118	武林名俠	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle4_		1		在武林大會四人賽中，進入四強的高手才能獲得的稱號！		
WuLinDaHui4	7119	武林至尊	Title_Normal;Title_Gold	金色稱號	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	WLZZTitle4_	9191	1		在武林大會四人賽中，獲得冠軍的高手才能獲得的稱號！		
BeautyPageantTitle1	7200	武林第一美女	Title_Normal;Title_Gold	金色稱號（圖片字）	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle3_	9171	1		獲得「武林第一美女評選」決賽冠軍，裝備該稱號後可以獲得「紅粉青蛾」角色身體特效	7	
BeautyPageantTitle2	7201	武林十大美女	Title_Normal;Title_Gold	金色稱號（圖片字）	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle2_	9171	1		獲得「武林第一美女評選」決賽十強，裝備該稱號後可以獲得「紅粉青蛾」角色身體特效	7	
BeautyPageantTitle3	7202	本服第一美女	Title_Normal;Title_Orange	橙色稱號（圖片字）	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle1_	9170	1		獲得「武林第一美女評選」海選賽冠軍，裝備該稱號後可以獲得「紅粉青蛾」角色身體特效	6	
BeautyPageantTitle4	7203	本服十大美女	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000			9170	1		獲得「武林第一美女評選」海選賽十強，裝備該稱號後可以獲得「紅粉青蛾」角色身體特效	6	
BeautyPageantTitle5	7204	秋水伊人	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1		「武林第一美女評選」海選賽中獲投199票	5	
BeautyPageantTitle6	7205	國色天香	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	31536000				1		「武林第一美女評選」決賽中獲投8000票	6	
TH_Title1	7500	預測是第一	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1				
TH_Title2	7501	東方第一	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1				
TH_Title3	7502	西方第一	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1				
TH_Title4	7503	南方第一	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1				
TH_Title5	7504	北方第一	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1				
TH_Title6	7505	天堂王者	Title_Normal;Title_Orange	橙色稱號	200	213	214	215	2592000				1				
TH_Title7	7506	武林著名	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1				
TH_Title8	7507	全國有名	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1				
TH_Title9	7508	天堂聲音	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	31536000				1				
TH_Title10	7509	天空聲音	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	31536000				1				
GoSkyTower_1	7700	月度通天塔選手	Title_Normal;	藍色稱號	200	204	205	206	2592000				1		獲得月度通天塔參賽資格		
GoSkyTower_2	7701	季度通天塔選手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	2592000				1		獲得季度通天塔參賽資格		
GoSkyTower_3	7702	年度通天塔選手	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1		獲得年度通天塔參賽資格		
InDifferBattle_1	7703	月度心魔幻境選手	Title_Normal;	藍色稱號	200	204	205	206	2592000				1		獲得月度心魔幻境參賽資格	3	
InDifferBattle_2	7704	季度心魔幻境選手	Title_Normal;Title_Purple	紫色稱號	200	207	208	209	2592000				1		獲得季度心魔幻境參賽資格	4	
InDifferBattle_3	7705	年度心魔幻境選手	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1		獲得年度心魔幻境參賽資格	5	
VNClosedBateTitle1	8000	黃金再起	Title_Normal;	藍色稱號	200	204	205	206					1		劍心未老，情緣未了！公測前參加官網英雄招募活動獲得的特殊稱號		
Waiyi_1	8101	浮光若夢	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	2592000				1		金玉錦繡，光彩照人！使用[FFFE0D]浮光若夢豪華箱[-]獲得的稱號		
Waiyi_2	8102	邪魅狷狂	Title_Normal;Title_Pink	粉色稱號	200	210	211	212					1		邪魅狷狂，唯我獨魔！使用[FFFE0D]邪魅狷狂無敵寶箱[-]獲得的稱號		
Marriage1	8200	夫妻稱號	Title_Normal;Title_Orange	橙色稱號	200	213	214	215					1		完成莊園·晚櫻連理婚禮後夫妻獲得的獨有稱號		
Marriage2	8201	訂婚稱號	Title_Normal;Title_Pink	粉色稱號	200	210	211	212					1		完成求婚後雙方獲得的稱號		
Marriage3	8202	夫妻稱號	Title_Normal;Title_Orange	橙色稱號	200	213	214	215					1		完成海島·紅鸞攬月婚禮後夫妻獲得的獨有稱號		
Marriage4	8203	夫妻稱號	Title_Normal;Title_Gold	金色稱號	200	216	217	218					1		完成舫舟·乘龍配鳳婚禮後夫妻獲得的獨有稱號		
Marriage_Firecracker	8204	花落我家	Title_Normal;Title_Pink	粉色稱號	200	210	211	212	864000				1		參加婚禮時，在開心爆竹環節中幸運奪得繡球		
Marriage_Witness	8205	證婚人	Title_Normal;Title_Orange	橙色稱號	200	213	214	215					1		拜堂階段禮金榜前4名，一同見證新人成婚		
