Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	Rank	WorldNotify	Desc	Quality	Icon
ArborDay6	5055	珠联壁合	Title_Normal;Title_Pink	粉色称号	200	210	211	212							情缘节活动中获得的可选称号		
ArborDay7	5056	凤凰于飞 	Title_Normal;Title_Pink	粉色称号	200	210	211	212							情缘节活动中获得的可选称号		
ArborDay8	5057	比翼连理	Title_Normal;Title_Pink	粉色称号	200	210	211	212							情缘节活动中获得的可选称号		
ArborDay9	5058	心心相印	Title_Normal;Title_Pink	粉色称号	200	210	211	212							情缘节活动中获得的可选称号		
ArborDay10	5059	花好月圆	Title_Normal;Title_Pink	粉色称号	200	210	211	212							情缘节活动中获得的可选称号		
LevelOpenSrvActivity3	5060	一骑绝尘	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		恭喜侠士在开服等级冲榜活动中排名[FFFE0D]第一[-]，获得此称号		
LevelOpenSrvActivity4	5061	风驰电掣	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		恭喜侠士在开服等级冲榜活动中排名[FFFE0D]前十[-]，获得此称号		
LevelOpenSrvActivity5	5062	蹑景追风	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		恭喜侠士在开服等级冲榜活动中排名[FFFE0D]前一百[-]，获得此称号		
daiyanren5	5063	江湖名侠	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		代言人活动		
daiyanren6	5064	江湖名侠	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		代言人活动		
daiyanren7	5065	心新相惜	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1		通过参与代言人比武招亲获得		
daiyanren8	5066	心心向颖	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1		通过参与代言人比武招亲获得		
daiyanren9	5067	枫哥的意中人	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1		通过参与代言人比武招亲并获得优胜		
daiyanren10	5068	真妹的意中人	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				1		通过参与代言人比武招亲并获得优胜		
FathersDay1	5069	师徒情深	Title_Normal;Title_Purple	紫色称号	200	207	208	209							一朝桃李遍天下活动中获得的可选称号		
FathersDay2	5070	栉风沐雨	Title_Normal;Title_Purple	紫色称号	200	207	208	209							一朝桃李遍天下活动中获得的可选称号		
FathersDay3	5071	贤师高足	Title_Normal;Title_Purple	紫色称号	200	207	208	209							一朝桃李遍天下活动中获得的可选称号		
FathersDay4	5072	一字之师	Title_Normal;Title_Purple	紫色称号	200	207	208	209							一朝桃李遍天下活动中获得的可选称号		
FathersDay5	5073	衣钵相承	Title_Normal;Title_Purple	紫色称号	200	207	208	209							一朝桃李遍天下活动中获得的可选称号		
FathersDay6	5074	随风潜入夜	Title_Normal;Title_Pink	粉色称号	200	210	211	212							一朝桃李遍天下活动中获得的可选称号		
FathersDay7	5075	润物细无声	Title_Normal;Title_Pink	粉色称号	200	210	211	212							一朝桃李遍天下活动中获得的可选称号		
FathersDay8	5076	名师出高徒	Title_Normal;Title_Pink	粉色称号	200	210	211	212							一朝桃李遍天下活动中获得的可选称号		
FathersDay9	5077	桃李遍天下	Title_Normal;Title_Pink	粉色称号	200	210	211	212							一朝桃李遍天下活动中获得的可选称号		
FathersDay10	5078	一日为师终身父	Title_Normal;Title_Pink	粉色称号	200	210	211	212							一朝桃李遍天下活动中获得的可选称号		
DomainActivity	6000	襄阳城主	Title_Normal;Title_Gold	金色称号	200	216	217	218					1		在攻城战中夺取襄阳，成为城主的称号！		
TeacherStudent1	6100	师徒称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结成师徒关系后独有的师徒称号		
TeacherStudent2	6101	师徒称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结成师徒关系后独有的师徒称号		
TeacherStudent3	6102	师徒称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结成师徒关系后独有的师徒称号		
TeacherStudent4	6103	师徒称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结成师徒关系后独有的师徒称号		
TeacherStudent5	6104	师徒称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结成师徒关系后独有的师徒称号		
BiWuZhaoQin	6200	情缘称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		结成情缘关系时，自定义的称号！		
jiebai1	6501	结拜称号	Title_Normal;	特殊称号（绿色）	200	219	220	221					1		结拜后获得的金兰称号		
HuaShanLunJian01	7000	江湖精英	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		在华山论剑比赛中，你的武艺获得了大家的肯定！		
HuaShanLunJian01	7001	武林高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		在华山论剑比赛中，你的武功高强，大家奔走相告！		
HuaShanLunJian01	7002	武林豪杰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		在华山论剑比赛中，公认为一流高手才能获得的称号！		
HuaShanLunJian01	7003	名震江湖	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1		在华山论剑比赛中，所在战队排名前八获得的称号！		
HuaShanLunJian01	7004	华山之巅	Title_Normal;Title_Gold	金色称号	200	216	217	218	2592000				1		在华山论剑比赛中，所在战队获得冠军奖励的称号！		
HuaShanLunJian	7006	战队成员临时称号1		红色称号	200	222	223	224					1		华山论剑战队比赛临时称号		
HuaShanLunJian	7007	战队成员临时称号2		蓝色称号	200	204	205	206					1		华山论剑战队比赛临时称号		
WuLinDaHui1	7100	双人赛挑战者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		具有武林大会双人赛参与资格的江湖高手才能拥有的称号！		
WuLinDaHui1	7101	双人赛高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		在武林大会双人赛中，进入百强的高手才能获得的称号！		
WuLinDaHui1	7102	双人赛决赛豪杰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1		在武林大会双人赛中，进入十六强的高手将晋级决赛，并获得此称号！		
WuLinDaHui1	7103	武林名侠	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle1_		1		在武林大会双人赛中，进入四强的高手才能获得的称号！		
WuLinDaHui1	7104	武林至尊	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle1_	9191	1		在武林大会双人赛中，获得冠军的高手才能获得的称号！		
WuLinDaHui2	7105	三人赛挑战者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		具有武林大会三人赛参与资格的江湖高手才能拥有的称号！		
WuLinDaHui2	7106	三人赛高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		在武林大会三人赛中，进入百强的高手才能获得的称号！		
WuLinDaHui2	7107	三人赛决赛豪杰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1		在武林大会三人赛中，进入十六强的高手将晋级决赛，并获得此称号！		
WuLinDaHui2	7108	武林名侠	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	WLMXTitle2_		1		在武林大会三人赛中，进入四强的高手才能获得的称号！		
WuLinDaHui2	7109	武林至尊	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle2_	9191	1		在武林大会三人赛中，获得冠军的高手才能获得的称号！		
WuLinDaHui3	7110	决斗赛挑战者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		具有武林大会三人决斗赛参与资格的江湖高手才能拥有的称号！		
WuLinDaHui3	7111	决斗赛高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		在武林大会三人决斗赛中，进入百强的高手才能获得的称号！		
WuLinDaHui3	7112	决斗赛决赛豪杰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1		在武林大会三人决斗赛中，进入十六强的高手将晋级决赛，并获得此称号！		
WuLinDaHui3	7113	武林名侠	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle3_		1		在武林大会三人决斗赛中，进入四强的高手才能获得的称号！		
WuLinDaHui3	7114	武林至尊	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLZZTitle3_	9191	1		在武林大会三人决斗赛中，获得冠军的高手才能获得的称号！		
WuLinDaHui4	7115	四人赛挑战者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		具有武林大会四人赛参与资格的江湖高手才能拥有的称号！		
WuLinDaHui4	7116	四人赛高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1		在武林大会四人赛中，进入前八十强的高手才能获得的称号！		
WuLinDaHui4	7117	四人赛决赛豪杰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1		在武林大会四人赛中，进入十六强的高手将晋级决赛，并获得此称号！		
WuLinDaHui4	7118	武林名侠	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle2.prefab  	WLMXTitle4_		1		在武林大会四人赛中，进入四强的高手才能获得的称号！		
WuLinDaHui4	7119	武林至尊	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	WLZZTitle4_	9191	1		在武林大会四人赛中，获得冠军的高手才能获得的称号！		
BeautyPageantTitle1	7200	武林第一美女	Title_Normal;Title_Gold	金色称号（图片字）	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle3_	9171	1		获得「武林第一美女评选」决赛冠军，装备该称号后可以获得「红粉青蛾」角色身体特效	7	
BeautyPageantTitle2	7201	武林十大美女	Title_Normal;Title_Gold	金色称号（图片字）	200	216	217	218	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle2_	9171	1		获得「武林第一美女评选」决赛十强，装备该称号后可以获得「红粉青蛾」角色身体特效	7	
BeautyPageantTitle3	7202	本服第一美女	Title_Normal;Title_Orange	橙色称号（图片字）	200	213	214	215	31536000	UI/Atlas/BeautyTitle/BeautyTitle.prefab  	BeautyTitle1_	9170	1		获得「武林第一美女评选」海选赛冠军，装备该称号后可以获得「红粉青蛾」角色身体特效	6	
BeautyPageantTitle4	7203	本服十大美女	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9170	1		获得「武林第一美女评选」海选赛十强，装备该称号后可以获得「红粉青蛾」角色身体特效	6	
BeautyPageantTitle5	7204	秋水伊人	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1		「武林第一美女评选」海选赛中获投199票	5	
BeautyPageantTitle6	7205	国色天香	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000				1		「武林第一美女评选」决赛中获投8000票	6	
TH_Title1	7500	预测是第一	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1				
TH_Title2	7501	东方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
TH_Title3	7502	西方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
TH_Title4	7503	南方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
TH_Title5	7504	北方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1				
TH_Title6	7505	天堂王者	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000				1				
TH_Title7	7506	武林著名	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1				
TH_Title8	7507	全国有名	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1				
TH_Title9	7508	天堂声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				1				
TH_Title10	7509	天空声音	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000				1				
GoSkyTower_1	7700	月度通天塔选手	Title_Normal;	蓝色称号	200	204	205	206	2592000				1		获得月度通天塔参赛资格		
GoSkyTower_2	7701	季度通天塔选手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		获得季度通天塔参赛资格		
GoSkyTower_3	7702	年度通天塔选手	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		获得年度通天塔参赛资格		
InDifferBattle_1	7703	月度心魔幻境选手	Title_Normal;	蓝色称号	200	204	205	206	2592000				1		获得月度心魔幻境参赛资格	3	
InDifferBattle_2	7704	季度心魔幻境选手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000				1		获得季度心魔幻境参赛资格	4	
InDifferBattle_3	7705	年度心魔幻境选手	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		获得年度心魔幻境参赛资格	5	
VNClosedBateTitle1	8000	黄金再起	Title_Normal;	蓝色称号	200	204	205	206					1		剑心未老，情缘未了！参加官方预约活动获得的特殊称号		
Waiyi_1	8101	浮光若梦	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				1		金玉锦绣，光彩照人！使用[FFFE0D]浮光若梦豪华箱[-]获得的称号		
Waiyi_2	8102	邪魅狷狂	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		邪魅狷狂，唯我独魔！使用[FFFE0D]邪魅狷狂无敌宝箱[-]获得的称号		
Marriage1	8200	夫妻称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1		完成庄园·晚樱连理婚礼后夫妻获得的独有称号		
Marriage2	8201	订婚称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212					1		完成求婚后双方获得的称号		
Marriage3	8202	夫妻称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1		完成海岛·红鸾揽月婚礼后夫妻获得的独有称号		
Marriage4	8203	夫妻称号	Title_Normal;Title_Gold	金色称号	200	216	217	218					1		完成舫舟·乘龙配凤婚礼后夫妻获得的独有称号		
Marriage_Firecracker	8204	花落我家	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000				1		参加婚礼时，在开心爆竹环节中幸运夺得绣球		
Marriage_Witness	8205	证婚人	Title_Normal;Title_Orange	橙色称号	200	213	214	215					1		拜堂阶段礼金榜前4名，一同见证新人成婚		
