ItemId	MaxItemCount	Desc	TypeName	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9
3543	1	項羽·霸王戟	本命武器	10000	10000	10000	10000	10000	10000	10000	10000	10000		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1471	1	巨闕劍	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2
1472	1	劍中之劍	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2	1.8	1.5	1.2
1473	1	悲魔之刃	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1474	1	唐簡·玄雨雙星	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
1480	1	荊軻·麒麟匕	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1481	1	虞姬·繞梁琴	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1482	1	岳飛·瀝泉神矛	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1477	1	李元霸·擂鼓甕金錘	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1478	1	趙雲·龍膽亮銀槍	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
1479	1	李廣·射虎弓	本命武器	3000	3000	3000	3000	3000	3000	2700	2700	2400		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
4305	1	織金錦	傢俱材料	800	800	800	800	800	800	800	800	800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4310	1	金錠	傢俱材料	800	800	800	800	800	800	800	800	800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4315	1	翡翠	傢俱材料	800	800	800	800	800	800	800	800	800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4320	1	熊皮	傢俱材料	800	800	800	800	800	800	800	800	800		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
4304	1	宋錦	傢俱材料	400	400	400	400	400	400	400	400	400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
4309	1	銀錠	傢俱材料	400	400	400	400	400	400	400	400	400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
4314	1	岫岩玉	傢俱材料	400	400	400	400	400	400	400	400	400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
4319	1	虎皮	傢俱材料	400	400	400	400	400	400	400	400	400		2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2
4303	1	素軟緞	傢俱材料	200	200	200	200	200	200	200	200	200		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
4308	1	百煉鋼	傢俱材料	200	200	200	200	200	200	200	200	200		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
4313	1	珍珠	傢俱材料	200	200	200	200	200	200	200	200	200		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
4318	1	貂皮	傢俱材料	200	200	200	200	200	200	200	200	200		2.5	2.5	2.5	2.5	2.5	2.5	2	1.8	1.5
4302	1	府綢	傢俱材料	100	100	100	100	100	100	100	100	100		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
4307	1	銅錠	傢俱材料	100	100	100	100	100	100	100	100	100		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
4312	1	琉璃	傢俱材料	100	100	100	100	100	100	100	100	100		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
4317	1	羊皮	傢俱材料	100	100	100	100	100	100	100	100	100		2.5	2.5	2.5	2.5	2	1.5	1.2	1	1
4301	1	麻布	傢俱材料	40	40	40	40	40	40	40	40	40		2.5	2.5	2.5	2	1.5	1.2	1	1	1
4306	1	生鐵	傢俱材料	40	40	40	40	40	40	40	40	40		2.5	2.5	2.5	2	1.5	1.2	1	1	1
4311	1	瑪瑙	傢俱材料	40	40	40	40	40	40	40	40	40		2.5	2.5	2.5	2	1.5	1.2	1	1	1
4316	1	鹿皮	傢俱材料	40	40	40	40	40	40	40	40	40		2.5	2.5	2.5	2	1.5	1.2	1	1	1
