AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
ignore_fire_resist_v	12	1200	1080000	100	39		
ignore_fire_resist_v	13	1800	1500000	100	44		
ignore_fire_resist_v	14	3000	2400000	100	48		
ignore_fire_resist_v	15	4800	3000000	100	53		
ignore_fire_resist_v	16	7200	3600000	100	57		
ignore_fire_resist_v	17	7800	4500000	100	62		
ignore_fire_resist_v	18	8400	5400000	100	66		
ignore_fire_resist_v	19	9000	7200000	100	71		
ignore_fire_resist_v	20	9600	9000000	100	75		
ignore_fire_resist_v	21	10800	10800000	100	78		
ignore_fire_resist_v	22	12600	12600000	100	84		
ignore_fire_resist_v	23	14400	14400000	100	87		
ignore_fire_resist_v	24	16200	16200000	100	90		
ignore_fire_resist_v	25	18000	18000000	100	93		
ignore_fire_resist_v	26	19800	19800000	100	99		
ignore_fire_resist_v	27	21600	21600000	100	102		
ignore_fire_resist_v	28	23400	23400000	100	105		
ignore_fire_resist_v	29	25200	25200000	100	108		
ignore_fire_resist_v	30	27000	27000000	100	114		
ignore_wood_resist_v	1	15	15000	100	3		
ignore_wood_resist_v	2	22	22500	100	6		
ignore_wood_resist_v	3	30	30000	100	9		
ignore_wood_resist_v	4	45	45000	100	12		
ignore_wood_resist_v	5	60	60000	100	15		
ignore_wood_resist_v	6	90	90000	100	18		
ignore_wood_resist_v	7	120	120000	100	21		
ignore_wood_resist_v	8	180	180000	100	24		
ignore_wood_resist_v	9	300	300000	100	27		
ignore_wood_resist_v	10	480	480000	100	30		
ignore_wood_resist_v	11	750	720000	100	35		
ignore_wood_resist_v	12	1200	1080000	100	39		
ignore_wood_resist_v	13	1800	1500000	100	44		
ignore_wood_resist_v	14	3000	2400000	100	48		
ignore_wood_resist_v	15	4800	3000000	100	53		
ignore_wood_resist_v	16	7200	3600000	100	57		
ignore_wood_resist_v	17	7800	4500000	100	62		
ignore_wood_resist_v	18	8400	5400000	100	66		
ignore_wood_resist_v	19	9000	7200000	100	71		
ignore_wood_resist_v	20	9600	9000000	100	75		
ignore_wood_resist_v	21	10800	10800000	100	78		
ignore_wood_resist_v	22	12600	12600000	100	84		
ignore_wood_resist_v	23	14400	14400000	100	87		
ignore_wood_resist_v	24	16200	16200000	100	90		
ignore_wood_resist_v	25	18000	18000000	100	93		
ignore_wood_resist_v	26	19800	19800000	100	99		
ignore_wood_resist_v	27	21600	21600000	100	102		
ignore_wood_resist_v	28	23400	23400000	100	105		
ignore_wood_resist_v	29	25200	25200000	100	108		
ignore_wood_resist_v	30	27000	27000000	100	114		
