TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
4379	T6時裝丐幫（自然）·特殊	T6_GB_Shizhuang_Q5	433	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	71	15000	1	waiyi																																																				11
4380	T6時裝五毒（自然）·特殊	T6_WUDU_Shizhuang_Q5	434	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	71	15000	1	waiyi																																																				12
5267	T6時裝藏劍（自然）·特殊	T6_CJ_Shizhuang_Q5	435	13		1	1	1				[FFFE0D]僅藏劍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	71	15000	1	waiyi																																																				13
5268	T6時裝長歌（自然）·特殊	T6_CG_Shizhuang_Q5	436	13		1	1	1				[FFFE0D]僅長歌可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	71	15000	1	waiyi																																																				14
4772	T6時裝天王（自然）·60天	T6_TWShizhuang_D60	343	13		1	1	1				[FFFE0D]僅天王可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				1
4773	T6時裝峨眉（自然）·60天	T6_EMShizhuang_D60	347	13		1	1	1				[FFFE0D]僅峨眉可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				2
4774	T6時裝桃花（自然）·60天	T6_THShizhuang_D60	351	13		1	1	1				[FFFE0D]僅桃花可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				3
4775	T6時裝逍遙（自然）·60天	T6_XYShizhuang_D60	355	13		1	1	1				[FFFE0D]僅逍遙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				4
4776	T6時裝武當（自然）·60天	T6_WDShizhuang_D60	359	13		1	1	1				[FFFE0D]僅武當可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				5
4777	T6時裝天忍（自然）·60天	T6_TRShizhuang_D60	363	13		1	1	1				[FFFE0D]僅天忍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				6
4778	T6時裝少林（自然）·60天	T6_SLShizhuang_D60	367	13		1	1	1				[FFFE0D]僅少林可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				7
4779	T6時裝翠煙（自然）·60天	T6_CYShizhuang_D60	371	13		1	1	1				[FFFE0D]僅翠煙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				8
4780	T6時裝唐門（自然）·60天	T6_TMShizhuang_D60	375	13		1	1	1				[FFFE0D]僅唐門可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				9
4781	T6時裝昆侖（自然）·60天	T6_KLShizhuang_D60	379	13		1	1	1				[FFFE0D]僅昆侖可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				10
4782	T6時裝丐幫（自然）·60天	T6_GBShizhuang_D60	383	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				11
4783	T6時裝五毒（自然）·60天	T6_WUDUShizhuang_D60	387	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]不可染色[-]\n不與其他門派共用	15000	51	15000	1	waiyi																																																				12
3878	T7時裝天王（浮光）	T7_Shizhuang_Q1	461	13		1	1	1				[FFFE0D]僅天王可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				1
3879	T7時裝天王（浮光）·偏色1	T7_Shizhuang_Q2	462	13		1	1	1				[FFFE0D]僅天王可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				1
3880	T7時裝天王（浮光）·偏色2	T7_Shizhuang_Q3	463	13		1	1	1				[FFFE0D]僅天王可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				1
3881	T7時裝天王（浮光）·偏色3	T7_Shizhuang_Q4	464	13		1	1	1				[FFFE0D]僅天王可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				1
5863	T7時裝峨眉（浮光）	T7_EMShizhuang_Q1	465	13		1	1	1				[FFFE0D]僅峨眉可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				2
5864	T7時裝峨眉（浮光）·偏色1	T7_EMShizhuang_Q2	466	13		1	1	1				[FFFE0D]僅峨眉可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				2
5865	T7時裝峨眉（浮光）·偏色2	T7_EMShizhuang_Q3	467	13		1	1	1				[FFFE0D]僅峨眉可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				2
5866	T7時裝峨眉（浮光）·偏色3	T7_EMShizhuang_Q4	468	13		1	1	1				[FFFE0D]僅峨眉可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				2
5867	T7時裝桃花（浮光）	T7_THShizhuang_Q1	469	13		1	1	1				[FFFE0D]僅桃花可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				3
5868	T7時裝桃花（浮光）·偏色1	T7_THShizhuang_Q2	470	13		1	1	1				[FFFE0D]僅桃花可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				3
5869	T7時裝桃花（浮光）·偏色2	T7_THShizhuang_Q3	471	13		1	1	1				[FFFE0D]僅桃花可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				3
5870	T7時裝桃花（浮光）·偏色3	T7_THShizhuang_Q4	472	13		1	1	1				[FFFE0D]僅桃花可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				3
5871	T7時裝逍遙（浮光）	T7_XYShizhuang_Q1	473	13		1	1	1				[FFFE0D]僅逍遙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				4
5872	T7時裝逍遙（浮光）·偏色1	T7_XYShizhuang_Q2	474	13		1	1	1				[FFFE0D]僅逍遙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				4
5873	T7時裝逍遙（浮光）·偏色2	T7_XYShizhuang_Q3	475	13		1	1	1				[FFFE0D]僅逍遙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				4
5874	T7時裝逍遙（浮光）·偏色3	T7_XYShizhuang_Q4	476	13		1	1	1				[FFFE0D]僅逍遙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				4
5875	T7時裝武當（浮光）	T7_WDShizhuang_Q1	477	13		1	1	1				[FFFE0D]僅武當可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				5
5876	T7時裝武當（浮光）·偏色1	T7_WDShizhuang_Q2	478	13		1	1	1				[FFFE0D]僅武當可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				5
5877	T7時裝武當（浮光）·偏色2	T7_WDShizhuang_Q3	479	13		1	1	1				[FFFE0D]僅武當可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				5
5878	T7時裝武當（浮光）·偏色3	T7_WDShizhuang_Q4	480	13		1	1	1				[FFFE0D]僅武當可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				5
5879	T7時裝天忍（浮光）	T7_TRShizhuang_Q1	481	13		1	1	1				[FFFE0D]僅天忍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				6
5880	T7時裝天忍（浮光）·偏色1	T7_TRShizhuang_Q2	482	13		1	1	1				[FFFE0D]僅天忍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				6
5881	T7時裝天忍（浮光）·偏色2	T7_TRShizhuang_Q3	483	13		1	1	1				[FFFE0D]僅天忍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				6
5882	T7時裝天忍（浮光）·偏色3	T7_TRShizhuang_Q4	484	13		1	1	1				[FFFE0D]僅天忍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				6
5883	T7時裝少林（浮光）	T7_SLShizhuang_Q1	485	13		1	1	1				[FFFE0D]僅少林可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				7
5884	T7時裝少林（浮光）·偏色1	T7_SLShizhuang_Q2	486	13		1	1	1				[FFFE0D]僅少林可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				7
5885	T7時裝少林（浮光）·偏色2	T7_SLShizhuang_Q3	487	13		1	1	1				[FFFE0D]僅少林可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				7
5886	T7時裝少林（浮光）·偏色3	T7_SLShizhuang_Q4	488	13		1	1	1				[FFFE0D]僅少林可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				7
5887	T7時裝翠煙（浮光）	T7_CYShizhuang_Q1	489	13		1	1	1				[FFFE0D]僅翠煙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				8
5888	T7時裝翠煙（浮光）·偏色1	T7_CYShizhuang_Q2	490	13		1	1	1				[FFFE0D]僅翠煙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				8
5889	T7時裝翠煙（浮光）·偏色2	T7_CYShizhuang_Q3	491	13		1	1	1				[FFFE0D]僅翠煙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				8
5890	T7時裝翠煙（浮光）·偏色3	T7_CYShizhuang_Q4	492	13		1	1	1				[FFFE0D]僅翠煙可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				8
5891	T7時裝唐門（浮光）	T7_TMShizhuang_Q1	493	13		1	1	1				[FFFE0D]僅唐門可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				9
5892	T7時裝唐門（浮光）·偏色1	T7_TMShizhuang_Q2	494	13		1	1	1				[FFFE0D]僅唐門可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				9
5893	T7時裝唐門（浮光）·偏色2	T7_TMShizhuang_Q3	495	13		1	1	1				[FFFE0D]僅唐門可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				9
5894	T7時裝唐門（浮光）·偏色3	T7_TMShizhuang_Q4	496	13		1	1	1				[FFFE0D]僅唐門可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				9
5895	T7時裝昆侖（浮光）	T7_KLShizhuang_Q1	497	13		1	1	1				[FFFE0D]僅昆侖可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				10
5896	T7時裝昆侖（浮光）·偏色1	T7_KLShizhuang_Q2	498	13		1	1	1				[FFFE0D]僅昆侖可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				10
5897	T7時裝昆侖（浮光）·偏色2	T7_KLShizhuang_Q3	499	13		1	1	1				[FFFE0D]僅昆侖可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				10
5898	T7時裝昆侖（浮光）·偏色3	T7_KLShizhuang_Q4	500	13		1	1	1				[FFFE0D]僅昆侖可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				10
5899	T7時裝丐幫（浮光）	T7_GBShizhuang_Q1	501	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				11
5900	T7時裝丐幫（浮光）·偏色1	T7_GBShizhuang_Q2	502	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				11
5901	T7時裝丐幫（浮光）·偏色2	T7_GBShizhuang_Q3	503	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				11
5902	T7時裝丐幫（浮光）·偏色3	T7_GBShizhuang_Q4	504	13		1	1	1				[FFFE0D]僅丐幫可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				11
5903	T7時裝五毒（浮光）	T7_WUDUShizhuang_Q1	505	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				12
5904	T7時裝五毒（浮光）·偏色1	T7_WUDUShizhuang_Q2	506	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				12
5905	T7時裝五毒（浮光）·偏色2	T7_WUDUShizhuang_Q3	507	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				12
5906	T7時裝五毒（浮光）·偏色3	T7_WUDUShizhuang_Q4	508	13		1	1	1				[FFFE0D]僅五毒可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				12
5907	T7時裝藏劍（浮光）	T7_CJShizhuang_Q1	509	13		1	1	1				[FFFE0D]僅藏劍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				13
5908	T7時裝藏劍（浮光）·偏色1	T7_CJShizhuang_Q2	510	13		1	1	1				[FFFE0D]僅藏劍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				13
5909	T7時裝藏劍（浮光）·偏色2	T7_CJShizhuang_Q3	511	13		1	1	1				[FFFE0D]僅藏劍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				13
5910	T7時裝藏劍（浮光）·偏色3	T7_CJShizhuang_Q4	512	13		1	1	1				[FFFE0D]僅藏劍可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				13
5911	T7時裝長歌（浮光）	T7_CGShizhuang_Q1	513	13		1	1	1				[FFFE0D]僅長歌可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				14
5912	T7時裝長歌（浮光）·偏色1	T7_CGShizhuang_Q2	514	13		1	1	1				[FFFE0D]僅長歌可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				14
5913	T7時裝長歌（浮光）·偏色2	T7_CGShizhuang_Q3	515	13		1	1	1				[FFFE0D]僅長歌可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				14
5914	T7時裝長歌（浮光）·偏色3	T7_CGShizhuang_Q4	516	13		1	1	1				[FFFE0D]僅長歌可用[-]\n\n穿上後可以改變當前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]\n不與其他門派共用	15000	81	15000	1	waiyi																																																				14
3882	T8時裝（占ID）	T8_Shizhuang_Q1	327	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3883	T8時裝（占ID）·偏色1	T8_Shizhuang_Q2	328	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3884	T8時裝（占ID）·偏色2	T8_Shizhuang_Q3	329	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3885	T8時裝（占ID）·偏色3	T8_Shizhuang_Q4	330	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3886	T9時裝（占ID）	T9_Shizhuang_Q1	327	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3887	T9時裝（占ID）·偏色1	T9_Shizhuang_Q2	328	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3888	T9時裝（占ID）·偏色2	T9_Shizhuang_Q3	329	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3889	T9時裝（占ID）·偏色3	T9_Shizhuang_Q4	330	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3890	T10時裝（占ID）	T10_Shizhuang_Q1	327	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3891	T10時裝（占ID）·偏色1	T10_Shizhuang_Q2	328	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3892	T10時裝（占ID）·偏色2	T10_Shizhuang_Q3	329	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
3893	T10時裝（占ID）·偏色3	T10_Shizhuang_Q4	330	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	51	15000	1	waiyi																																																				
2570	T1正常裝備外衣	T1_Normal_Waiyi_Q1	6111	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2641	T1正常裝備外衣·偏色1	T1_Normal_Waiyi_Q2	6125	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2642	T1正常裝備外衣·偏色2	T1_Normal_Waiyi_Q3	6126	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2643	T1正常裝備外衣·偏色3	T1_Normal_Waiyi_Q4	6127	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2571	T2正常裝備外衣	T2_Normal_Waiyi_Q1	6112	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2644	T2正常裝備外衣·偏色1	T2_Normal_Waiyi_Q2	6128	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2645	T2正常裝備外衣·偏色2	T2_Normal_Waiyi_Q3	6129	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2646	T2正常裝備外衣·偏色3	T2_Normal_Waiyi_Q4	6130	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2572	T3正常装备外衣	T3_Normal_Waiyi_Q1	6113	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
2647	T3正常裝備外衣·偏色1	T3_Normal_Waiyi_Q2	6131	13		1	1	1				穿上後可以改變目前外觀，不影響原有裝備附帶的屬性\n[FFFE0D]可用染色劑改變顏色[-]	15000	3	15000	1	waiyi																																																				
