szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10
item	2115	142		1	4階傳承護身符碎片	4	382	50	200	120	OpenLevel59		80	OpenLevel49	80	OpenLevel59	80	OpenLevel69	72	OpenLevel79	64	OpenLevel89	56	OpenLevel99	48	OpenLevel109	48	OpenLevel119	48			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	2121	143		1	4階傳承帽子碎片	4	384	50	200	120	OpenLevel59		40	OpenLevel49	40	OpenLevel59	40	OpenLevel69	36	OpenLevel79	32	OpenLevel89	28	OpenLevel99	24	OpenLevel109	24	OpenLevel119	24			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	2133	144		1	4階傳承護腕碎片	4	386	50	200	120	OpenLevel59		40	OpenLevel49	40	OpenLevel59	40	OpenLevel69	36	OpenLevel79	32	OpenLevel89	28	OpenLevel99	24	OpenLevel109	24	OpenLevel119	24			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	2139	145		1	4階傳承腰帶碎片	4	388	50	200	120	OpenLevel59		40	OpenLevel49	40	OpenLevel59	40	OpenLevel69	36	OpenLevel79	32	OpenLevel89	28	OpenLevel99	24	OpenLevel109	24	OpenLevel119	24			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	2145	146		1	4階傳承鞋子碎片	4	390	50	200	120	OpenLevel59		40	OpenLevel49	40	OpenLevel59	40	OpenLevel69	36	OpenLevel79	32	OpenLevel89	28	OpenLevel99	24	OpenLevel109	24	OpenLevel119	24			OpenLevel39|0	OpenLevel49|0	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59	50|100	OpenLevel69	50|100	OpenLevel79	50|100	OpenLevel89	50|100	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	2400	167			烏雲踏雪	4	1	50	200	120	OpenLevel59		6000	OpenLevel49	6000	OpenLevel59	6000	OpenLevel69	6000	OpenLevel79	6000	OpenLevel89	5400	OpenLevel99	5400	OpenLevel109	4800	OpenLevel119	4800			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|200	OpenLevel109	50|180	OpenLevel119	50|150		
item	1423	14		2	照夜玉獅子	4	2	50	200	120	OpenLevel59		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	900	OpenLevel89	810	OpenLevel99	810	OpenLevel109	720	OpenLevel119	720			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|170	OpenLevel109	50|160	OpenLevel119	50|150		
item	3445	391		2	赤金馭天繩	4	3	50	200	120	OpenLevel89		30000	OpenLevel49	30000	OpenLevel59	30000	OpenLevel69	30000	OpenLevel79	30000	OpenLevel89	30000	OpenLevel99	30000	OpenLevel109	30000	OpenLevel119	30000			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3455	392		2	赤金馭天蹬	4	4	50	200	120	OpenLevel89		18000	OpenLevel49	18000	OpenLevel59	18000	OpenLevel69	18000	OpenLevel79	18000	OpenLevel89	18000	OpenLevel99	18000	OpenLevel109	18000	OpenLevel119	18000			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|150	OpenLevel119	50|120		
item	3450	393		2	赤金馭天鞍	4	5	50	200	120	OpenLevel89		24000	OpenLevel49	24000	OpenLevel59	24000	OpenLevel69	24000	OpenLevel79	24000	OpenLevel89	24000	OpenLevel99	24000	OpenLevel109	24000	OpenLevel119	24000			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|150	OpenLevel119	50|120		
item	3416	394		2	蒼虹降龍繩	4	6	50	200	120	OpenLevel89		6000	OpenLevel49	6000	OpenLevel59	6000	OpenLevel69	6000	OpenLevel79	6000	OpenLevel89	6000	OpenLevel99	6000	OpenLevel109	6000	OpenLevel119	6000			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3420	395		2	蒼虹降龍蹬	4	7	50	200	120	OpenLevel89		3600	OpenLevel49	3600	OpenLevel59	3600	OpenLevel69	3600	OpenLevel79	3600	OpenLevel89	3600	OpenLevel99	3600	OpenLevel109	3600	OpenLevel119	3600			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3418	396		2	蒼虹降龍鞍	4	8	50	200	120	OpenLevel89		4800	OpenLevel49	4800	OpenLevel59	4800	OpenLevel69	4800	OpenLevel79	4800	OpenLevel89	4800	OpenLevel99	4800	OpenLevel109	4800	OpenLevel119	4800			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3415	397		2	紫電凌雲繩	4	9	50	200	120	OpenLevel89		1500	OpenLevel49	1500	OpenLevel59	1500	OpenLevel69	1500	OpenLevel79	1500	OpenLevel89	1500	OpenLevel99	1500	OpenLevel109	1500	OpenLevel119	1500			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|150	OpenLevel89	50|120	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	3419	398		2	紫電凌雲蹬	4	10	50	200	120	OpenLevel89		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	900	OpenLevel89	900	OpenLevel99	900	OpenLevel109	900	OpenLevel119	900			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3417	399		2	紫電凌雲鞍	4	11	50	200	120	OpenLevel89		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1200	OpenLevel99	1200	OpenLevel109	1200	OpenLevel119	1200			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3462	391		1	赤金馭天繩碎片	4	12	50	200	120	OpenLevel89		1500	OpenLevel49	1500	OpenLevel59	1500	OpenLevel69	1500	OpenLevel79	1500	OpenLevel89	1500	OpenLevel99	1500	OpenLevel109	1500	OpenLevel119	1500			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3476	392		1	赤金馭天蹬碎片	4	13	50	200	120	OpenLevel89		900	OpenLevel49	900	OpenLevel59	900	OpenLevel69	900	OpenLevel79	900	OpenLevel89	900	OpenLevel99	900	OpenLevel109	900	OpenLevel119	900			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|150	OpenLevel119	50|120		
item	3469	393		1	赤金馭天鞍碎片	4	14	50	200	120	OpenLevel89		1200	OpenLevel49	1200	OpenLevel59	1200	OpenLevel69	1200	OpenLevel79	1200	OpenLevel89	1200	OpenLevel99	1200	OpenLevel109	1200	OpenLevel119	1200			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|150	OpenLevel119	50|120		
item	3461	394		1	蒼虹降龍繩碎片	4	15	50	200	120	OpenLevel89		600	OpenLevel49	600	OpenLevel59	600	OpenLevel69	600	OpenLevel79	600	OpenLevel89	600	OpenLevel99	600	OpenLevel109	600	OpenLevel119	600			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3475	395		1	蒼虹降龍蹬碎片	4	16	50	200	120	OpenLevel89		360	OpenLevel49	360	OpenLevel59	360	OpenLevel69	360	OpenLevel79	360	OpenLevel89	360	OpenLevel99	360	OpenLevel109	360	OpenLevel119	360			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3468	396		1	蒼虹降龍鞍碎片	4	17	50	200	120	OpenLevel89		480	OpenLevel49	480	OpenLevel59	480	OpenLevel69	480	OpenLevel79	480	OpenLevel89	480	OpenLevel99	480	OpenLevel109	480	OpenLevel119	480			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	3460	397		1	紫電凌雲繩碎片	4	18	50	200	120	OpenLevel89		300	OpenLevel49	300	OpenLevel59	300	OpenLevel69	300	OpenLevel79	300	OpenLevel89	300	OpenLevel99	300	OpenLevel109	300	OpenLevel119	300			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|150	OpenLevel89	50|120	OpenLevel99	50|100	OpenLevel109	50|100	OpenLevel119	50|100		
item	3474	398		1	紫電凌雲蹬碎片	4	19	50	200	120	OpenLevel89		180	OpenLevel49	180	OpenLevel59	180	OpenLevel69	180	OpenLevel79	180	OpenLevel89	180	OpenLevel99	180	OpenLevel109	180	OpenLevel119	180			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3467	399		1	紫電凌雲鞍碎片	4	20	50	200	120	OpenLevel89		240	OpenLevel49	240	OpenLevel59	240	OpenLevel69	240	OpenLevel79	240	OpenLevel89	240	OpenLevel99	240	OpenLevel109	240	OpenLevel119	240			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|150	OpenLevel99	50|120	OpenLevel109	50|100	OpenLevel119	50|100		
item	3577	400			戰場銘刻石	4	21	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3578	401			攻城戰銘刻石	4	22	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3579	402			白虎堂銘刻石	4	23	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3580	403			門派競技銘刻石	4	24	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3581	404			武林盟主銘刻石	4	25	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3582	405			歷代名將銘刻石	4	26	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3583	406			華山論劍銘刻石	4	27	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	3584	407			通天塔銘刻石	4	28	50	200	120	OpenLevel79		1000	OpenLevel49	1000	OpenLevel59	1000	OpenLevel69	1000	OpenLevel79	1000	OpenLevel89	1000	OpenLevel99	1000	OpenLevel109	1000	OpenLevel119	1000			OpenLevel39|1	OpenLevel49|1	OpenLevel59|1	OpenLevel69|1	OpenLevel79|1	OpenLevel89|1	OpenLevel99|1	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|120		
item	2794	169			黃金圖譜·武器	9	1	50	200	120	OpenDay153		18000	OpenLevel49	18000	OpenLevel59	18000	OpenLevel69	18000	OpenLevel79	18000	OpenLevel89	18000	OpenLevel99	18000	OpenLevel109	18000	OpenLevel119	18000			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|180	OpenLevel109	50|150	OpenLevel119	50|120		
item	2796	170			黃金圖譜·帽子	9	2	50	200	120	OpenDay89		3600	OpenLevel49	3600	OpenLevel59	3600	OpenLevel69	3600	OpenLevel79	3600	OpenLevel89	3600	OpenLevel99	3600	OpenLevel109	3600	OpenLevel119	3600			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	2800	171			黃金圖譜·項鍊	9	3	50	200	120	OpenDay89		7200	OpenLevel49	7200	OpenLevel59	7200	OpenLevel69	7200	OpenLevel79	7200	OpenLevel89	7200	OpenLevel99	7200	OpenLevel109	7200	OpenLevel119	7200			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	2795	172			黃金圖譜·衣服	9	4	50	200	120	OpenDay89		10800	OpenLevel49	10800	OpenLevel59	10800	OpenLevel69	10800	OpenLevel79	10800	OpenLevel89	10800	OpenLevel99	10800	OpenLevel109	10800	OpenLevel119	10800			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	2802	173			黃金圖譜·玉佩	9	5	50	200	120	OpenDay153		7200	OpenLevel49	7200	OpenLevel59	7200	OpenLevel69	7200	OpenLevel79	7200	OpenLevel89	7200	OpenLevel99	7200	OpenLevel109	7200	OpenLevel119	7200			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99	50|180	OpenLevel109	50|150	OpenLevel119	50|120		
item	2797	174			黃金圖譜·腰帶	9	4	50	200	120	OpenDay89		3600	OpenLevel49	3600	OpenLevel59	3600	OpenLevel69	3600	OpenLevel79	3600	OpenLevel89	3600	OpenLevel99	3600	OpenLevel109	3600	OpenLevel119	3600			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89	50|180	OpenLevel99	50|150	OpenLevel109	50|120	OpenLevel119	50|100		
item	6132	508		2	中級魂石·武則天(陰)	5	1	50	200	120	OpenLevel129		12150	OpenLevel49	12150	OpenLevel59	12150	OpenLevel69	12150	OpenLevel79	12150	OpenLevel89	12150	OpenLevel99	12150	OpenLevel109	12150	OpenLevel119	12150			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119			
item	6131	509		2	中級魂石·武則天(陽)	5	2	50	200	120	OpenLevel129		12150	OpenLevel49	12150	OpenLevel59	12150	OpenLevel69	12150	OpenLevel79	12150	OpenLevel89	12150	OpenLevel99	12150	OpenLevel109	12150	OpenLevel119	12150			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119			
item	6113	507		2	中級魂石·絕世虞姬	5	3	50	200	120	OpenDay353		12150	OpenLevel49	12150	OpenLevel59	12150	OpenLevel69	12150	OpenLevel79	12150	OpenLevel89	12150	OpenLevel99	12150	OpenLevel109	12150	OpenLevel119	12150			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119			
item	4850	475		2	中級魂石·唐曉	5	4	50	200	120	OpenLevel109		12150	OpenLevel49	12150	OpenLevel59	12150	OpenLevel69	12150	OpenLevel79	12150	OpenLevel89	12150	OpenLevel99	12150	OpenLevel109	12150	OpenLevel119	12150			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119			
item	4596	468		2	中級魂石·項羽	5	5	50	200	120	OpenDay353		12150	OpenLevel49	12150	OpenLevel59	12150	OpenLevel69	12150	OpenLevel79	12150	OpenLevel89	12150	OpenLevel99	12150	OpenLevel109	12150	OpenLevel119	12150			OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0		OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109		OpenLevel119			
