TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
2929	称号·橙色称号4（90天）	VN_Title_Item24	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号4[-]称号		1	1	1000	6	1	0	99999	3523	7776000									
2930	称号·橙色称号5（90天）	VN_Title_Item25	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号5[-]称号		1	1	1000	6	1	0	99999	3524	7776000									
2931	称号·橙色称号6（90天）	VN_Title_Item26	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号6[-]称号		1	1	1000	6	1	0	99999	3525	7776000									
2932	称号·橙色称号7（90天）	VN_Title_Item27	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号7[-]称号		1	1	1000	6	1	0	99999	3526	7776000									
2933	称号·橙色称号8（90天）	VN_Title_Item28	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号8[-]称号		1	1	1000	6	1	0	99999	3527	7776000									
2934	称号·橙色称号9（90天）	VN_Title_Item29	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号9[-]称号		1	1	1000	6	1	0	99999	3528	7776000									
2935	称号·橙色称号10（90天）	VN_Title_Item30	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]橙色称号10[-]称号		1	1	1000	6	1	0	99999	3529	7776000									
2936	好友邀请礼包I	XMFriendInvitation1	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]随机1级魂石*2、强效同伴经验药水*5[-]		1	1	1000	3	1	0	99999	2936										
2937	好友邀请礼包II	XMFriendInvitation2	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]黄金宝箱*5、黄金钥匙*5、洗髓丹*1[-]		1	1	1000	3	1	0	99999	2937										
2938	好友邀请礼包III	XMFriendInvitation3	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]一袋白水晶、白驹丸*2、强效同伴药水*10[-]		1	1	1000	3	1	0	99999	2938										
2939	锦衣玉食礼包	XMRich1	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]元宝*20、白水晶*5、陈年女儿红*5[-]		1	1	1000	3	1	0	99999	2939										
2940	荣华富贵礼包	XMRich2	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]元宝*50、洗髓丹*2、随机1级魂石*2[-]		1	1	1000	3	1	0	99999	2940										
2941	富可敌国礼包	XMRich3	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]元宝*100、随机2级魂石*1、银两*30000[-]		1	1	1000	3	1	0	99999	2941										
2942	分享礼包	XMShare1	34	2519	2519		RandomItem	1	使用后获得[FFFE0D]藏宝图*1、幸运草*2、玫瑰花*2[-]		1	1	1000	3	1	0	99999	2942										
3010	迎国庆幸运奖券	hd_cj_jiangquan	34	2850	2850		JiangQuan	1	为了迎接即将到来的国庆节，纳兰真送给各位侠士的幸运奖券，使用后能参加[FFFE0D]每日22:00[-]的幸运大抽奖获得高额奖励，活动详情请查看[FFFE0D]最新消息[-]相关页面。		1	1	1000	5	1	0	1											
3011	空白心得书	XinDe_Book	34	3011	3011		EmptyXinDeBook	1	人物满级满经验后，继续获得经验可以增加空白心得书的修炼进度，修满后可以获得一本心得书		1	1	1000	1	1	0	99999											
3013	未鉴定的卷轴	JuanZhou_Unidentify	34	3013	3013		UnidentifyScriptItem	1	鉴定后随机获得一卷由[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得丰厚的奖励。		1	1	1000	2	60	0	99999	1000	3014	3178								
3014	未鉴定的卷轴（大号）	JuanZhou_Unidentify_Box	34	3013	3013		RandomItemByTimeFrame	1	未鉴定的卷轴（自动开的箱子）		1	1	1000	1	1	0	99999	1	1									
3178	未鉴定的卷轴（小号）	JuanZhou_Unidentify_Box2	34	3013	3013		RandomItemByTimeFrame	1	未鉴定的卷轴（自动开的箱子）		1	1	1000	1	1	0	99999	2	1									
3029	锦绣山河卡	hd_gq_card0	34	2851	2851		Jxsh_Item	1	国庆“[FFFE0D]锦绣山河[-]”收集活动[FFFE0D]未鉴定[-]卡片，鉴定后可以获得各种地域收集卡片。领取[FFFE0D]活跃目标[-]奖励及购买任意[FFFE0D]每日礼包[-]可以获得。\n每天最多鉴定[FFFE0D]5[-]张。		1	1	1000	4	20	1	1	3067										
3030	神州卡	hd_gq_changecard	34	2855	2855		Jxsh_Sz	1	鉴定锦绣山河卡一定几率获得。使用可以获得一张[FFFE0D]锦绣山河集[-]中还[FFFE0D]未收集[-]到的地域卡片。\n		1	1	1000	5	20	1	1											
3031	锦绣山河卡-台	hd_gq_card01	34	2852	2852		Jxsh_Card	1	"锦绣山河地域卡片之一。\n台湾,其名由明朝万历年间官方正式启用。自1960年代起推行出口导向型工业化战略，经济社会发展突飞猛进，名列亚洲四小龙之一，于1990年代跻身发达经济体之列。\n"		1	1	1000	4	20	1	1											
3032	锦绣山河卡-港	hd_gq_card02	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n香港，高度繁荣的国际大都会，1842年成为英国殖民地，二战后经济和社会迅速发展，东西方文化在此交汇，成为“亚洲四小龙”之一，1997年7月1日回归中国。香港是继纽约、伦敦后的世界第三大金融中心，在世界享有极高声誉。\n		1	1	1000	4	20	1	1											
3033	锦绣山河卡-澳	hd_gq_card03	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n澳门于1887年12月1日被葡萄牙占领为殖民地，1999年12月20日中国政府恢复对澳门行使主权。澳门是一个国际自由港，世界四大赌城之一，其著名的轻工业、旅游业、酒店业和娱乐场使澳门长盛不衰，成为全球最发达、富裕的地区之一。\n		1	1	1000	4	20	1	1											
3034	锦绣山河卡-京	hd_gq_card04	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n北京，中国首都、直辖市，全国政治中心、文化中心、国际交往中心、科技创新中心。北京是首批国家历史文化名城和世界上拥有世界文化遗产数最多的城市，三千多年的历史孕育了故宫、天坛、八达岭长城、颐和园等众多名胜古迹。\n		1	1	1000	4	20	1	1											
3035	锦绣山河卡-津	hd_gq_card05	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n天津，中国直辖市、国家中心城市、超大城市、环渤海地区经济中心、首批沿海开放城市，全国先进制造研发基地、北方国际航运核心区、金融创新运营示范区、改革开放先行区，中国中医药研发中心、亚太区域海洋仪器检测评价中心。\n		1	1	1000	4	20	1	1											
3036	锦绣山河卡-沪	hd_gq_card06	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n上海，一座国家历史文化名城，拥有深厚的近代城市文化底蕴和众多历史古迹。江南传统吴越文化与西方传入的工业文化相融合形成上海特有的海派文化，上海人多属江浙民系使用吴语。上海是世界上规模和面积最大的都会区之一。\n		1	1	1000	4	20	1	1											
3037	锦绣山河卡-渝	hd_gq_card07	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n重庆，直辖市，长江上游地区经济中心、金融中心和创新中心，西部地区门户城市和西南地区最大的工商业城市，形成了多种多样的千亿级产业集群，金融、商贸物流、服务外包等现代服务业快速发展。\n		1	1	1000	4	20	1	1											
3038	锦绣山河卡-蒙	hd_gq_card08	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n内蒙古，位于中国北部边疆，首府呼和浩特，横跨东北、华北、西北，接邻8省区。资源储量丰富，有“东林西矿、南农北牧”之称，草原、森林和人均耕地面积居全中国第一，稀土金属储量居世界首位，同时也是中国最大的草原牧区。\n		1	1	1000	4	20	1	1											
3039	锦绣山河卡-宁	hd_gq_card09	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n宁夏，首府银川，处于中国西部的黄河上游，早在三万年前就已有了人类生息的痕迹，形成了悠久的黄河文明。公元1038年，党项族首领李元昊在此建立了西夏王朝。历史上是“丝绸之路”的要道，素有“塞上江南”之美誉。\n		1	1	1000	4	20	1	1											
3040	锦绣山河卡-新	hd_gq_card10	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n新疆，位于中国西北边陲，首府乌鲁木齐，是中国陆地面积最大的省级行政区。新疆地处亚欧大陆腹地，周边与八国接壤，在历史上是古丝绸之路的重要通道，现在是第二座“亚欧大陆桥”的必经之地，战略位置十分重要。\n		1	1	1000	4	20	1	1											
3041	锦绣山河卡-藏	hd_gq_card11	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n西藏，位于中国西南边陲，首府拉萨，位于青藏高原西南部，平均海拔在4000米以上，素有“世界屋脊”之称，以其雄伟壮观、神奇瑰丽的自然风光闻名。自古以来，这片土地上的人们创造了丰富灿烂的民族文化。\n		1	1	1000	4	20	1	1											
3042	锦绣山河卡-桂	hd_gq_card12	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n广西，首府南宁，得名于岭南西道、广南西路，是岭南文化传承的主要地区之一。春秋战国时期，广西属百越的一部分，是西南地区最便捷的出海通道，在中国与东南亚的经济交往中占有重要地位。\n		1	1	1000	4	20	1	1											
3043	锦绣山河卡-黑	hd_gq_card13	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n黑龙江省，省会哈尔滨，位于中国最东北部，中国国土的北端与东端均位于省境。因省境东北有黑龙江而得名。黑龙江是中国重工业基地，工业门类以机械、石油、煤炭、木材和食品工业为主。\n		1	1	1000	4	20	1	1											
3044	锦绣山河卡-吉	hd_gq_card14	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n吉林省，东北亚地理中心，省会长春，是中国重要的工业基地，加工制造业比较发达，汽车与石化、农产品加工、商业卫星为支柱产业，航空航天工业装备制造、光电子信息、医药、冶金建材、轻工纺织具有自身优势特色。\n		1	1	1000	4	20	1	1											
3045	锦绣山河卡-辽	hd_gq_card15	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n辽宁省，省会沈阳，位于中国东北地区南部，是东北地区及内蒙古自治区东部地区对外开放的门户。辽宁省是中国重要的重工业基地，是中华文明的重要发源地之一，新中国工业崛起的摇篮，被誉为“共和国长子”、“东方鲁尔”。\n		1	1	1000	4	20	1	1											
3046	锦绣山河卡-冀	hd_gq_card16	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n河北省，古属冀州、直隶，省会石家庄。地处华北，是中华民族的发祥地之一，拥有长城、承德避暑山庄、清东陵和清西陵3项世界文化遗产。河北是长城途经距离最长、保存最完好的省份。\n		1	1	1000	4	20	1	1											
3047	锦绣山河卡-豫	hd_gq_card17	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n河南，古称中原、豫州、中州，省会郑州。河南位于中国中东部、黄河中下游，是中华民族与华夏文明的主要发祥地，历史上先后有20多个朝代建都或迁都河南，自古就有“天下名人，中州过半”之说，文物古迹众多，旅游资源丰富。\n		1	1	1000	4	20	1	1											
3048	锦绣山河卡-鲁	hd_gq_card18	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n山东，因居太行山以东而得名，省会济南。先秦时期隶属齐国、鲁国，故而别名齐鲁，地处华东沿海，是华东地区的最北端省份。山东是儒家文化发源地，儒家思想的创立人孔子以及墨家思想的创始人墨子均出生于鲁国。\n		1	1	1000	4	20	1	1											
3049	锦绣山河卡-晋	hd_gq_card19	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n山西，因居太行山之西而得名，简称“晋”，省会太原市。柳宗元称之为“表里山河”。山西是中华民族发祥地之一，山西有文字记载的历史达三千年，被誉为“华夏文明摇篮”，素有“中国古代文化博物馆”之称。\n		1	1	1000	4	20	1	1											
3050	锦绣山河卡-秦	hd_gq_card20	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n陕西，省会古都西安，位于西北内陆腹地，是连接中国东、中部地区和西北、西南的重要枢纽。陕西是中华文明的重要发祥地之一，上古时为雍、梁州所在，是炎帝故里及黄帝的葬地。陕西自古是帝王建都之地，被称为“东方金字塔”。\n		1	1	1000	4	20	1	1											
3051	锦绣山河卡-陇	hd_gq_card21	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n甘肃，位于黄河上游，省会为兰州，历史跨越八千余年，是华夏文明的重要发祥地之一，也是中医药学的发祥地之一，被誉为“河岳根源、羲轩桑梓”。相传伏羲、女娲和黄帝诞生在甘肃。甘肃是中国重要的能源、原材料工业基地。\n		1	1	1000	4	20	1	1											
3052	锦绣山河卡-青	hd_gq_card22	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n青海，位于中国西部，雄踞世界屋脊青藏高原的东北部，省会西宁。境内山脉高耸，地形多样，河流纵横，湖泊棋布，是长江、黄河、澜沧江的发源地，被誉为“三江源”、“江河源头”、“中华水塔”。\n		1	1	1000	4	20	1	1											
3053	锦绣山河卡-蜀	hd_gq_card23	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n四川，简称“川”或“蜀”，省会成都，位于中国大陆西南腹地，是中国西部综合交通枢纽、经济发展高地，是中国重要的经济、工业、农业、军事、旅游、文化大省。四川是拥有世界遗产最多的省份。\n		1	1	1000	4	20	1	1											
3054	锦绣山河卡-鄂	hd_gq_card24	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n湖北，省会武汉，位于中国中部偏南、长江中游，洞庭湖以北。湖北文化底蕴深厚，中华民族的始祖炎帝的故里在湖北。春秋战国时期的楚国在长达800多年的历史中，创造了楚文化。湖北省是中国重要的高等教育基地。\n		1	1	1000	4	20	1	1											
3055	锦绣山河卡-湘	hd_gq_card25	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n湖南，地处中国中部、长江中游，因大部分区域处于洞庭湖以南而得名“湖南”，省会驻长沙市。湖南自古盛植木芙蓉，唐朝谭用之有诗“秋风万里芙蓉国”咏之，毛泽东更是用“芙蓉国里尽朝晖”赞美湖南，因此又有“芙蓉国”之称。\n		1	1	1000	4	20	1	1											
3056	锦绣山河卡-赣	hd_gq_card26	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n江西，省会南昌，别称赣鄱大地，是江南“鱼米之乡”，古有“吴头楚尾，粤户闽庭”之称。江西地处中国东南部，地形地貌以江南丘陵、山地为主，盆地、谷地广布，北部为鄱阳湖平原。江西以红色文化闻名中外。\n		1	1	1000	4	20	1	1											
3057	锦绣山河卡-皖	hd_gq_card27	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n安徽，省会合肥，位于中国大陆东部，自古重视科学研究，是国家技术创新工程试点省、综合性国家科学中心、产业创新中心。安徽是中国重要的农产品生产、能源、原材料和加工制造业基地。\n		1	1	1000	4	20	1	1											
3058	锦绣山河卡-苏	hd_gq_card28	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n江苏，省会南京，位于中国大陆东部沿海中心，江苏辖江临海，扼淮控湖，经济繁荣，教育发达，文化昌盛。地跨长江、淮河南北，京杭大运河从中穿过，拥有中原、江淮、金陵、吴四大多元文化，是中国古代文明的发祥地之一。\n		1	1	1000	4	20	1	1											
3059	锦绣山河卡-浙	hd_gq_card29	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n浙江，省会杭州。地处中国东南沿海长江三角洲南翼，是吴越文化、江南文化的发源地，是中国古代文明的发祥地之一，被称为“丝绸之府”、“鱼米之乡”。\n		1	1	1000	4	20	1	1											
3060	锦绣山河卡-闽	hd_gq_card30	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n福建，省会福州。位于中国东南沿海，福建的地理特点是“依山傍海”，被称为“八山一水一分田”，以侵蚀海岸为主，岛屿众多，岛屿星罗棋布，是历史上海上丝绸之路、郑和下西洋的起点，也是海上商贸集散地。\n		1	1	1000	4	20	1	1											
3061	锦绣山河卡-粤	hd_gq_card31	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n广东，省会广州，是岭南文化的重要传承地，在语言、风俗、生活习惯、历史文化等方面都有着独特风格，通行粤语、客家语和闽语。广东省在秦以前，作为中华民族先民的南越族人民已从事农业活动，是中国第一经济大省。\n		1	1	1000	4	20	1	1											
3062	锦绣山河卡-琼	hd_gq_card32	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n海南，省会海口，位于中国最南端。海南别称琼崖、琼州，公元前110年，中央政府在海南岛设置珠崖郡、儋耳郡，属交州刺史管辖，标志着海南正式纳入中国版图。海南是中国唯一的省级经济特区。\n		1	1	1000	4	20	1	1											
3063	锦绣山河卡-滇	hd_gq_card33	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n云南，省会昆明，位于中国西南的边陲，人类文明重要发祥地之一。生活在距今170万年前的云南元谋人，是迄今为止发现的亚洲最早人类。战国时期，这里是滇族部落的生息之地，历史文化悠久，自然风光绚丽，拥有丰富的旅游资源。\n		1	1	1000	4	20	1	1											
3064	锦绣山河卡-黔	hd_gq_card34	34	2852	2852		Jxsh_Card	1	锦绣山河地域卡片之一。\n贵州，省会贵阳，地处西南腹地，世界知名山地旅游目的地和山地旅游大省，国家生态文明试验区，是世界上岩溶地貌发育最典型的地区之一，有绚丽多彩的喀斯特景观。贵州是古人类发祥地之一，早在24万年前就有人类居住、活动。\n		1	1	1000	4	20	1	1											
3065	锦绣山河集	hd_gq_collection	34	2853	2853		CollectionItem	1	国庆节时，收集锦绣山河地域卡片的册子，根据收集卡片数目的多少进行排行，活动结束时能获得排名奖励。		1	1	1000	5	20	0	1											
3066	普天同庆祝福函	hd_gq_zhufuhan	34	2854	2854		SendBlessItem	1	周年庆时，用来收集及送出好友祝福的信函。期间共开启[FFFE0D]3轮[-]祝福活动，分别在10月[FFFE0D]20、22、25[-]日0点开始，[FFFE0D]下一天4点[-]结束。每轮活动根据收集到的[FFFE0D]总祝福值[-]获得档次奖励，结束时排行前30名可以获得永久称号。\n注意：祝福函有效期截止时，未领取的档次奖励将会消失。		1	1	1000	5	20	0	1											
3067	随机地域卡	hd_gq_randomcard	34	2852	2852		RandomItem	1	国庆活动随机地域卡片		1	1	1000	4	20	0	1	2594	1									
3079	山贼信物	CommerceTask_Token1	34	3079	3079		TaskItem	10	山贼秘窟掉落的信物，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3080	战场信物	CommerceTask_Token2	34	3080	3080		TaskItem	10	宋金战场掉落的信物，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3081	首领信物	CommerceTask_Token3	34	3081	3081		TaskItem	10	野外首领掉落的信物，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3082	家族信物	CommerceTask_Token4	34	3082	3082		TaskItem	10	家族烤火答题阶段答对题目有概率获得，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3083	杀手信物	CommerceTask_Token5	34	3083	3083		TaskItem	10	白虎堂掉落的信物，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3084	惩恶信物	CommerceTask_Token6	34	3084	3084		TaskItem	10	惩恶任务掉落的信物，可用来完成商会任务（30级开启）	20000	1	1	1000	2	1	1	99999											
3085	首领信物宝箱	LeaderToken_box1	34	2519	2519		RandomItem	1	使用后有机会获得首领信物	200000	1	1	1000	3	1	1	99999	3085	1									
3086	首领信物宝箱	LeaderToken_box2	34	2519	2519		RandomItem	1	使用后有机会获得首领信物	200000	1	1	1000	3	1	1	99999	3086	1									
3087	首领信物宝箱	LeaderToken_box3	34	2519	2519		RandomItem	1	使用后有机会获得首领信物	200000	1	1	1000	3	1	1	99999	3087	1									
3591	腊八许愿礼盒	Laba_Wish_Box	34	3565	3565		RandomItem	1	腊八节许愿祝福获得的宝箱	200000	1	1	1000	3	1	0	99999	3591	1									
3088	惩恶信物宝箱（白）	PunishToken_box1	34	100	100		RandomItemByLevel	1	使用后有机会获得惩恶信物	20000	1	1	1000	3	1	1	99999	97	1									
3089	惩恶信物宝箱（绿）	PunishToken_box2	34	100	100		RandomItemByLevel	1	使用后有机会获得惩恶信物	20000	1	1	1000	3	1	1	99999	98	1									
3090	惩恶信物宝箱（蓝）	PunishToken_box3	34	100	100		RandomItemByLevel	1	使用后有机会获得惩恶信物	20000	1	1	1000	3	1	1	99999	99	1									
3091	惩恶信物宝箱（紫）	PunishToken_box4	34	100	100		RandomItemByLevel	1	使用后有机会获得惩恶信物	20000	1	1	1000	3	1	1	99999	100	1									
3092	惩恶信物宝箱（橙）	PunishToken_box5	34	100	100		RandomItemByLevel	1	使用后有机会获得惩恶信物	20000	1	1	1000	3	1	1	99999	101	1									
3103	家族信物宝箱	KinToken_box1	34	100	100		RandomItemByLevel	1	使用后有机会获得家族信物	20000	1	1	1000	3	1	1	99999	102	1									
3106	【山贼信物收集】	JuanZhou_1	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	1										
3107	【战场信物收集】	JuanZhou_2	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	2										
3108	【首领信物收集】	JuanZhou_3	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	3										
3109	【家族信物收集】	JuanZhou_4	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	4										
3110	【杀手信物收集】	JuanZhou_5	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	5										
3111	【惩恶信物收集】	JuanZhou_6	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	2	1	0	99999	6										
3112	【白水晶收集】	JuanZhou_7	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	42500	1	1	1000	2	1	0	99999	7										
3113	【凌绝峰令牌收集】	JuanZhou_8	34	3106	3106		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	63000	1	1	1000	2	1	0	99999	8										
3114	【银两收集】	JuanZhou_9	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	40000	1	1	1000	3	1	0	99999	9										
3115	【古董收集】	JuanZhou_10	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	92000	1	1	1000	3	1	0	99999	10										
3116	【宋金诏书收集】	JuanZhou_11	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	11										
3117	【洗髓丹收集】	JuanZhou_12	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	100000	1	1	1000	3	1	0	99999	12										
3118	【魂石收集】李三	JuanZhou_13	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	13										
3119	【魂石收集】卢青	JuanZhou_14	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	14										
3120	【魂石收集】莺儿	JuanZhou_15	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	15										
3121	【魂石收集】顾武	JuanZhou_16	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	16										
3122	【魂石收集】苏墨芸	JuanZhou_17	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	17										
3123	【魂石收集】萧动尘	JuanZhou_18	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	18										
3124	【魂石收集】胡神医	JuanZhou_19	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	19										
3125	【魂石收集】秦沐白	JuanZhou_20	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	20										
3126	【魂石收集】张仲天	JuanZhou_21	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	21										
3127	【魂石收集】路达	JuanZhou_22	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	22										
3128	【魂石收集】蔷薇	JuanZhou_23	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	23										
3129	【魂石收集】紫轩	JuanZhou_24	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	24										
3130	【魂石收集】南宫彩虹	JuanZhou_25	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	25										
3131	【魂石收集】林海	JuanZhou_26	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	26										
3132	【魂石收集】陆文龙	JuanZhou_27	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	27										
3133	【魂石收集】赵无双	JuanZhou_28	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	28										
3134	【魂石收集】无相	JuanZhou_29	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	29										
3135	【魂石收集】张如梦	JuanZhou_30	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	30										
3136	【魂石收集】赵节	JuanZhou_31	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	31										
3137	【魂石收集】邵骑风	JuanZhou_32	34	3107	3107		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	90000	1	1	1000	3	1	0	99999	32										
3138	【魂石收集】殷方	JuanZhou_33	34	3108	3108		JuanZhou	1	[FFFE0D]「商会老板」万金财[-]发布的物资收集任务，完成后可获得奖励。	270000	1	1	1000	4	1	0	99999	33										
