Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	DefaultDialog	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	SyncFirst	IsNotBYStealLife
hd_yd_xueren_big3	2152	普通的雪人	2	0	SnowmanNpc		569	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			3							1	
hd_yd_xueren_big4	2153	精緻的雪人	2	0	SnowmanNpc		570	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			4							1	
hd_yd_xueren_big5	2154	巨大的雪人	2	0	SnowmanNpc		571	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			5							1	
hd_yd_xueren_big6	2155	壯觀的雪人	2	0	SnowmanNpc		572	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			6							1	
hd_yd_xueren_big7	2156	超級大雪人	2	0	SnowmanNpc		573	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			7							1	
hd__sd_shengdanshaonv	2122	聖誕少女	5	0			1154	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn											
hd__sd_shengdanlaoren	2123	聖誕老人	2	0			1160	200	994	聖誕節來了，我這裡有些禮物，你們要嗎？		100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1																
hd__sd_shengdanshu	2124	聖誕樹	5	0			554	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_nianshou	2125	年獸	6	1			1159	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_nianshou1	2150	年獸-隱藏	6	1			469	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn								1			
hd_dxz_bs01	2126	雪仗小男孩	0	0			1155	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn											
hd_dxz_bs02	2127	雪仗小女孩	0	0			1156	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn											
hd_dxz_bs03	2128	獅帽小男孩	0	0			1157	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn											
hd_dxz_bs04	2129	獅帽小女孩	0	0			1158	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn											
hd_dxz_xueren01	2130	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	539	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xueren02	2131	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	540	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xueren03	2132	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	543	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xueren04	2133	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	542	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xueren05	2134	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	541	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xueren06	2135	神奇雪人	2	0	FubenDialogEvent	1,採集中...,GatherNpc	567	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xianjing01	2136	冰原陷阱	2	0	FubenDialogEvent	1,採集中...,GatherNpc	544	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xianjing02	2137	冰原陷阱	2	0	FubenDialogEvent	1,採集中...,GatherNpc	545	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xianjing03	2138	冰原陷阱	2	0	FubenDialogEvent	1,採集中...,GatherNpc	546	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xianjing04	2139	冰原陷阱	2	0	FubenDialogEvent	1,採集中...,GatherNpc	547	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_xianjing05	2140	冰原陷阱	2	0	FubenDialogEvent	1,採集中...,GatherNpc	548	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_shenfu01	2141	雪原神符	2	0	FubenDialogEvent	1,採集中...,GatherNpc	549	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_shenfu02	2142	雪原神符	2	0	FubenDialogEvent	1,採集中...,GatherNpc	550	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_shenfu03	2143	雪原神符	2	0	FubenDialogEvent	1,採集中...,GatherNpc	551	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_dxz_shenfu04	2144	雪原神符	2	0	FubenDialogEvent	1,採集中...,GatherNpc	552	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1	
hd_yx_huadeng	2145	花燈	2	0			556	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn											
hd_zs_tree01	2146	青翠樹苗	2	0			557	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn											
hd_zs_tree02	2147	茂盛小樹	2	0			558	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn											
hd_zs_tree03	2148	茁壯樹木	2	0			559	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn											
hd_zs_tree04	2149	參天大樹	2	0			560	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn											
Hd_cyjl_1	2051	成語接龍NPC	0	1	FubenDeath		190		993		30	403	166	1	200	1			500	500	Setting/Npc/Ai/CommonPassive.ini			1	18	1										1							
jiebai_npc	2056	納蘭潛凜	2	1	SwornFriendsNpc2		187	212	312			1	21	1							Setting/Npc/Ai/CommonActive.ini			0	15	1																	
Partner_skill_bq	2166		7	1			523		300			31	3227	1	836	1			1500	1500	Setting/Npc/Ai/partner/partner_qinshihuang_hujia.ini			1	18	3									1								1
hd_ny_nianhuo	2171	年貨	2	0	MonsterNianDlgNpc		574	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1	
hd_ny_nianshou	2172	兇殘的年獸	0	1			576	200	994			10000	91	1	3523	1			1000	1000	Setting/Npc/Ai/Activity/nianshou.ini			1	20	2									6							1	1
hd_ny_yanhua	2173	散落的煙花	2	0	FireworkPickNpc		566	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1	
hd_ny_houzi	2174	小猴子	0	1			575				2700	3	1032	1					600	600	Setting/Npc/Ai/CommonActive.ini			1	18			21															
hd_ny_nianshoubox	2185	年獸寶箱	2	0	MonsterNianGatherBox	3713	352	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1							1	
House_npc	2279	真兒	2	1	HouseManagerNpc		1178		993	這位元俠士，你需要建房麼？		1	56	1	1697	1					Setting/Npc/Ai/CommonActive.ini			0	15	3																	
BeautyPageant_npc1	2304	選美宣傳使者	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10									
BeautyPageant_npc2	2305	選美宣傳使者	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10									
BeautyPageant_diaoxiang	2306	選美雕像（本服冠軍）	2	0	BeautyPageantStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5								
BeautyPageant_diaoxiang2	2336	選美雕像（全服冠軍）	2	0	BeautyPageantStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5								
Daiyanren_lingengxin	2324	楊大俠	2	1			1179			我有酒，你有故事麼？		1	56	1	1696	1								0	15	1																	
Daiyanren_zhaoliying	2325	真兒	2	1			1178			蒼生血淚千帆盡，同舟共濟與君還		1	56	1	1697	1								0	15	1																	
Daiyanren_City_lingengxin	2326	楊大俠	2	1	SampleHouseManagerNpc		1179			大俠快來我家與我共飲一杯		1	56	1	1696	1								0	15	1																	
Daiyanren_City_zhaoliying	2327	真兒	2	1	ProlocutorNpc		1178			倘若各位不嫌棄，請到寒舍奉茶		1	56	1	1697	1								0	15	1																	
Daiyanren_House_lingengxin	2330	楊大俠	0	1			1179					1	56	1	1696	1					Setting/Npc/Ai/KeepMoving.ini			0	8	1								8									
Daiyanren_House_zhaoliying	2331	真兒	2	1			1178			歡迎到訪寒舍做客~		1	56	1	1697	1					Setting/Npc/Ai/KeepMoving.ini			0	7	1																	
Marry_ManLevel1	2353	新郎	0	0			601					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_ManLevel2	2354	新郎	0	0			590					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_ManLevel3	2355	新郎	0	0			591					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_WomanLevel1	2356	新娘	0	0			602					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_WomanLevel2	2357	新娘	0	0			603					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_WomanLevel3	2358	新娘	0	0			604					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_LoliLevel1	2359	新娘（蘿莉）	0	0			605					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_LoliLevel2	2360	新娘（蘿莉）	0	0			606					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_LoliLevel3	2361	新娘（蘿莉）	0	0			607					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_huajiaoLevel1	2362	花轎	0	0			596					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_huajiaoLoliLevel1	2365	花轎蘿莉	0	0			597					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_HorseLevel3	2370	新郎騎馬	0	0			598					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_yuelao	2371	月老	2	0	YueLaoNpc	CityNpc	600	9041		千里姻緣一線牽，少俠可是來尋紅線的另一頭？		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_Fuben_yuelao	2535	月老	2	0	YueLaoNpc	FubenNpc	600	9041		天生才子佳人配，只羨鴛鴦不羨仙！		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_hongniang	2372	紅娘	2	0	hongNiangNpc		599	9039		願無歲月可回頭，且以深情共白首。		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		126						7										
Marry_huatong1	2373	鳳囍	2	0	HuaTongNpc		595	9040		嘻嘻，你是不是有心上人了？說不定月爺爺能幫到你。		1									Setting/Npc/Ai/KeepMoving.ini			1	7	3		124						7										
Marry_huatong2	2374		0	0			594			鳳囍（撒花）（游城時固定座標）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_chuisuona	2375		0	0			592			吹嗩呐（游城時固定座標）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_qiaoluo	2376		0	0			593			敲鑼（游城時固定座標）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_hongniang	2385		0	0			599			紅娘（遊城）（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_huatong1	2386		0	0			594			鳳囍1（遊城隊伍裡的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_huatong2	2387		0	0			594			鳳囍2（遊城隊伍裡的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_huatong3	2388		0	0			594			鳳囍3（遊城隊伍裡起點的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong4	2389		0	0			594			鳳囍4（遊城隊伍裡起點的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong5	2638		0	0	WeddingTourNpc		594			鳳囍3（遊城結束後，宣傳用的巡邏花童1，負責喊話）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong6	2639		0	0	WeddingTourNpc		594			鳳囍4（遊城結束後，宣傳用的巡邏花童2）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona1	2390		0	0			592			吹嗩呐1（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_chuisuona2	2391		0	0			592			吹嗩呐2（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_chuisuona3	2394		0	0			592			吹嗩呐3（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_chuisuona4	2395		0	0			592			吹嗩呐4（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_qiaoluo1	2392		0	0			593			敲鑼1（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
MarryTourMap_qiaoluo2	2393		0	0			593			敲鑼2（還未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7									
Marry_bianpao	2396	開心爆竹	0	0			612					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7									
Marry_box	2397	喜糖禮盒	2	1	WeddingCandyNpc		613	9038				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry_tongxinguo	2398	同心果	2	1	ConcentricFruitNpc		614	9037				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry1_TableFood_1	2537	姻緣美滿	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_2	2538	喜慶滿堂	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_3	2539	花好月圓	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_4	2540	永結連理	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_5	2541	百年好合	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_1	2542	姻緣美滿	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_2	2543	喜慶滿堂	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_3	2544	花好月圓	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_4	2545	永結連理	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_5	2546	百年好合	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_1	2547	姻緣美滿	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_2	2548	喜慶滿堂	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_3	2549	花好月圓	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_4	2550	永結連理	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_5	2551	百年好合	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry_gouhuo	2552		4	0	GouHuoNpc	all|30000|10|250|0|147	469																	0																0				
Marry2_gouhuo	2629		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry3_gouhuo	2630		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry1_Table	2556		0	0		60	20002			第一檔空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_Table	2557		0	0		60	20005			第二檔空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_Table	2558		0	0		60	20008			第三檔空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
test_yewuxing	2449	葉無心	0	1			1217					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_yeqingyang	2450	葉青陽	0	1			1218					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_xiaoyuzhu	2451	蕭玉竹	0	1			1219					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_bingyi	2452	冰儀	0	1			1210					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
Marry3_wanjincai	2624	萬金財	0	0			146					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_lingengxin	2625	楊大俠	0	0			1179					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaocaiyan	2626	小紫煙	0	0			191					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyinfang	2627	小殷方	0	0			125					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyintong	2628	小殷童	0	0			192					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry_huaquan	2654		0	0		60	20013			婚禮主台的花，用來圍城花圈		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
