SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	Icon	IconAtlas	WaitTime	ChildID	MissileForm	ChildCount	MSGenerate	MSGenerateParam	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	StatePriority	StateType	StateTime	StartSkillID	HitSkillID	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	IsMelee	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible
2152	卓非凡冲刺_子	新手副本	5		2	XiaoyaoSkill_04			2152		1							enemy	0	1		16	2152				attack_wood			0					600	empty																		1			[主动技]													1			1						
2153	武当剑法	新手副本	5		1	WudangSkill_01	UI/Atlas/SkillIcon/WD_Skill.prefab		601		1							enemy	0		5	16	2153				attack_earth			0	605				600	newrole_wd_pg1																	5	1			[普通攻击]  武当派基础剑法。远距离攻击目标，对目标及周围小范围造成伤害					80001												1					
2154	武当剑法2	新手副本	5		1	WudangSkill_01	UI/Atlas/SkillIcon/WD_Skill.prefab		602		1							enemy	0		5	17	2154				attack_earth			0	606				600	newrole_wd_pg2																	5	1	1		[普通攻击]  武当派基础剑法。远距离攻击目标，对目标及周围小范围造成伤害					80001												1					
2155	武当剑法3	新手副本	5		1	WudangSkill_01	UI/Atlas/SkillIcon/WD_Skill.prefab		603		1							enemy	0		5	18	2155				attack_earth			0	607				600	newrole_wd_pg3																	5	1	1		[普通攻击]  武当派基础剑法。远距离攻击目标，对目标及周围小范围造成伤害					80002												1					
2156	武当剑法4	新手副本	5		1	WudangSkill_01	UI/Atlas/SkillIcon/WD_Skill.prefab		604		1							enemy	0		5	19	2156				attack_earth			0	608				600	newrole_wd_pg4																	5	1	1		[普通攻击]  武当派基础剑法。远距离攻击目标，对目标及周围小范围造成伤害					80002												1					
2161	剑飞惊天	新手副本	5		1	WudangSkill_02	UI/Atlas/SkillIcon/WD_Skill.prefab		609		1							enemy	225		5	21	2161				wd_earth			0	2162				1000	newrole_wd_jfjt																	5	1			[主动技]  远距离攻击目标，目标及周围小范围落下飞剑，造成伤害并有概率眩晕							5608									1	1					
2162	剑飞惊天_子	新手副本	5		1	WudangSkill_02	UI/Atlas/SkillIcon/WD_Skill.prefab		610		1							enemy	0		5	19	2162				wd_earth			0					1000	newrole_wd_jfjt_child																	5	1																			1	1					
2163	人剑合一	新手副本	5		2	WudangSkill_03	UI/Atlas/SkillIcon/WD_Skill.prefab		611		1							enemy	300		5	22	2163				attack_earth			0	2164				700	newrole_wd_rjhy																	5	1			[主动技]  发出一把直线穿透飞剑，距离敌方越远伤害越高和造成的眩晕时间越长					80002		5606									1	1					
2164	人剑合一_子	新手副本	5		2	WudangSkill_03	UI/Atlas/SkillIcon/WD_Skill.prefab	6	612		1							enemy	0		5	22	2164				attack_earth			0					700	newrole_wd_rjhy_child																	5	1																			1	1					
2165	坐忘无我	新手副本	2			WudangSkill_04	UI/Atlas/SkillIcon/WD_Skill.prefab											self	600		5	23	2165			613	attack_earth			0					1000	newrole_wd_zwww																	5	1			[主动技]  一定时间内获得抵消伤害的护盾，敏捷越高，抵消的伤害就越多				1			5607									1	1					
2166	天地无极	新手副本	5		1	WudangSkill_05	UI/Atlas/SkillIcon/WD_Skill.prefab		615		1							enemy	600		5	24	2166				attack_earth			0					1000	newrole_wd_tdwj																	5	1			[主动技]  远程定点，目标及周围较大范围受到2次伤害并附带概率眩晕效果							5609									1	1					
2167	天地无极_子	新手副本	5		1	WudangSkill_05	UI/Atlas/SkillIcon/WD_Skill.prefab		616		1							enemy	0		5	24	2167				attack_earth			0					1000	newrole_wd_tdwj																	5	1																			1	1					
2168	天忍刺杀术	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		701		1							enemy	0		4	16	2168				attack_fire_s			0					250	newrole_tr_pg1																	6	1			[普通攻击]  天忍基础刀法，攻击身前小范围的目标													1				1					
2169	天忍刺杀术2	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		702		1							enemy	0		4	17	2169				attack_fire			0					250	newrole_tr_pg2																	6	1	1		[普通攻击]  天忍基础刀法，攻击身前小范围的目标													1				1					
2170	天忍刺杀术3	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		703		1							enemy	0		4	18	2170				attack_fire			0					250	newrole_tr_pg3																	6	1	1		[普通攻击]  天忍基础刀法，攻击身前小范围的目标					80001								1				1					
2171	天忍刺杀术4	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		704		1							enemy	0		4	19	2171				attack_fire			0					250	newrole_tr_pg4																	6	1	1		[普通攻击]  天忍基础刀法，攻击身前小范围的目标					80001								1				1					
2172	魔焰在天	新手副本	5		2	TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab		705		1							enemy	375		4	21	2172				attack_fire			0	2173	2174		-1	600	newrole_tr_myzt																	6	1			[主动技]  每半秒飞出火球攻击周围的敌人，共6次。使用该技能不会打破隐身				1			5707						1			1	1					
2173	魔焰在天_子1	新手副本	2			TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab											self	0		4	21	1			706	buff_attack			225					1000	empty																	6	1							1									1			1	1					
2174	魔焰在天_子2	新手副本	5		2	TianrenSkill_02	UI/Atlas/SkillIcon/TR_Skill.prefab		707		1							enemy	0		4	21	1				attack_fire			0					600	newrole_tr_myzt_child2																	6	1																1			1	1					
2175	死亡回旋	新手副本	5		2	TianrenSkill_03	UI/Atlas/SkillIcon/TR_Skill.prefab		708		1							enemy	300		4	22	2175				attack_fire			0	2176				700	newrole_tr_swhx																	6	1			[主动技]  双刺回旋直线飞出较远距离并返回，在路径上的敌人造成2次范围伤害							5706						1			1	1					
2176	死亡回旋_子1	新手副本	5		2	TianrenSkill_03	UI/Atlas/SkillIcon/TR_Skill.prefab		709		1							enemy	0		4	22	1				attack_fire			0					700	newrole_tr_swhx_child			100														6	1																1			1	1					
2177	血月之影	新手副本	2			TianrenSkill_04	UI/Atlas/SkillIcon/TR_Skill.prefab											self	525		4	23	2177			711				0					1000	newrole_tr_xyzy																	6	1			[主动技]  隐身，并在下一次普攻连招对敌人造成大量伤害							5709						1			1	1					
2178	血月之影_破隐普攻加成buff	新手副本	2			TianrenSkill_04	UI/Atlas/SkillIcon/TR_Skill.prefab											self	0		4	16	1							0					1000	newrole_tr_xyzy_child1																	6	1																1			1	1					
2179	血月之影_普攻1	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		714		1							enemy	0		4	16	2179				attack_fire_s			0					250	newrole_tr_xyzy_gongji1																	6	1			[普通攻击]  攻击身前小范围的目标													1				1					
2180	血月之影_普攻2	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		715		1							enemy	0		4	17	2180				attack_fire			0					250	newrole_tr_xyzy_gongji2																	6	1	1		[普通攻击]  攻击身前小范围的目标													1				1					
2181	血月之影_普攻3	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		716		1							enemy	0		4	18	2181				attack_fire			0					250	newrole_tr_xyzy_gongji3																	6	1	1		[普通攻击]  攻击身前小范围的目标					80001								1				1					
2182	血月之影_普攻4	新手副本	5		2	TianrenSkill_01	UI/Atlas/SkillIcon/TR_Skill.prefab		717		1							enemy	0		4	19	2182				attack_fire			0					250	newrole_tr_xyzy_gongji4																	6	1	1		[普通攻击]  攻击身前小范围的目标					80001								1				1					
2183	摄魂乱心	新手副本	5		1	TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		722		1			2184	15			enemy	600		4	24	2183				attack_fire			0	2184			-1	1000	newrole_tr_shlx																	6	1			[主动技]  朝目标点释放一团摄魂之火，能多次拉回一定范围内的敌人，造成伤害并附带混乱效果							5710						1			1	1					
2184	摄魂乱心_子1	新手副本	5			TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		723		1							enemy	0		4	24	1				attack_fire			0					1000	newrole_tr_shlx_child																	6	1																1			1	1					
2185	摄魂乱心_子2	新手副本	5		1	TianrenSkill_05	UI/Atlas/SkillIcon/TR_Skill.prefab		738		1							enemy	0		4	24	1				attack_fire			0					1000	empty																	6	1																1			1	1					
2186	少林棍法	新手副本	5		2	ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		261		1							enemy	0		1	16	2186				attack_gold			0					250	newrole_sl_pg1																	7	1			[普通攻击]  少林寺基础武功。挥动长棍，前两式攻击身前的目标，后两式攻击自身周围内的目标													1				1					
2187	少林棍法2	新手副本	5		2	ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		262		1							enemy	0		1	17	2187				attack_gold			0					250	newrole_sl_pg2																	7	1	1		[普通攻击]  少林寺基础武功。挥动长棍，前两式攻击身前的目标，后两式攻击自身周围内的目标													1				1					
2188	少林棍法3	新手副本	5		2	ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		263		1							enemy	0		1	18	2188				attack_gold			0					250	newrole_sl_pg3																	7	1	1		[普通攻击]  少林寺基础武功。挥动长棍，前两式攻击身前的目标，后两式攻击自身周围内的目标					80001								1				1					
2189	少林棍法4	新手副本	5		2	ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		264		1							enemy	0		1	19	2189				attack_gold			0					250	newrole_sl_pg4																	7	1	1		[普通攻击]  少林寺基础武功。挥动长棍，前两式攻击身前的目标，后两式攻击自身周围内的目标					80002								1				1					
2190	降龙棍	新手副本	5		2	ShaolinSkill_02	UI/Atlas/SkillIcon/SL_Skill.prefab		266		1							enemy	180		1	21	2190				attack_gold			0	286				700	newrole_sl_xlg																	7	1			[主动技]  朝身前蓄力一棍，造成范围伤害并附带受伤效果					80002								1			1	1					
2191	大力金刚指	新手副本	5		2	ShaolinSkill_03	UI/Atlas/SkillIcon/SL_Skill.prefab		268		1							enemy	375		1	22	2191				attack_gold			0					700	newrole_sl_dljgz																	7	1			[主动技]  快速凝聚指劲向目标发出，造成单体伤害并附带定身效果													1			1	1					
2192	金刚伏魔	新手副本	2			ShaolinSkill_04	UI/Atlas/SkillIcon/SL_Skill.prefab											self	450		1	23	2192			270	buff_attack			0					1000	newrole_sl_jgfm																	7	1			[主动技]  一定时间内自身体型变大，免疫异常状态并化解伤害				1									1			1	1					
2193	十二擒龙手	新手副本	5		2	ShaolinSkill_05	UI/Atlas/SkillIcon/SL_Skill.prefab		272		1							enemy	525		1	24	2193				attack_gold			0					350	newrole_sl_seqls																	7	1			[主动技]  将周围目标拉到身前，造成伤害并附带定身效果				1									1			1	1					
2200	变身满血	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_maxlife																		1																				2					
2201	变身_狼	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_wolf																		1																									
2202	变身_天王	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_tw																		1																									
2203	变身_峨嵋	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_em																		1																									
2204	变身_桃花	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_th																		1																									
2205	变身_逍遥	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_xy																		1																									
2206	变身_武当	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_wd																		1																									
2207	变身_天忍	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_tr																		1																									
2208	变身_少林	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_sl																		1																									
2209	变身_翠烟	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_cy																		1																									
2210	变身_唐门	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_tm																		1																									
2211	变身_昆仑	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_kl																		1																									
2212	变身_丐帮	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_gb																		1																									
2213	变身_五毒	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_wudu																		1																									
2215	变身_弩车	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_nuche																		1																									
2216	变身_玄天武机	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_xuantianwuji																		1																									
2217	变身_炮车	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_paoche																		1																									
2218	变身_攻城车（领土）	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_gongchengche																		1																									
2219	变身_劲弩车（领土）	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_lingtunuche																		1																									
2220	变身_铁炮车（领土）	变身技能	2			SkillUsual												self	0			16	1							0					1000	change_lingtupaoche																		1																									
2221	变身_藏剑	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_cj																		1																									
2222	变身_长歌	变身技能	2			SkillUsual												self	0			16	1							0					1000	newrole_cg																		1																									
2251	狼王爪击	变身可用	5		1	SkillUsual			2251		1							enemy	45	1		16	1362				attack_normal			0					300	npc_normal_hurt																		1																1				1					
2252	狂奔突袭	变身可用	1	4		SkillUsual					3					2253	16	enemy	0								attack_wood			0					1500	empty			300	距离NPC多少厘米	3	对同个目标重复攻击的最大次数	7	结束的动作ID	2254	结束动作的事件	1000	以目标点为中心，直径cm						1														200		1				1					
2253	狂奔突袭_子1	变身可用	5		1	SkillUsual			2253		1							enemy	0			16	2253				attack_wood			0					1000	room9_1																		1																1				1					
2254	狂奔突袭_子2	变身可用	5		2	SkillUsual			2254		1							enemy	0			30	2254				attack_wood			0					1000	empty																		1																1				1					
2255	狂暴噬血	变身可用	2			SkillUsual												self	0			1	2255			2251	buff_attack			0					1000	change_wolf_skill3																		1							1													1					
2256	血色之源		3			SkillUsual												self	0			1					pass			0						change_wolf_skill4																		1																				1					
2291	中级·降龙棍	中级秘籍	3			Sl_mj01	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_mid_forxlg																	7	1			效果：提高[8dccf7]<降龙棍>[-]伤害威力、造成的会心效果与受伤几率													1									
2292	中级·大力金刚指	中级秘籍	3			Sl_mj02	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_mid_fordljgz																	7	1			效果：提高[8dccf7]<大力金刚指>[-]伤害威力并可穿透攻击，增加造成受伤效果的效果													1									
2293	中级·金刚伏魔	中级秘籍	3			Sl_mj03	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_mid_forjgfm																	7	1			效果：增加[8dccf7]<金刚伏魔>[-]的持续时间。提高[8dccf7]<金刚伏魔>[-]化解伤害的能力并回复生命													1									
2294	中级·金刚伏魔_子	中级秘籍	2			Sl_mj03	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	16	1			295	buff_attack			0					1000	book_sl_mid_forjgfm_child																	7	1							1									1			1						
2295	中级·十二擒龙手	中级秘籍	3			Sl_mj04	UI/Atlas/SkillIcon/SL_Skill.prefab											self	0		1	1					pass			0						book_sl_mid_forseql																	7	1			效果：减少[8dccf7]<十二擒龙手>[-]冷却时间。嘲讽被[8dccf7]<十二擒龙手>[-]击中的目标，使目标以普攻攻击你													1									
2296	中级·十二擒龙手_子	中级秘籍	5		2	Sl_mj04	UI/Atlas/SkillIcon/SL_Skill.prefab	4	297		1							enemy	0		1	16	1							0					1000	book_sl_mid_forseql_child																	7	1																1									
2301	祝福_金	活动	2			SkillUsual												self	0			16	1			2301				0					1000	pray_gold																		1																									
2302	祝福_木	活动	2			SkillUsual												self	0			16	1			2302				0					1000	pray_wood																		1																									
2303	祝福_水	活动	2			SkillUsual												self	0			16	1			2303				0					1000	pray_water																		1																									
2304	祝福_火	活动	3			SkillUsual												self	0			16	1			2304				0					1000	pray_fire																		1																									
2305	祝福_土	活动	2			SkillUsual												self	0			16	1			2305				0					1000	pray_earth																		1																									
2306	饮酒状态	活动	2			SkillUsual												self	0			16	1			2306				150					1000	empty																		1																									
2307	佳节的祝福	活动	2			SkillUsual												self	0			16	1			2307				0					1000	buff_zongzi																		1																									
2308	亲密度加成	活动	2			SkillUsual												self	0			16	1			2308				150					1000	empty																		1																									
2309	烟花	活动	5		2	SkillUsual			2309		1							self	0			16	1							0					750	empty																		1							1																1		
2310	欠款	系统	2			SkillUsual												self	0			16	1			2310				150					1000	empty																		1																									
2311	秦始皇陵	秦始皇陵	2			SkillUsual												self	0			16	1			2311				0					1000	empty																		1																									
2312	PK保护	秦始皇陵	2			SkillUsual												self	0			16	1			2312				0					1000	empty																		1																									
2313	沧海月明	活动	2			SkillUsual												self	0			16	1			2313				0					1000	addexp_20																		1																									
2314	欠款负面状态	系统	2			SkillUsual												self	0			16	1			2314				150					1000	debuff_qiankuan																		1																									
2315	小烟花	活动	5		2	SkillUsual			2315		1							self	0			16	6005				attack_earth			0					1000	empty																																					1						
2316	腊八粥		2			SkillUsual												self	0			16	1			2316				0					1000	empty																		1																									
2317	重聚江湖		2			SkillUsual												self	0			16	1			2317				0					1000	buff_chongjujianghu																		1																									
2318	欠款减战力	系统	2			SkillUsual												self	0			16	1			2318				150					1000	debuff_qiankuan_fightpower																		1																									
2319	女侠的青睐	活动	2			SkillUsual												self	0			16	1			2319				0					1000	buff_zongzi																		1																									
2320	神秘灵果	活动	2			SkillUsual												self	0			16	1			2320				0					1000	buff_arborday																		1																									
2321	家园隐藏身体	家园	3			SkillUsual												self	0			16	1			2321				0					1000	forbidall																		1																									
2322	清明鬼魂状态	活动	3			SkillUsual												self	0			16	1			2322				0					1000	buff_qingming																																											
2323	家园隐身躲猫猫	家园	3			SkillUsual												self	0			16	1			2323				0					1000	forbidallandhide																		1																									
2341	矩形8*2米	通用红色矩形预警	5		2	SkillUsual			2341		1							enemy	0			1	2341				attack_earth			0	100			-1	500	empty																																											
2342	矩形8*3米	通用红色矩形预警	5		2	SkillUsual			2342		1							enemy	0			1	2342				attack_earth			0	100			-1	500	empty																																											
2343	矩形8*2米_1秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2343				attack_earth			0	100			-1	500	empty																																											
2344	矩形8*2米_1.5秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2344				attack_earth			0	100			-1	500	empty																																											
2345	矩形8*2米_2秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2345				attack_earth			0	100			-1	500	empty																																											
2346	矩形8*3米_1秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2346				attack_earth			0	100			-1	500	empty																																											
2347	矩形8*3米_1.5秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2347				attack_earth			0	100			-1	500	empty																																											
2348	矩形8*3米_2秒	通用红色矩形预警	1	5		SkillUsual					1							enemy	0			1	2348				attack_earth			0	100			-1	500	empty																																											
2349	矩形30*2米	通用红色矩形预警	5		2	SkillUsual			2349		1							enemy	0			1	2349				attack_earth			0	100			-1	3000	empty																																											
2350	矩形30*2米_2秒	通用红色矩形预警	1	5		SkillUsual												enemy	30			1	2350				attack_earth			0	100			-1	3000	empty																																											
2351	冰霜冲锋	NPC通用（无特效）	1	2		SkillUsual		6										enemy	105	1		2	2351				attack_normal			0					750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度										1														150		1	1								
2352	冰霜冲锋_伤害	NPC通用	5		2	SkillUsual			2352		1							enemy	0	1		16	2352				attack_normal			0					750	npc_xx_chongfeng																		1																1									
2353	冰霜冲锋_效果	NPC通用	5		2	SkillUsual			2353	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2354	雷电冲锋	NPC通用（无特效）	1	2		SkillUsual		6										enemy	105	1		2	2354				attack_normal			0					750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度										1														150		1	1								
2355	雷电冲锋_伤害	NPC通用	5		2	SkillUsual			2355		1							enemy	0	1		16	2355				attack_normal			0					750	npc_xx_chongfeng																		1																1									
2356	雷电冲锋_效果	NPC通用	5		2	SkillUsual			2356	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2357	破土冲锋	NPC通用	1	2		SkillUsual		6										enemy	105	1		2	2357				attack_normal			0					750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度										1														150		1	1								
2358	破土冲锋_伤害	NPC通用	5		2	SkillUsual			2358		1							enemy	0	1		16	2358				attack_normal			0					750	npc_xx_chongfeng																		1																1									
2359	破土冲锋_效果	NPC通用	5		2	SkillUsual			2359	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2360	火焰冲锋	NPC通用	1	2		SkillUsual		6										enemy	105	1		2	2360				attack_normal			0					750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度										1														150		1	1								
2361	火焰冲锋_伤害	NPC通用	5		2	SkillUsual			2361		1							enemy	0	1		16	2361				attack_normal			0					750	npc_xx_chongfeng																		1																1									
2362	火焰冲锋_效果	NPC通用	5		2	SkillUsual			2362	1	4	2	2					enemy	0	1		16	1				attack_normal			0					750	empty			200															1																1									
2363	横扫_金	NPC通用	5		2	SkillUsual			2363		1							enemy	105	1		16	2363				attack_normal			0					150	npc_control_gold2																		1										6336						1									
2364	横扫_水	NPC通用	5		2	SkillUsual			2364		1							enemy	105	1		16	2364				attack_normal			0					150	npc_control_water2																		1										6336						1									
2365	横扫_火	NPC通用	5		2	SkillUsual			2365		1							enemy	105	1		16	2365				attack_normal			0					150	npc_control_fire2																		1										6336						1									
2366	横扫_木	NPC通用	5		2	SkillUsual			2366		1							enemy	105	1		16	2366				attack_normal			0					150	npc_control_wood2																		1										6336						1									
2367	光圈_金	NPC通用	5		2	SkillUsual		6	2367		1							enemy	150	1		16	6005				attack_normal			0					600	npc_control_gold3																		1							1																		
2368	光圈_水	NPC通用	5		2	SkillUsual		6	2368		1							enemy	150	1		16	6005				attack_normal			0					600	npc_control_water3																		1							1																		
2369	光圈_火	NPC通用	5		2	SkillUsual		6	2369		1							enemy	150	1		16	6005				attack_normal			0					600	npc_control_fire3																		1							1																		
2370	光圈_木	NPC通用	5		2	SkillUsual		6	2370		1							enemy	150	1		16	6005				attack_normal			0					600	npc_control_wood3																		1							1																		
2371	大地重碾	NPC通用	5			SkillUsual		3	2371		1							enemy	120	1		16	2371				attack_fire			0	2372				750	npc_200_30a_fixed																		1																1									
2372	大地重碾_特效	NPC通用	5		1	SkillUsual			2372	3	5							enemy	0	1		16	2372				attack_fire			0					750	empty			200															1																1									
2373	霜雪盖天	NPC通用	5			SkillUsual			2373		1							enemy	120	1		16	2373				attack_fire			0	2374				750	npc_sp_water																		1																									
2374	霜雪盖天_特效	NPC通用	5		1	SkillUsual			2374	3	5	2	1					enemy	0	1		16	2374				attack_fire			0					750	empty			200															1																									
2375	天玑落陨	NPC通用	5			SkillUsual		9	2375		1							enemy	120	1		16	2375				attack_fire			0	2376				750	npc_sp_fire																		1																									
2376	天玑落陨_特效1	NPC通用	5		1	SkillUsual			2376	3	5							enemy	0	1		16	2376				attack_fire			0	2379				750	empty			200															1																									
2377	龙卷之怒	NPC通用	5			SkillUsual			2377		1							enemy	120	1		16	2377				attack_fire			0	2378				750	npc_sp_wood																		1																									
2378	龙卷之怒_特效	NPC通用	5		1	SkillUsual			2378	3	5							enemy	0	1		16	2378				attack_fire			0					750	empty			200															1																									
2379	天玑落陨_特效2	NPC通用	5			SkillUsual		8	2632	3	5							enemy	0	1		16	1				attack_fire			0					600	empty			200															1																									
2380	扇形地刺	NPC通用	5		2	SkillUsual			2380	2	4			2381	2			enemy	90	1		16	2380				attack_normal			0	2421				750	empty					3													1										5092						1				2					
2381	扇形地刺_子	NPC通用	5		1	SkillUsual			2381		1							enemy	0	1		16	1				attack_normal			0					750	empty					3													1																1									
2382	五星水弹	NPC通用	5		2	SkillUsual			2382	2	5							enemy	90	1		16	2382				attack_normal			0	2422				750	empty					3													1																1									
2383	五星火弹	NPC通用	5		2	SkillUsual			2383	2	5							enemy	90	1		16	2383				attack_normal			0	2423				750	empty					3													1																1									
2384	扇形落雷	NPC通用	5		2	SkillUsual			2384	2	3			2385	5			enemy	90	1		16	2384				attack_normal			0	2424				750	empty					3													1																1									
2385	扇形落雷_子	NPC通用	5		1	SkillUsual			2385		1							enemy	0	1		16	1				attack_normal			0	2386				750	empty					3													1																1									
2386	扇形落雷_地裂	NPC通用	5		0	SkillUsual		3	2386		1							enemy	0	1		16	1				attack_normal			0					750	empty																		1																1									
2387	喷射火焰（扇形）	NPC通用	5		2	SkillUsual			2387	2	3							enemy	90	1		16	2387				attack_normal			0	2388				600	empty					5													1																1									
2388	喷射火焰（扇形）_子	NPC通用	5		2	SkillUsual			2388		1							enemy	0	1		16	1				attack_normal			0					600	npc_sp_fire					5													1																1									
2389	龙卷风(扇形)	NPC通用	5		2	SkillUsual			2389		1							enemy	90	1		16	2389				npc_attack_wood			0	2390				600	npc_sp_fire				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°												1										6310															
2390	龙卷风(扇形)_效果	NPC通用	5		2	SkillUsual			2390	2	3							enemy	0	1		16	1				npc_attack_wood			0					600	empty					3													1																									
2391	冰锥(扇形)	NPC通用	5		2	SkillUsual			2391		1							enemy	90	1		16	2391				npc_attack_wood			0	2392				600	npc_sp_fire				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°												1										6310															
2392	冰锥(扇形)_效果	NPC通用	5		2	SkillUsual			2392	2	6							enemy	0	1		16	1				npc_attack_wood			0					600	empty					2													1																									
2393	开天辟地(扇形)	NPC通用	5		2	SkillUsual			2393		1							enemy	90	1		16	2393				npc_attack_wood			0	2394				600	npc_sp_fire				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°												1										6310															
2394	开天辟地(扇形)_子1	NPC通用	5		2	SkillUsual			2394	2	3			2395	2			enemy	0	1		16	1				npc_attack_wood			0					600	empty					5													1																									
2395	开天辟地(扇形)_效果	NPC通用	5			SkillUsual			2395		1							enemy	0	1		16	1				npc_attack_wood			0					600	empty																		1																									
2396	机关-龙卷风吹起	NPC通用	5		2	SkillUsual			2396	3	4							enemy	90	1		1	1				attack_normal			0	2397			-1	300	empty					4													1																1		1							
2397	机关-龙卷风吹起_子	NPC通用	5		2	SkillUsual			2397		1							enemy	0	1		1	1				attack_normal			0					300	npc_xx_fukong																		1																1		1							
2398	光环_反弹	NPC通用	4			SkillUsual			2398									self	0			1	1			2398	pass			45	2399					npc_fantan																		1		1	使光环范围内友方可以获得一个buff，当受到攻击时反弹100%的伤害																						
2399	光环_反弹_子	NPC通用	4			SkillUsual			2399									allynoself	0			1	1			2399				45						npc_fantan																																											
2400	光环_反射	NPC通用	4			SkillUsual			2400									self	0			1	1			2400	pass			45	2401					npc_fanshe																		1		1	使光环范围内友方可以获得一个buff，当受到攻击时反弹攻击者部分基础攻击的伤害																						
2401	光环_反射_子	NPC通用	4			SkillUsual			2401									allynoself	0			1	1			2401				45						npc_fanshe																																											
2402	视野光环（小）	NPC通用	3			SkillUsual												self	0			1	1			2402	pass									empty																		1		1																							
2403	视野光环（大）	NPC通用	3			SkillUsual												self	0			1	1			2403	pass									empty																		1		1																							
