AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
ignore_fire_resist_v	22	8500	4200000	100	28		
ignore_fire_resist_v	23	9000	4800000	100	29		
ignore_fire_resist_v	24	9500	5400000	100	30		
ignore_fire_resist_v	25	10000	6000000	100	31		
ignore_fire_resist_v	26	10500	6600000	100	33		
ignore_fire_resist_v	27	11000	7200000	100	34		
ignore_fire_resist_v	28	11500	7800000	100	35		
ignore_fire_resist_v	29	12000	8400000	100	36		
ignore_fire_resist_v	30	12500	9000000	100	38		
ignore_wood_resist_v	1	5	5000	100	1		
ignore_wood_resist_v	2	7	7500	100	2		
ignore_wood_resist_v	3	10	10000	100	3		
ignore_wood_resist_v	4	15	15000	100	4		
ignore_wood_resist_v	5	20	20000	100	5		
ignore_wood_resist_v	6	30	30000	100	6		
ignore_wood_resist_v	7	40	40000	100	7		
ignore_wood_resist_v	8	60	60000	100	8		
ignore_wood_resist_v	9	100	100000	100	9		
ignore_wood_resist_v	10	160	160000	100	10		
ignore_wood_resist_v	11	250	240000	100	12		
ignore_wood_resist_v	12	400	360000	100	13		
ignore_wood_resist_v	13	600	500000	100	15		
ignore_wood_resist_v	14	1000	800000	100	16		
ignore_wood_resist_v	15	1600	1000000	100	18		
ignore_wood_resist_v	16	2400	1200000	100	19		
ignore_wood_resist_v	17	3500	1500000	100	21		
ignore_wood_resist_v	18	5000	1800000	100	22		
ignore_wood_resist_v	19	6000	2400000	100	24		
ignore_wood_resist_v	20	7500	3000000	100	25		
ignore_wood_resist_v	21	8000	3600000	100	26		
ignore_wood_resist_v	22	8500	4200000	100	28		
ignore_wood_resist_v	23	9000	4800000	100	29		
ignore_wood_resist_v	24	9500	5400000	100	30		
ignore_wood_resist_v	25	10000	6000000	100	31		
ignore_wood_resist_v	26	10500	6600000	100	33		
ignore_wood_resist_v	27	11000	7200000	100	34		
ignore_wood_resist_v	28	11500	7800000	100	35		
ignore_wood_resist_v	29	12000	8400000	100	36		
ignore_wood_resist_v	30	12500	9000000	100	38		
