AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
ignore_water_resist_v	29	24000	16800000	100	72		
ignore_water_resist_v	30	25000	18000000	100	76		
ignore_fire_resist_v	1	10	10000	100	2		
ignore_fire_resist_v	2	15	15000	100	4		
ignore_fire_resist_v	3	20	20000	100	6		
ignore_fire_resist_v	4	30	30000	100	8		
ignore_fire_resist_v	5	40	40000	100	10		
ignore_fire_resist_v	6	60	60000	100	12		
ignore_fire_resist_v	7	80	80000	100	14		
ignore_fire_resist_v	8	120	120000	100	16		
ignore_fire_resist_v	9	200	200000	100	18		
ignore_fire_resist_v	10	320	320000	100	20		
ignore_fire_resist_v	11	500	480000	100	23		
ignore_fire_resist_v	12	800	720000	100	26		
ignore_fire_resist_v	13	1200	1000000	100	29		
ignore_fire_resist_v	14	2000	1600000	100	32		
ignore_fire_resist_v	15	3200	2000000	100	35		
ignore_fire_resist_v	16	4800	2400000	100	38		
ignore_fire_resist_v	17	7000	3000000	100	41		
ignore_fire_resist_v	18	10000	3600000	100	44		
ignore_fire_resist_v	19	12000	4800000	100	47		
ignore_fire_resist_v	20	15000	6000000	100	50		
ignore_fire_resist_v	21	16000	7200000	100	52		
ignore_fire_resist_v	22	17000	8400000	100	56		
ignore_fire_resist_v	23	18000	9600000	100	58		
ignore_fire_resist_v	24	19000	10800000	100	60		
ignore_fire_resist_v	25	20000	12000000	100	62		
ignore_fire_resist_v	26	21000	13200000	100	66		
ignore_fire_resist_v	27	22000	14400000	100	68		
ignore_fire_resist_v	28	23000	15600000	100	70		
ignore_fire_resist_v	29	24000	16800000	100	72		
ignore_fire_resist_v	30	25000	18000000	100	76		
ignore_wood_resist_v	1	10	10000	100	2		
ignore_wood_resist_v	2	15	15000	100	4		
ignore_wood_resist_v	3	20	20000	100	6		
ignore_wood_resist_v	4	30	30000	100	8		
ignore_wood_resist_v	5	40	40000	100	10		
ignore_wood_resist_v	6	60	60000	100	12		
ignore_wood_resist_v	7	80	80000	100	14		
ignore_wood_resist_v	8	120	120000	100	16		
ignore_wood_resist_v	9	200	200000	100	18		
ignore_wood_resist_v	10	320	320000	100	20		
ignore_wood_resist_v	11	500	480000	100	23		
ignore_wood_resist_v	12	800	720000	100	26		
ignore_wood_resist_v	13	1200	1000000	100	29		
ignore_wood_resist_v	14	2000	1600000	100	32		
ignore_wood_resist_v	15	3200	2000000	100	35		
ignore_wood_resist_v	16	4800	2400000	100	38		
ignore_wood_resist_v	17	7000	3000000	100	41		
ignore_wood_resist_v	18	10000	3600000	100	44		
ignore_wood_resist_v	19	12000	4800000	100	47		
ignore_wood_resist_v	20	15000	6000000	100	50		
ignore_wood_resist_v	21	16000	7200000	100	52		
ignore_wood_resist_v	22	17000	8400000	100	56		
ignore_wood_resist_v	23	18000	9600000	100	58		
ignore_wood_resist_v	24	19000	10800000	100	60		
ignore_wood_resist_v	25	20000	12000000	100	62		
ignore_wood_resist_v	26	21000	13200000	100	66		
ignore_wood_resist_v	27	22000	14400000	100	68		
ignore_wood_resist_v	28	23000	15600000	100	70		
ignore_wood_resist_v	29	24000	16800000	100	72		
ignore_wood_resist_v	30	25000	18000000	100	76		
