AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
ignore_fire_resist_v	8	300	300000	100	120		
ignore_fire_resist_v	9	500	500000	100	135		
ignore_fire_resist_v	10	800	800000	100	150		
ignore_fire_resist_v	11	1250	1200000	100	172		
ignore_fire_resist_v	12	2000	1800000	100	195		
ignore_fire_resist_v	13	3000	2500000	100	217		
ignore_fire_resist_v	14	5000	4000000	100	240		
ignore_fire_resist_v	15	8000	5000000	100	262		
ignore_fire_resist_v	16	12000	6000000	100	285		
ignore_fire_resist_v	17	17500	7500000	100	307		
ignore_fire_resist_v	18	25000	9000000	100	330		
ignore_fire_resist_v	19	30000	12000000	100	352		
ignore_fire_resist_v	20	37500	15000000	100	375		
ignore_fire_resist_v	21	40000	18000000	100	390		
ignore_fire_resist_v	22	42500	21000000	100	420		
ignore_fire_resist_v	23	45000	24000000	100	435		
ignore_fire_resist_v	24	47500	27000000	100	450		
ignore_fire_resist_v	25	50000	30000000	100	465		
ignore_fire_resist_v	26	52500	33000000	100	495		
ignore_fire_resist_v	27	55000	36000000	100	510		
ignore_fire_resist_v	28	57500	39000000	100	525		
ignore_fire_resist_v	29	60000	42000000	100	540		
ignore_fire_resist_v	30	62500	45000000	100	570		
ignore_wood_resist_v	1	25	25000	100	15		
ignore_wood_resist_v	2	37	37500	100	30		
ignore_wood_resist_v	3	50	50000	100	45		
ignore_wood_resist_v	4	75	75000	100	60		
ignore_wood_resist_v	5	100	100000	100	75		
ignore_wood_resist_v	6	150	150000	100	90		
ignore_wood_resist_v	7	200	200000	100	105		
ignore_wood_resist_v	8	300	300000	100	120		
ignore_wood_resist_v	9	500	500000	100	135		
ignore_wood_resist_v	10	800	800000	100	150		
ignore_wood_resist_v	11	1250	1200000	100	172		
ignore_wood_resist_v	12	2000	1800000	100	195		
ignore_wood_resist_v	13	3000	2500000	100	217		
ignore_wood_resist_v	14	5000	4000000	100	240		
ignore_wood_resist_v	15	8000	5000000	100	262		
ignore_wood_resist_v	16	12000	6000000	100	285		
ignore_wood_resist_v	17	17500	7500000	100	307		
ignore_wood_resist_v	18	25000	9000000	100	330		
ignore_wood_resist_v	19	30000	12000000	100	352		
ignore_wood_resist_v	20	37500	15000000	100	375		
ignore_wood_resist_v	21	40000	18000000	100	390		
ignore_wood_resist_v	22	42500	21000000	100	420		
ignore_wood_resist_v	23	45000	24000000	100	435		
ignore_wood_resist_v	24	47500	27000000	100	450		
ignore_wood_resist_v	25	50000	30000000	100	465		
ignore_wood_resist_v	26	52500	33000000	100	495		
ignore_wood_resist_v	27	55000	36000000	100	510		
ignore_wood_resist_v	28	57500	39000000	100	525		
ignore_wood_resist_v	29	60000	42000000	100	540		
ignore_wood_resist_v	30	62500	45000000	100	570		
